commit_id,project,fix_date,buggy,fix,date,gap,target,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
89af8294f42a9a16b91a09f7808653a71648718f,hbase,,False,False,2007-04-07 06:09:28,,done,1055.8997497719658,5.185818875678751,31.0,0.029358847756801552,0.0,0.0,0.8,0.0,0.25,23.0,0.8048780487804879
356f3919e9c10a56146ab1884c2b3432c9f1f4d9,hbase,,False,False,2007-05-22 08:30:40,,done,102.79858289555531,4.046886761135438,2.0,0.019455521113866187,0.0,0.0,0.0,1.0,0.16666666666666666,12.0,0.4666666666666667
47bf7fd8bbaca22a89e7429e52dcac5a5126d38a,hbase,,False,False,2007-05-22 14:30:07,,done,718.4950862927819,4.746054830308439,26.24137931034483,0.04086902514435692,0.896551724137931,0.3103448275862069,0.6048596352362231,1.206896551724138,0.5142073983842615,20.413793103448278,0.7168768270596901
e3e22fe37eae6b22ba80ae24dfc7a219a119d92a,hbase,,False,False,2007-05-22 22:51:10,,done,1335.4615491404775,5.0501769708287565,49.166666666666664,0.04102133767165455,1.7222222222222223,2.2777777777777777,0.8058868095506027,0.7777777777777778,0.5396061565793366,19.0,0.7421777348784256
3f5229c66f93e6e36c36cd6793a0daefcadb55ca,hbase,,False,False,2007-06-12 05:52:29,,done,842.0664636983525,5.15032527929847,29.0,0.034439086758819626,2.0,3.0,0.75,2.0,0.2,22.0,0.7272727272727273
e78644ed10f069a428fa28d8c6a2d6242e496430,hbase,2010-07-13 00:24:12,True,False,2007-06-15 07:08:56,1123.0,done,642.821583851795,4.699870868492921,20.8,0.04670693596563493,0.3333333333333333,0.26666666666666666,0.4647138047138047,1.4,0.4725313775313775,15.533333333333333,0.5731939073029231
a31d0e5f31faf73b9d1b29e0099cb53220d2a523,hbase,,False,False,2007-06-27 13:50:10,,done,977.0627686313522,4.831123717713982,20.5,0.024933214262201228,0.0,0.0,0.5277777777777778,2.5,0.2587719298245614,16.0,0.3693181818181818
9eb369c26699fc265c2a0e780318513bd01b85a5,hbase,,False,False,2007-07-04 13:48:18,,done,620.7338474419388,4.6418918641330205,23.666666666666668,0.039473899027280525,0.4444444444444444,0.0,0.5442731407643688,1.0,0.3767942583732057,16.555555555555557,0.6433095450239175
bf798cca50a330d9807671c62378245710887e4a,hbase,,False,False,2007-07-18 11:26:03,,done,1914.0229006495952,5.163379834692544,56.875,0.03320639503366167,1.125,1.75,0.8055253388179273,1.125,0.5308090247348559,16.75,0.6765366979325951
b205cac36d9af1bf610b1d6f07900690ce4e4c33,hbase,,False,False,2007-08-04 07:39:43,,done,520.5570535827146,4.943858350187123,29.0,0.056192168575098816,1.0,0.0,0.8608193277310925,3.75,0.1942307692307692,17.75,0.6628068632756133
17cc1759fceb3ee260e18c5e11ce7598cb8c31aa,hbase,,False,False,2007-08-19 01:29:09,,done,2119.1984758562835,4.924392396151203,32.333333333333336,0.01168865218298687,1.6666666666666667,10.666666666666666,0.05555555555555555,1.3333333333333333,0.40350877192982454,13.666666666666666,1.0
4ebd558b41cc10348a97a2cafa03e6055a079129,hbase,,False,False,2007-08-21 07:35:27,,done,4366.4843258783685,5.5028496644567735,130.0,0.029772235578527814,4.0,4.0,0.7906976744186046,0.0,0.5952380952380952,23.0,0.8
e9aafde1f124c396f629749d9d78968614c0ad34,hbase,,False,False,2007-08-25 09:42:45,,done,1194.2200538347859,5.172903290361725,50.666666666666664,0.042971869675867524,0.6666666666666666,1.3333333333333333,0.7493939393939395,1.6666666666666667,0.35333333333333333,20.0,0.7279217534090098
5dc1ee32c0364dbe40dd3c08d6137776f811b6a6,hbase,,False,False,2007-08-30 05:06:41,,done,907.4028126471217,5.234466996851023,25.0,0.027551159916585147,2.0,2.0,0.46153846153846156,3.0,0.2857142857142857,21.0,0.7083333333333334
7d48b5f7d52c7fd246d32a158d0ecba9d946f383,hbase,,False,False,2007-08-31 06:28:25,,done,1026.7982677666055,4.306531664178671,37.42857142857143,0.04734598145378084,0.7142857142857143,0.8571428571428571,0.9392857142857143,1.1428571428571428,0.5673323092677932,16.571428571428573,0.9281212484993998
