commit_id,project,fix_date,buggy,fix,date,gap,target,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
a322a829a586cf03685152f06cc7025d66062202,groovy,,False,False,2003-09-11 23:54:46,,done,9030.913261017537,4.87475900942481,109.0,0.012069654181100915,5.0,74.0,0.8888888888888888,0.0,0.2222222222222222,27.0,0.030037546933667083
a93ff66772451264ef054ed19e98448d3f01953b,groovy,,False,False,2003-09-11 23:58:05,,done,9009.814864969474,4.871746033042323,105.0,0.01165395755336153,5.0,74.0,0.8888888888888888,0.0,0.2222222222222222,27.0,0.02882205513784461
fae44a3dbc26273587a40250d4fa94ff8b2c22a9,groovy,,False,False,2003-09-11 23:59:22,,done,9016.848287971012,4.876387783863252,109.0,0.012088481087722435,5.0,75.0,0.8888888888888888,0.0,0.2222222222222222,27.0,0.03
1b3f8b9f8a7432daa6f9b49f4a703fa1097e96c4,groovy,,False,False,2003-09-12 00:43:56,,done,5017.297125325306,4.734851852406475,63.0,0.015893786946022656,3.5,40.5,0.5168831168831168,0.0,0.2777777777777778,18.5,0.014510278113663845
8b51c36c2360acfbbe7b2b572121f6d447b82a07,groovy,,False,False,2003-09-12 01:01:27,,done,44.97261104228487,4.0472990984266435,2.0,0.04447151174121351,0.0,0.0,0.0,1.0,0.0,7.0,0.0
6ba7af92409900eb55e0dd46c9b71ea535357feb,groovy,,False,False,2003-09-12 01:07:46,,done,381.55971309377543,4.128530905226081,5.0,0.013104108815521508,1.0,0.0,0.25,1.0,0.0,12.0,0.0
192b631e7be302ecde822546ba70a9853ddbda01,groovy,,False,False,2003-09-12 01:37:42,,done,53.50439718141092,3.844595599456275,2.0,0.04381493802439629,0.0,0.0,0.25,0.0,1.0,18.0,0.0
192543f43bf728e3ed887744fa0fcaf33dc460ed,groovy,,False,False,2003-09-12 01:39:12,,done,46.97218125612983,3.8377721567170386,2.0,0.046711438870743825,0.0,0.0,0.0,0.0,1.0,15.0,0.0
bbadbfd40824d8491df547a8b20f790830ee94a7,groovy,,False,False,2003-09-12 01:45:19,,done,353.2176695386422,4.23807399186142,4.5,0.013448808830044361,1.0,0.5,0.20833333333333331,0.5,0.0,14.0,0.0
9d244e987eb3611331b3cbebb1e936ae5e70862e,groovy,,False,False,2003-09-12 03:17:37,,done,407.30041599100673,4.364540562709807,22.0,0.06495285285961593,0.0,0.0,0.9074074074074074,1.0,0.5686274509803922,17.333333333333332,0.0
45504114aa13670726bd204e29c3e5a8bdc356f4,groovy,,False,False,2003-09-12 05:04:11,,done,300.2105370915951,4.526246081333136,10.166666666666666,0.03399920788544325,0.8333333333333334,0.5,0.1716269841269841,0.6666666666666666,0.18611111111111112,15.5,0.0
65f8c34b408ec4ca6ce16f35dfd47dbb100f978e,groovy,,False,False,2003-09-12 05:12:09,,done,618.5436166741564,4.3769554999304425,10.333333333333334,0.01672181559801593,1.3333333333333333,3.6666666666666665,0.20634920634920637,0.6666666666666666,0.2222222222222222,16.333333333333332,0.0
eb885b0bdbf61bb0a8f37bc4dd4248c4beb9d2e3,groovy,,False,False,2003-09-12 05:58:07,,done,108.41805003750011,4.314709012294351,2.0,0.01844711281293319,1.0,1.0,0.0,0.0,0.0,8.0,0.0
5bc34028c9e802c2219c670dbabfb7aebb91584e,groovy,,False,False,2003-09-19 00:03:25,,done,189.98960215439456,4.536133158622594,9.0,0.04737101345517937,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,18.0,0.0
9fa095a4774516bba3a725246afdc8b7d44ccbd9,groovy,,False,False,2003-09-19 03:00:37,,done,740.1962994188705,4.671093935088196,18.0,0.028321251700826052,1.0,4.0,0.38095238095238093,0.5,0.19642857142857142,15.0,0.0
c8d36fce6c447b6a861d929e6fd222bd621f532c,groovy,,False,False,2003-09-19 03:05:31,,done,239.72242562519568,4.597383838558076,8.0,0.03337192996915501,0.0,0.0,0.3333333333333333,1.0,0.0,18.0,0.0
901b3294774cdd73c5591233f01a9b2f875310ae,groovy,,False,False,2003-09-24 02:38:27,,done,1043.4520883026382,4.678385995330899,47.0,0.04504279643203735,0.0,0.0,0.75,1.0,0.6842105263157895,32.0,0.0
7444652de672344da40a46c6b7846f82aa8ee015,groovy,,False,False,2003-09-25 02:26:35,,done,787.479712601683,5.062798155773853,41.0,0.052064833346047494,1.0,0.0,0.8666666666666667,2.0,0.29411764705882354,17.0,0.0
8aaa352a5ae8e0385b18518cecfcbb9574a0b3fd,groovy,,False,False,2003-09-25 19:56:42,,done,206.81934759820803,4.652846770612819,15.0,0.07252706371137381,0.0,0.0,0.75,1.0,0.7,17.0,0.0
d89ec6f75a1c4853517e43cb3df1cc7108b67c9b,groovy,,False,False,2003-10-04 20:37:53,,done,340.86001036377274,4.6735502180824495,11.0,0.03227131275464252,0.0,0.0,0.25,0.0,0.25,18.0,0.0
149de3deb79bb4b7f03995b46f6b002840d027a6,groovy,,False,False,2003-10-06 10:05:01,,done,467.96334371216653,4.560701852850857,15.666666666666666,0.035159143515636565,0.6666666666666666,0.0,0.4656084656084656,1.0,0.13888888888888887,13.0,0.0
2731d2cb54338969aca4883d390979ae0d8d0883,groovy,,False,False,2003-10-07 03:04:42,,done,453.9954707422608,4.508603630553799,11.0,0.024229316609735176,0.0,0.0,0.3333333333333333,1.0,0.2,13.0,0.0
03eabc785d4d5bf11ce5cb68d142757c96d1f2ce,groovy,,False,False,2003-10-08 04:11:58,,done,291.4788597076543,4.599511674695462,12.0,0.0411693664920869,0.0,0.0,0.2857142857142857,0.0,0.25,14.0,0.0
a5526d7078ad53122d920c47dc1a1b9e8e5c3619,groovy,,False,False,2003-10-08 07:07:07,,done,1389.8997662010195,4.108307476377208,18.571428571428573,0.07123641226572516,0.7142857142857143,10.857142857142858,0.27067669172932335,0.5714285714285714,0.6269841269841269,10.571428571428571,0.003934987168520102
4fde6d5f44e7587eea10554f8bdf71aa284e6fb1,groovy,,False,False,2003-10-09 08:33:32,,done,276.04668535976464,4.2683368642454615,12.5,0.06526998925141611,0.5,0.5,0.25,1.0,0.09090909090909091,12.0,0.0
d1f70c83368b5c2f4ad945988ce42bf412c13c99,groovy,,False,False,2003-10-28 18:44:06,,done,76.14709844115208,4.265583322887734,4.0,0.05252990700743871,0.0,0.0,0.3333333333333333,1.0,0.0,13.0,0.0
5fca5512e13537a31c94b66c42f63862107706c5,groovy,,False,False,2003-10-28 20:41:29,,done,97.67226489021297,4.21175054360081,2.0,0.020476641984785236,0.0,0.0,0.6666666666666666,2.0,0.0,20.0,0.0
cd0e16c366a3f92d3f9d5f961cdbd6aacbe458b0,groovy,,False,False,2003-10-30 21:41:00,,done,106.27403387250882,4.188976520573843,5.0,0.04704818117658193,0.0,0.0,0.6666666666666666,0.0,0.25,18.0,0.0
589a80953496f6c0a985687b509ad9c45094fd5b,groovy,,False,False,2003-10-31 00:28:00,,done,137.54887502163467,4.679098980851739,7.0,0.0508910014632907,0.0,0.0,0.5,0.0,0.6,12.0,0.0
110cce3295b75815370f29216257e6eafd99c702,groovy,,False,False,2003-10-31 22:34:54,,done,1417.7169748962037,4.870062698366951,59.0,0.041616204817128334,0.0,0.0,0.6666666666666666,1.0,0.5909090909090909,29.0,0.0
3ed2958db35093ac3942baae852ce0d153e529f6,groovy,,False,False,2003-11-01 00:19:41,,done,1518.268758416099,4.865544789800791,61.0,0.04017733992210768,0.0,0.0,0.6875,1.0,0.5909090909090909,29.0,0.0
3ba1012170a4faa0b4ba9ef61cee1525fcbfd61c,groovy,,False,False,2003-11-02 20:52:48,,done,1097.0759564957484,4.937853396225462,45.5,0.046535667546141746,0.0,0.0,0.5833333333333333,1.5,0.45434782608695656,21.0,0.0
76503c73ddb8d7d4c7c2dd50aea4aa96d61cc40b,groovy,,False,False,2003-11-11 02:55:13,,done,168.4792272785831,4.501172054162085,3.0,0.017845982270251685,2.0,2.0,0.25,0.0,0.0,9.0,0.07019704433497537
449241d5fa1aeadd5eb9fa1280d4104dc0dfb891,groovy,,False,False,2003-11-11 03:07:05,,done,430.32186391033224,4.263952557357039,8.0,0.03254878003804267,1.0,0.0,0.19047619047619047,0.3333333333333333,0.3333333333333333,13.0,0.0
