commit_id,project,fix_date,buggy,fix,date,gap,target,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
4e8e3e6573926bdd227b4b499e14bb8da6727dce,ignite,,False,False,2014-02-20 21:09:51,,done,310.0,4.863530092527563,9.0,0.02903225806451613,0.0,0.0,0.42857142857142855,2.0,0.16666666666666666,20.0,0.0
4d024ca9dc64d7b65171446e5c4b668eb6b7e34d,ignite,2015-05-12 17:32:46,True,False,2014-02-21 18:30:14,444.0,done,262.3084942066396,4.951276420598746,8.0,0.030498440487778545,0.0,0.0,0.42857142857142855,2.0,0.16666666666666666,20.0,0.0
6efcb1cbec512883920956a50d54e4843dd1760b,ignite,,False,False,2014-02-21 19:46:35,,done,434.2267754594073,4.743340137188089,15.0,0.04355934658334052,0.0,0.0,0.5625,1.0,0.25,16.0,0.0
5d34e8b3975c13fe99401544200384e9f24cd78b,ignite,,False,False,2014-02-22 01:09:08,,done,364.17909420309263,5.179431085031482,16.0,0.043934427469022264,1.0,1.0,1.0,2.0,0.0,25.0,0.0
7cbe05fdadb92a8eb53f631dbbc8aaf17f8bd420,ignite,,False,False,2014-02-24 14:22:12,,done,165.0586500259616,4.839377703758719,8.0,0.04846762044122924,1.0,0.0,0.6666666666666666,1.0,0.5714285714285714,15.0,0.0
425c61c15e509cdfee26ad5b8e96df26b92addf4,ignite,,False,False,2014-02-24 15:35:49,,done,152.85878746826012,4.440979905974548,7.0,0.04937743681613126,0.0,0.0,1.0,0.75,0.511904761904762,13.5,0.0
b366547c3be08b68fd958c674f17447a287df799,ignite,,False,False,2014-02-24 15:59:48,,done,159.76167309156065,4.427771703490121,7.75,0.09029963563210207,0.125,0.0,0.4835069444444444,0.875,0.5691964285714286,16.125,0.0
e05bfa9ba8254683a30c133333c69aad02b3c856,ignite,,False,False,2014-02-24 17:57:16,,done,1710.832725609708,4.600084748568399,54.0,0.03156357672592184,1.0,1.0,1.0,1.0,0.4,19.0,0.0
6b576f966db0f0daf322fc376e808aaccad2d520,ignite,,False,False,2014-02-24 18:18:57,,done,140.1098565179053,4.439066448394962,5.666666666666667,0.043940141658029654,0.23809523809523808,0.0,0.33213849642421067,0.7619047619047619,0.6187830687830688,16.476190476190474,0.0
0f9570ede24e462a8315d271a83f658cdb7d3477,ignite,,False,False,2014-02-24 18:55:13,,done,784.6289376573933,4.6648249551831205,21.0,0.041244257587152486,0.0,0.0,0.7911255411255412,0.0,0.9166666666666666,17.333333333333332,0.0
d2314752c4cd29e68bc3b39a85c1b6a629a37294,ignite,,False,False,2014-02-24 22:14:43,,done,6651.3317005984645,5.235099394468472,176.0,0.02595700934341397,0.6666666666666666,0.0,0.8252834467120181,1.3333333333333333,0.2529325513196481,22.0,0.0
765e6b993f32511e6d0d1e3c750f20b6e5e15eaf,ignite,,False,False,2014-02-24 22:39:26,,done,425.0821285889304,4.835018623364743,8.0,0.018819892585360334,0.0,0.0,0.16666666666666666,1.0,0.25,24.0,0.0
2aaff0d8daa9e2ceeadba7ed972f4f28889bd6aa,ignite,,False,False,2014-02-25 00:55:59,,done,488.2210694776343,4.919560690266885,5.0,0.009815292822982359,0.5,0.0,0.5982142857142857,1.0,0.5,24.5,0.014285714285714285
991e6d406dbc60216ba83a0ff939a5a1cfbde1c2,ignite,,False,False,2014-02-25 20:12:14,,done,608.7705355890025,5.007916615244521,21.5,0.04095701964888798,1.0,0.0,0.8333333333333333,1.0,0.20833333333333331,20.5,0.0
4e960adde9329bcc5be86ef5135ed0f7f01278e2,ignite,,False,False,2014-02-25 21:47:03,,done,587.575424759099,4.3644235667436035,11.0,0.018765476134552886,0.5,0.5,0.5555555555555556,0.5,0.7777777777777778,20.0,0.0
10445aa32908c69520bb1de6fef9c3dbb1639f90,ignite,,False,False,2014-02-26 11:03:29,,done,50.36010745695252,4.341965093766772,4.0,0.08195724035639627,0.0,0.0,0.75,2.0,0.3333333333333333,16.0,0.0
