commit_id,project,fix_date,buggy,fix,date,gap,target,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
4de90eba5a4628f573c5e0536ed9160b6f1ea29d,camel,,False,False,2007-03-19 22:20:25,,done,282.38918969205184,4.901066640029297,14.0,0.04957696863419997,1.0,0.0,0.7142857142857143,0.0,0.14285714285714285,18.0,0.0
b8d28505c84baabe75edfba0a43f3b2f06e19c13,camel,,False,False,2007-03-20 04:47:04,,done,204.32967235008786,4.880534086098651,10.0,0.04894051796288558,0.0,0.0,1.0,2.0,0.2,17.0,0.9333333333333333
c399e637aa5f5b839ecdbb96fc6afb0f014a4086,camel,,False,False,2007-03-20 11:03:18,,done,578.5199659108831,5.0793074856699265,14.0,0.024199683372996328,0.0,0.0,0.7058823529411765,0.0,0.25,15.0,0.0
dfffe613f300ef82ac64f9f62dcdec90ecd36da4,camel,,False,False,2007-03-21 04:01:21,,done,55.47952063258242,4.395065592239003,2.0,0.060205999132796235,0.0,0.0,0.8888888888888888,1.0,0.2222222222222222,19.0,0.0
d4b2ebb217926da4981f3b784ac3f996b970c4ed,camel,,False,False,2007-03-22 19:32:03,,done,147.24156410570484,4.194742722688296,4.818181818181818,0.05603807718407845,0.09090909090909091,0.0,0.5833333333333333,0.7272727272727273,0.16980519480519482,11.954545454545455,0.08160058027079303
84409e8425551e7f98d5f690236ee1ed7ca0fa30,camel,,False,False,2007-03-22 21:22:41,,done,94.85788315800197,4.394211551030758,5.666666666666667,0.07019169929957629,0.0,0.0,0.4444444444444444,1.6666666666666667,0.13333333333333333,13.333333333333334,0.0
30d818fcd1f76d3eab4484d75677bbcb3300ddcf,camel,,False,False,2007-03-24 03:24:47,,done,281.76289771739914,4.657097033212297,15.0,0.053236249774250295,1.0,1.0,0.75,1.0,0.2857142857142857,11.0,0.0
772621a12075de5ba401fb225897b561e0584a9d,camel,,False,False,2007-03-27 00:18:34,,done,180.10175214872234,4.223565873232718,5.666666666666667,0.022572999514360037,0.0,0.0,0.27777777777777773,0.6666666666666666,0.20370370370370372,13.0,0.0
dba9b79c3a2506b37b349088185a456995fefd16,camel,,False,False,2007-03-27 01:47:22,,done,118.94197037642039,4.399196220835459,3.0,0.025222383574996957,1.0,0.0,1.0,0.0,0.3333333333333333,23.0,0.0
bb3b2f152f7a5b82c1520ef2c79d0b80422b3df9,camel,,False,False,2007-03-27 18:37:16,,done,186.80675182693076,4.688171023218493,5.666666666666667,0.018041329470528434,0.0,0.0,0.7296296296296297,0.6666666666666666,0.16666666666666666,17.333333333333332,0.0
4dc22f87fc2c976a82252af00eff7700aaa47c80,camel,,False,False,2007-03-29 03:34:34,,done,204.21157664897243,4.556397422309368,10.5,0.06031092685350502,0.0,0.0,0.6160714285714286,1.75,0.24615384615384617,17.25,0.0
50af92aeb18a5b4e88786bd0a18e4be462bb8b1b,camel,,False,False,2007-03-30 19:55:50,,done,343.66196213531276,4.7524197926919465,20.0,0.05819672295336904,0.0,0.0,1.0,1.0,0.5454545454545454,13.0,0.0
d0419fdf2e98eebc037405e656124642b0d2a94e,camel,,False,False,2007-04-04 01:39:19,,done,142.80022298758817,4.777750736903423,6.5,0.04330434623167451,0.0,0.0,0.875,1.0,0.2222222222222222,14.5,0.0
86877d54d0fa808440b32b07f72b0fd72ff8e4f7,camel,,False,False,2007-04-05 00:31:39,,done,437.52180434752916,4.77243346618766,27.0,0.061711210119607104,1.0,1.0,1.0,1.0,0.4444444444444444,12.0,0.0
9f87cac89422f439386db5de9d4cbdfb95dbb322,camel,,False,False,2007-04-05 01:07:14,,done,117.00234311416246,4.254500515110649,5.666666666666667,0.04910159444165404,0.0,0.0,0.7777777777777777,1.3333333333333333,0.5370370370370371,13.333333333333334,0.0
5bd7e538f88508f6512bf9a2a6e776717021f8fa,camel,,False,False,2007-04-06 02:10:50,,done,201.90890672641936,4.55481268278964,4.0,0.019810914064429475,0.0,0.0,0.2222222222222222,0.0,0.0,17.0,0.0
8b653780e6f297c2ac9e24fe3eb6808574ea1ff7,camel,,False,False,2007-04-20 05:50:47,,done,76.14709844115208,4.141836881113727,3.0,0.039397430255579034,0.0,0.0,0.5,0.0,0.0,11.0,0.375
74f3a9c0ab03d5fe669d9b1676b651ad7af3996a,camel,,False,False,2007-04-20 18:14:07,,done,364.3135363140297,5.03812330339415,17.0,0.04666310280973584,1.0,0.0,0.6666666666666666,1.0,0.6363636363636364,11.0,0.12903225806451613
fe0092d793ece00296f8893d7e651dade1ff4340,camel,,False,False,2007-04-25 17:14:29,,done,281.4665352114395,4.6221892807879215,6.5,0.02386762999432597,0.5,0.5,0.675,0.0,0.375,15.0,0.06666666666666667
afa59b854819b74d87c9d76c85ccc63e6f0e50e2,camel,,False,False,2007-04-30 19:44:48,,done,258.4648189768158,4.538783731222067,8.333333333333334,0.0315408237711833,0.0,0.0,0.42124542124542125,1.0,0.1619047619047619,17.333333333333332,0.0
102f51e3a6e8e4b624209f64c6c45d19319edc24,camel,,False,False,2007-05-02 01:58:44,,done,122.78890582157948,4.191123023407334,5.0,0.05795591423486061,0.0,0.0,0.5511363636363636,0.75,0.375,11.75,0.05
f41e311e002b6d7a75594f79b0de57c362780380,camel,,False,False,2007-05-02 20:10:09,,done,171.24513329057217,4.450547737619156,4.666666666666667,0.02176193259501315,0.0,0.0,0.4444444444444444,0.0,0.35555555555555557,14.666666666666666,0.0
76339fd0343d672128804774e400ed7c598999c6,camel,,False,False,2007-05-02 23:53:38,,done,334.1944241530159,4.767862499793181,10.31578947368421,0.034440181993120385,0.47368421052631576,0.0,0.6074309118813762,0.10526315789473684,0.18596491228070175,15.473684210526315,0.04532163742690059
dd59c35167b26c89799f25cd722b01d2353499f4,camel,,False,False,2007-05-03 02:29:54,,done,51.80615605397529,4.390319531114783,2.0,0.038605450632474246,0.0,0.0,0.0,2.0,0.0,12.0,0.0
0a4b39c4506764a1dbc19df6e6192d7016b228b8,camel,,False,False,2007-05-04 16:23:03,,done,444.84010080270366,5.03406593093801,12.0,0.026975985254805667,1.0,0.0,0.75,1.0,0.2857142857142857,15.0,0.0
ed3537e7e8f211d2c12c6ad48bc157770cc091b4,camel,,False,False,2007-05-15 18:56:39,,done,59.207035490257475,3.9516094970590263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
59bcdde7c278c552a4e500182e82680d0ac19ff4,camel,,False,False,2007-05-17 23:58:49,,done,251.91849157827332,4.565596822591835,6.833333333333333,0.0349360102402002,0.3333333333333333,0.0,0.6505291005291004,1.0,0.3111111111111111,15.5,0.0
66e297e5a49d5ee5e836c83a0fea25dfbe672d59,camel,,False,False,2007-05-22 20:56:15,,done,223.4671257758683,4.863196619033108,9.0,0.040274380263998044,0.0,0.0,0.8333333333333334,0.0,0.5714285714285714,15.0,0.05263157894736842
7108ae1f259e95d1039285cb6c397657af4ab629,camel,,False,False,2007-06-12 22:53:02,,done,290.0,4.911452796037301,10.0,0.034482758620689655,0.0,0.0,0.5,2.0,0.14285714285714285,15.0,0.0
b290305b17cabdbc4c955193b429b5a0722b1a39,camel,,False,False,2007-06-13 22:17:55,,done,444.84010080270366,5.061694223178706,15.0,0.033719981568507085,2.0,2.0,0.9090909090909091,2.0,0.2222222222222222,18.0,0.0
411c4a195ec023a7c1bc91c12c5b9808d2aa2871,camel,,False,False,2007-06-13 23:07:03,,done,234.77061135717986,4.659711609166839,10.8,0.049471374709257984,0.2,0.0,0.5547619047619048,1.4,0.23714285714285716,14.0,0.0
1604285704fefa4840697d61c5043127602c61b6,camel,,False,False,2007-06-18 17:31:41,,done,2057.9174315365067,4.905797908432048,65.0,0.03158532942279853,1.0,0.0,0.875,0.0,0.5714285714285714,23.0,0.7126436781609196
21165c5f6bc4e563232091e38e6f5379fee1ff63,camel,,False,False,2007-06-25 19:21:08,,done,170.40605061382828,4.379483034329007,6.0,0.030462603207198263,0.0,0.0,0.2142857142857143,0.6666666666666666,0.08333333333333333,14.0,0.0
dbd9a1fde24451460c41602d549f2e966e54ed91,camel,,False,False,2007-06-25 19:39:19,,done,898.8125172973016,5.372094604961878,35.0,0.038940267660316746,1.0,1.0,0.8333333333333334,1.0,0.2608695652173913,19.0,0.5689655172413793
7e73cafee1b727b78270898d328e0187c50cc383,camel,,False,False,2007-06-26 13:10:28,,done,764.3371398364245,5.006964181141065,29.0,0.04050362477876017,1.0,0.5,0.6710526315789473,0.5,0.39,18.0,0.7127192982456141
77552d5c92f49b8705f119914996b4d96de1a045,camel,,False,False,2007-06-27 11:32:17,,done,2062.9709009429866,4.9099386951815305,65.0,0.03150795775659677,1.0,0.0,0.875,0.0,0.6,23.0,0.7126436781609196
a4f31786767bcdc6bd119920877636265bc5e59d,camel,,False,False,2007-06-28 18:10:06,,done,1474.325002068885,5.471747458527365,49.0,0.03323554842469569,1.0,1.0,0.7391304347826086,1.0,0.25925925925925924,19.0,0.611764705882353
144ffbae8dc086a58d25328d5f7c32b5a7c9d982,camel,,False,False,2007-07-02 19:20:23,,done,244.95680685951348,4.570373699473308,8.4,0.020367987408520905,0.2,0.0,0.4533333333333333,1.0,0.14666666666666667,16.2,0.0
7fa5956768e2111b798bfd7fde7957162263cad9,camel,,False,False,2007-07-02 20:05:09,,done,307.70804128086564,4.888790871203424,12.0,0.03899800586961847,0.0,0.0,0.6666666666666666,0.0,0.2857142857142857,15.0,0.0
06cde2765effa3482cc315b29ab58dc9891ce2f4,camel,,False,False,2007-07-05 04:50:23,,done,1776.4796483985651,5.002200865546793,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,27.0,0.39215686274509803
740109b7ca7f8af29729c2d58488d34af72e1977,camel,,False,False,2007-07-05 05:25:06,,done,1770.7684754139436,4.989935913757852,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,27.0,0.39215686274509803
d7fa5da42ac3fdf2354f45de1b68e7186b909878,camel,,False,False,2007-07-05 11:06:04,,done,1407.954139046077,5.208575613798883,47.333333333333336,0.03509183209139936,1.3333333333333333,0.3333333333333333,0.847567287784679,0.6666666666666666,0.3776455026455026,19.333333333333332,0.5525805724588686
0c8b7bce774f0ef792ae8578b2a3d1ed9a32e73a,camel,,False,False,2007-07-09 18:00:09,,done,63.11663380285988,3.717040367010744,4.0,0.0633747359292592,0.0,0.0,0.0,0.0,1.0,8.0,0.0
