commit_id,project,fix_date,buggy,fix,date,gap,target,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
8f40a7eeca8772a16e45a15ef424142e4f90e129,activemq,,False,False,2005-12-14 01:17:31,,done,578.1540853313543,3.512286496927704,25.0,0.04324106779539902,0.0,0.0,0.5,0.0,1.0,9.0,0.03225806451612903
262a5596d9300b7aded14d550cf8f5ee80d7ac0f,activemq,,False,False,2005-12-14 01:18:23,,done,188.1835598749144,4.328583710017286,10.0,0.05302048149388865,0.0,0.0,1.0,1.0,0.0,14.0,0.0
507bb1bbabbf9feafb33ac42b9c52ec0f8ebfa39,activemq,,False,False,2005-12-14 01:19:06,,done,209.2150500951926,4.676631155314056,9.0,0.04301793774350847,0.0,0.0,1.0,0.0,0.5,13.0,0.0
a558fef3745807fc4eb75508cd385798da4b64a5,activemq,,False,False,2005-12-14 03:15:36,,done,170.41957907613607,4.332150964705374,9.0,0.05951652466731079,0.0,0.0,1.0,1.0,0.5218253968253967,14.5,0.0
73165063467db865c26ee256210dabcb97edd5e1,activemq,,False,False,2005-12-14 21:37:34,,done,223.47971260168302,4.737809507790567,12.0,0.05369614924012404,0.0,0.0,1.0,1.0,0.16666666666666666,11.0,0.0
f25cc68fb1ed285563dae769d3cf1720eb0b3ecb,activemq,,False,False,2005-12-14 22:45:12,,done,138.73302009916875,4.278290692771577,6.5,0.04874120372225911,0.0,0.0,0.7083333333333333,0.0,0.7083333333333333,9.5,0.0
f1bbfd320193609fad94c9ef2654c0c7b78d0aff,activemq,,False,False,2005-12-15 02:34:16,,done,1319.6331622888133,5.419366070690604,1.0,0.0007577863519779758,0.0,0.0,0.75,0.0,0.5,24.0,0.0
5cba8d744d41f10199b1545ad82ec5b335aaf1a5,activemq,,False,False,2005-12-15 04:00:44,,done,2560.1023633199543,5.391460002665085,85.0,0.033201797403823945,4.0,8.0,0.8918918918918919,0.0,0.2857142857142857,26.0,0.6
639265de9f0f5f7be8935e8f810d54861e8c292f,activemq,,False,False,2005-12-15 17:06:44,,done,30.87430298092722,4.044455646265599,2.0,0.0651546525425902,0.0,0.0,0.0,2.0,0.0,15.0,0.0
db0855c34231e9802cb738538178ab17c9cd1c0d,activemq,,False,False,2005-12-15 23:13:14,,done,146.29216849094135,4.319761158070403,5.666666666666667,0.04170911759387554,0.0,0.0,0.32142857142857145,0.3333333333333333,0.6825396825396824,10.666666666666666,0.0
df6f3ba32ac3a5434d9068bb7c26533cedd54b2d,activemq,,False,False,2005-12-16 14:41:03,,done,245.0,4.717741810282664,8.0,0.0326530612244898,0.0,0.0,0.5714285714285714,0.0,0.3333333333333333,11.0,0.0136986301369863
4cb407cc4ba036507fe0ba7d5ad56e6d8152837c,activemq,,False,False,2005-12-16 14:48:56,,done,2145.7501166763514,4.726281162235185,43.0,0.037440437984081566,0.0,0.0,0.7083333333333333,0.5,0.08333333333333333,16.5,0.0
0d6f94b93dad17328ae79cfebe3ccf3c4e16b5cb,activemq,,False,False,2005-12-16 22:56:13,,done,702.9571963301984,4.349302965812226,17.0,0.024183549281163674,1.0,0.0,0.3333333333333333,0.0,0.7142857142857143,21.0,0.0
634ac91c3de96bdb8297c979d0b1b533d633efe0,activemq,,False,False,2005-12-17 00:54:54,,done,376.70078168597354,5.103789639564951,19.0,0.050437909671870125,0.0,0.0,1.0,1.0,0.4666666666666667,15.0,0.0
bf65e7d3cf851b80aa2e8569b729642650f74441,activemq,,False,False,2005-12-17 02:08:15,,done,193.04255849127722,4.4381777243964216,9.75,0.04893610454783882,0.0,0.0,1.0,1.0,0.36160714285714285,15.5,0.0
2c6156085c68facdfd288aeeb795b3b284171e9f,activemq,,False,False,2005-12-17 02:48:17,,done,122.9848878378053,4.541354605743565,4.0,0.032524321242421855,0.0,0.0,0.75,0.0,0.0,11.0,0.0
298ccf2a77bde24b2bc333cbb34acb0338435388,activemq,,False,False,2005-12-20 01:19:51,,done,147.14866228501222,4.403081366429403,7.0,0.047570938745210616,0.0,0.0,0.6666666666666666,3.0,0.2,13.0,0.0
ceeb3a2aa6d4a9cd409c5c6d8cb42c8dddebb43c,activemq,,False,False,2005-12-21 06:20:47,,done,247.25415011250035,4.6407944495058455,15.0,0.060666322458793984,0.0,0.0,1.0,1.0,0.3333333333333333,13.0,0.0
