commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
8f40a7eeca8772a16e45a15ef424142e4f90e129,activemq,False,2005-12-14 01:17:31,activemq,,0,7,1,1,1,0.0,1.0,0.0,1.0,3,3.0,1.0,done,329.0,,False,578.1540853313543,3.512286496927704,25.0,0.043241067795399,0.0,0.0,0.5,0.0,1.0,9.0,0.032258064516129
262a5596d9300b7aded14d550cf8f5ee80d7ac0f,activemq,False,2005-12-14 01:18:23,activemq,,6,0,1,1,1,0.0,1.0,0.0,1.0,5,5.0,3.0,done,78.0,,False,188.1835598749144,4.328583710017286,10.0,0.0530204814938886,0.0,0.0,1.0,1.0,0.0,14.0,0.0
507bb1bbabbf9feafb33ac42b9c52ec0f8ebfa39,activemq,False,2005-12-14 01:19:06,activemq,,3,1,1,1,1,0.0,1.0,0.0,1.0,6,6.0,4.0,done,126.0,,False,209.2150500951926,4.676631155314056,9.0,0.0430179377435084,0.0,0.0,1.0,0.0,0.5,13.0,0.0
a558fef3745807fc4eb75508cd385798da4b64a5,activemq,False,2005-12-14 03:15:36,activemq,,8,4,3,2,1,1.5545851693378,0.333333333333333,0.666666666666667,1.33333333333333,13,13.0,9.0,done,225.0,,False,170.41957907613607,4.332150964705374,9.0,0.0595165246673107,0.0,0.0,1.0,1.0,0.5218253968253967,14.5,0.0
73165063467db865c26ee256210dabcb97edd5e1,activemq,False,2005-12-14 21:37:34,activemq,,28,11,2,2,1,0.999525689293649,0.5,1.0,1.0,14,14.0,1.0,done,111.0,,False,223.47971260168305,4.737809507790567,12.0,0.053696149240124,0.0,0.0,1.0,1.0,0.1666666666666666,11.0,0.0
f25cc68fb1ed285563dae769d3cf1720eb0b3ecb,activemq,False,2005-12-14 22:45:12,activemq,,13,12,1,1,1,0.0,1.0,1.0,1.0,15,15.0,2.0,done,191.0,,False,138.73302009916875,4.278290692771577,6.5,0.0487412037222591,0.0,0.0,0.7083333333333333,0.0,0.7083333333333333,9.5,0.0
f1bbfd320193609fad94c9ef2654c0c7b78d0aff,activemq,False,2005-12-15 02:34:16,activemq,,2,1,1,1,1,0.0,1.0,1.0,1.0,16,16.0,10.0,done,399.0,,False,1319.6331622888133,5.419366070690604,1.0,0.0007577863519779,0.0,0.0,0.75,0.0,0.5,24.0,0.0
5cba8d744d41f10199b1545ad82ec5b335aaf1a5,activemq,False,2005-12-15 04:00:44,activemq,,1,1,1,1,1,0.0,1.0,2.0,1.0,18,18.0,12.0,done,645.0,,False,2560.1023633199543,5.391460002665085,85.0,0.0332017974038239,4.0,8.0,0.8918918918918919,0.0,0.2857142857142857,26.0,0.6
639265de9f0f5f7be8935e8f810d54861e8c292f,activemq,False,2005-12-15 17:06:44,activemq,,2,2,1,1,1,0.0,2.0,1.0,2.0,2,2.0,1.0,done,420.0,,False,30.87430298092722,4.044455646265599,2.0,0.0651546525425902,0.0,0.0,0.0,2.0,0.0,15.0,0.0
db0855c34231e9802cb738538178ab17c9cd1c0d,activemq,False,2005-12-15 23:13:14,activemq,,7,8,1,1,1,0.0,1.0,2.0,1.0,20,20.0,14.0,done,240.0,,False,146.29216849094135,4.319761158070403,5.666666666666667,0.0417091175938755,0.0,0.0,0.3214285714285714,0.3333333333333333,0.6825396825396824,10.666666666666666,0.0
df6f3ba32ac3a5434d9068bb7c26533cedd54b2d,activemq,False,2005-12-16 14:41:03,activemq,,13,2,1,1,1,0.0,1.0,3.0,1.0,0,0.0,0.0,done,380.0,,False,245.0,4.717741810282664,8.0,0.0326530612244898,0.0,0.0,0.5714285714285714,0.0,0.3333333333333333,11.0,0.0136986301369863
4cb407cc4ba036507fe0ba7d5ad56e6d8152837c,activemq,False,2005-12-16 14:48:56,activemq,,6,15,1,1,1,0.0,2.0,0.0,2.0,1,1.0,1.0,done,391.0,,False,2145.7501166763514,4.726281162235185,43.0,0.0374404379840815,0.0,0.0,0.7083333333333333,0.5,0.0833333333333333,16.5,0.0
0d6f94b93dad17328ae79cfebe3ccf3c4e16b5cb,activemq,False,2005-12-16 22:56:13,activemq,,6,1,1,1,1,0.0,1.0,3.0,1.0,22,22.0,16.0,done,909.0,,False,702.9571963301984,4.349302965812226,17.0,0.0241835492811636,1.0,0.0,0.3333333333333333,0.0,0.7142857142857143,21.0,0.0
634ac91c3de96bdb8297c979d0b1b533d633efe0,activemq,False,2005-12-17 00:54:54,activemq,,7,1,1,1,1,0.0,2.0,2.0,2.0,1,1.0,1.0,done,348.0,,False,376.70078168597354,5.103789639564951,19.0,0.0504379096718701,0.0,0.0,1.0,1.0,0.4666666666666667,15.0,0.0
bf65e7d3cf851b80aa2e8569b729642650f74441,activemq,False,2005-12-17 02:08:15,activemq,,4,7,3,2,1,1.49491884823395,0.666666666666667,2.0,2.6666666666666696,23,23.0,17.0,done,230.0,,False,193.0425584912772,4.4381777243964216,9.75,0.0489361045478388,0.0,0.0,1.0,1.0,0.3616071428571428,15.5,0.0
