commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
89af8294f42a9a16b91a09f7808653a71648718f,hbase,False,2007-04-07 06:09:28,hbase,,1,1,1,1,1,0.0,1.0,3.0,1.0,0,0.0,0.0,done,676.0,,False,1055.8997497719658,5.185818875678751,31.0,0.0293588477568015,0.0,0.0,0.8,0.0,0.25,23.0,0.8048780487804879
356f3919e9c10a56146ab1884c2b3432c9f1f4d9,hbase,False,2007-05-22 08:30:40,hbase,,1,1,1,1,1,0.0,1.0,27.0,4.0,6,6.0,6.0,done,378.0,,False,102.79858289555531,4.046886761135438,2.0,0.0194555211138661,0.0,0.0,0.0,1.0,0.1666666666666666,12.0,0.4666666666666667
47bf7fd8bbaca22a89e7429e52dcac5a5126d38a,hbase,False,2007-05-22 14:30:07,hbase,,76,74,4,2,2,1.63964968123326,0.5,3.0,5.75,4,4.0,1.125,done,3688.0,,False,718.4950862927819,4.746054830308439,26.24137931034483,0.0408690251443569,0.896551724137931,0.3103448275862069,0.6048596352362231,1.206896551724138,0.5142073983842615,20.41379310344828,0.7168768270596901
e3e22fe37eae6b22ba80ae24dfc7a219a119d92a,hbase,False,2007-05-22 22:51:10,hbase,,455,340,3,2,2,0.627481275180504,0.666666666666667,0.0,6.66666666666667,5,5.0,1.1875,done,2877.0,,False,1335.4615491404777,5.0501769708287565,49.166666666666664,0.0410213376716545,1.7222222222222223,2.2777777777777777,0.8058868095506027,0.7777777777777778,0.5396061565793366,19.0,0.7421777348784256
3f5229c66f93e6e36c36cd6793a0daefcadb55ca,hbase,False,2007-06-12 05:52:29,hbase,,11,6,2,2,2,0.322756958897398,1.0,0.0,14.0,19,19.0,1.24784469604492,done,1103.0,,False,842.0664636983525,5.15032527929847,29.0,0.0344390867588196,2.0,3.0,0.75,2.0,0.2,22.0,0.7272727272727273
e78644ed10f069a428fa28d8c6a2d6242e496430,hbase,True,2007-06-15 07:08:56,hbase,1123.0,376,134,16,4,4,3.3611170121781098,0.125,4.125,5.1875,23,23.0,0.3541664690698379,done,5522.0,2010-07-13 00:24:12,False,642.821583851795,4.699870868492921,20.8,0.0467069359656349,0.3333333333333333,0.2666666666666666,0.4647138047138047,1.4,0.4725313775313775,15.533333333333331,0.5731939073029231
a31d0e5f31faf73b9d1b29e0099cb53220d2a523,hbase,False,2007-06-27 13:50:10,hbase,,5,5,3,2,2,1.52192809488736,0.666666666666667,3.3333333333333304,17.0,0,0.0,0.0,done,1631.0,,False,977.0627686313522,4.831123717713982,20.5,0.0249332142622012,0.0,0.0,0.5277777777777778,2.5,0.2587719298245614,16.0,0.3693181818181818
9eb369c26699fc265c2a0e780318513bd01b85a5,hbase,False,2007-07-04 13:48:18,hbase,,57,39,6,2,2,1.56955033503098,0.666666666666667,6.83333333333333,9.66666666666667,28,28.0,1.2478485032916102,done,1740.0,,False,620.7338474419388,4.6418918641330205,23.666666666666668,0.0394738990272805,0.4444444444444444,0.0,0.5442731407643688,1.0,0.3767942583732057,16.555555555555557,0.6433095450239175
bf798cca50a330d9807671c62378245710887e4a,hbase,False,2007-07-18 11:26:03,hbase,,56,56,3,2,2,1.13407480901045,1.0,0.333333333333333,31.6666666666667,36,36.0,1.24784851071308,done,3848.0,,False,1914.0229006495952,5.163379834692544,56.875,0.0332063950336616,1.125,1.75,0.8055253388179273,1.125,0.5308090247348559,16.75,0.6765366979325951
b205cac36d9af1bf610b1d6f07900690ce4e4c33,hbase,False,2007-08-04 07:39:43,hbase,,629,318,55,7,2,5.09219474811151,0.0545454545454545,18.3818181818182,4.14545454545455,42,42.0,1.24784851074173,done,561.0,,False,520.5570535827146,4.943858350187123,29.0,0.0561921685750988,1.0,0.0,0.8608193277310925,3.75,0.1942307692307692,17.75,0.6628068632756133
17cc1759fceb3ee260e18c5e11ce7598cb8c31aa,hbase,False,2007-08-19 01:29:09,hbase,,24,10,3,3,2,1.25329757846304,1.0,12.333333333333302,23.0,19,19.0,1.96679306030273,done,1024.0,,False,2119.1984758562835,4.924392396151203,32.333333333333336,0.0116886521829868,1.6666666666666667,10.666666666666666,0.0555555555555555,1.3333333333333333,0.4035087719298245,13.666666666666666,1.0
4ebd558b41cc10348a97a2cafa03e6055a079129,hbase,False,2007-08-21 07:35:27,hbase,,26,14,3,3,2,0.7475846798245741,1.0,10.0,35.0,49,49.0,1.24784851074216,done,1361.0,,False,4366.4843258783685,5.5028496644567735,130.0,0.0297722355785278,4.0,4.0,0.7906976744186046,0.0,0.5952380952380952,23.0,0.8
e9aafde1f124c396f629749d9d78968614c0ad34,hbase,False,2007-08-25 09:42:45,hbase,,16,14,4,2,2,1.38729142764377,0.75,0.0,39.25,25,25.0,1.96679681539536,done,5482.0,,False,1194.220053834786,5.172903290361725,50.666666666666664,0.0429718696758675,0.6666666666666666,1.3333333333333333,0.7493939393939395,1.6666666666666667,0.3533333333333333,20.0,0.7279217534090098
5dc1ee32c0364dbe40dd3c08d6137776f811b6a6,hbase,False,2007-08-30 05:06:41,hbase,,7,1,2,2,2,0.5435644431995961,1.5,3.0,46.5,54,54.0,1.24784851074217,done,399.0,,False,907.4028126471216,5.234466996851023,25.0,0.0275511599165851,2.0,2.0,0.4615384615384615,3.0,0.2857142857142857,21.0,0.7083333333333334
7d48b5f7d52c7fd246d32a158d0ecba9d946f383,hbase,False,2007-08-31 06:28:25,hbase,,87,75,3,2,2,0.33750222552675,1.0,9.33333333333333,28.0,29,29.0,1.96679686196148,done,441.0,,False,1026.7982677666057,4.306531664178671,37.42857142857143,0.0473459814537808,0.7142857142857143,0.8571428571428571,0.9392857142857144,1.1428571428571428,0.5673323092677932,16.571428571428573,0.9281212484993998
844e56e70451e9226fb0cb20ebdfcf1042099109,hbase,False,2007-09-01 15:22:01,hbase,,235,101,27,5,2,4.15592447828403,0.148148148148148,17.592592592592602,13.5185185185185,58,58.0,1.24784851074217,done,10108.0,,False,916.5137257631116,4.921260487124032,36.175,0.0451792320692414,1.125,0.3,0.7454690759661735,1.2,0.3529139250922468,20.1,0.6980282715210973
223a3e46d03c539d58e7c55b5ab2a4f1f429eaa1,hbase,False,2007-09-11 06:16:20,hbase,,5,2,1,1,1,0.0,2.0,0.0,5.0,34,34.0,30.0,done,155.0,,False,1657.5102521502004,5.305286876751646,58.0,0.0349922420840291,2.0,0.0,0.5714285714285714,0.0,0.5238095238095238,20.0,0.6444444444444445
a214798763e78b6434d87bb75b798d222b950c0d,hbase,False,2007-09-11 06:38:25,hbase,,4,1,1,1,1,0.0,2.0,0.0,6.0,35,35.0,31.0,done,158.0,,False,1557.0338447997444,5.267055789618239,57.0,0.0366080674420606,2.0,0.0,0.5714285714285714,0.0,0.5238095238095238,20.0,0.6129032258064516
