commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
4282f7d01c91575a552f99c5c698fc145d4fc9c4,hive,True,2008-09-12 09:07:39,hive,1180.0,7,1,1,1,1,0.0,1.0,9.0,1.0,2,2.0,0.0,done,246.0,2011-12-07 01:29:06,False,629.6860629904995,4.815636083680335,16.0,0.025409487267374,0.0,0.0,0.3333333333333333,1.0,0.4166666666666667,23.0,0.6976744186046512
dda8b4518e626838d3f0273fae62cc1ac59d6057,hive,False,2008-09-20 08:43:37,hive,,11,0,1,1,1,0.0,1.0,16.0,1.0,9,9.0,0.0,done,202.0,,False,1655.0086103808496,5.531482630019865,46.0,0.0277944173289917,1.0,0.0,0.8888888888888888,1.0,0.2307692307692307,20.0,0.7464788732394366
81d320b946225da0a8ec9993be11c1be5c0b2908,hive,True,2008-11-24 00:41:49,hive,704.0,2237,46,11,4,2,1.26334429497345,0.272727272727273,4.36363636363636,2.81818181818182,23,23.0,0.7677071094512941,done,3646.0,2010-10-29 21:35:20,False,1161.840618882332,5.417514024513533,41.5,0.0373969459147878,1.0,0.5,0.7869047619047619,5.5,0.188034188034188,27.0,0.6512115563839702
ae7f9b0712c72bd54212a1859d83712d236e9873,hive,False,2008-12-09 05:11:59,hive,,10,7,3,2,2,1.48365916439796,1.0,64.0,7.33333333333333,17,17.0,0.566322326660156,done,127.0,,False,371.1069622245717,4.586776551577854,15.0,0.0404895346224153,0.0,0.0,0.6458333333333333,0.0,0.6,16.5,1.0
4737a7ebb00abb2ce321f4a548ed105cbd4ba2b7,hive,False,2008-12-09 07:21:25,hive,,4,2,2,2,2,0.91829583405449,1.0,1.5,13.0,20,20.0,0.933496475219727,done,329.0,,False,690.7319494446486,5.0474352384174725,24.0,0.0339001127837487,0.0,0.0,0.8421052631578947,0.5,0.40625,17.0,0.807843137254902
9691a93c647d414b863990f44d82408755fae12c,hive,False,2008-12-10 07:48:35,hive,,14,0,5,3,2,1.8073549220576,0.6,0.0,9.6,25,25.0,0.933498203754425,done,3542.0,,False,2732.7594377992796,5.213304957021986,86.0,0.0314700221360343,1.0,10.0,0.7368421052631579,3.0,0.375,26.0,0.671875
5b2188c002dd6804566d505021c8b825ed4989fe,hive,True,2008-12-11 07:37:14,hive,945.0,24,16,6,3,3,1.48101968586579,0.5,16.0,6.83333333333333,27,27.0,0.950465238117713,done,310.0,2011-07-15 04:43:48,False,1409.981482737734,4.8512558131479215,40.666666666666664,0.0344171320549201,1.3333333333333333,0.3333333333333333,0.7730352303523036,1.0,0.1111111111111111,18.333333333333332,0.8017857142857143
f62cbb750af9c8b837f9887b01ffc0f4f2f7e925,hive,True,2008-12-13 12:05:06,hive,2649.0,31,3,3,2,2,1.3251318452515402,1.0,6.0,15.333333333333302,33,33.0,0.566335670067929,done,1145.0,2016-03-15 15:41:41,False,2055.627794562989,5.160915211837912,66.0,0.0293237376986953,0.0,0.0,0.5018796992481203,2.0,0.231578947368421,22.5,0.8625176803394625
672e761169ef47e2b45450afec2dc95dc64d2c0a,hive,False,2008-12-13 12:09:50,hive,,4,1,2,2,2,0.970950594454669,1.5,16.0,19.5,35,35.0,0.933498245547526,done,520.0,,False,1489.8647506778866,5.461178165974616,53.0,0.0355736988715821,2.0,0.0,0.9130434782608696,1.0,0.2121212121212121,20.0,0.75
7f2405ba73737a913e0647010b7b04098abb326e,hive,False,2008-12-17 07:59:59,hive,,63,117,3,2,1,1.08488402927661,0.333333333333333,23.3333333333333,1.0,39,39.0,4.0,done,255.0,,False,881.2210539372575,5.392344049618607,37.0,0.0419871947392604,1.0,1.0,0.9090909090909092,3.0,0.1666666666666666,23.0,0.7441860465116279
