commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
4de90eba5a4628f573c5e0536ed9160b6f1ea29d,camel,False,2007-03-19 22:20:25,camel,,170,2,3,3,3,0.182605876639123,0.0,0.0,0.0,4,4.0,0.0,done,116.0,,False,282.38918969205184,4.901066640029297,14.0,0.0495769686341999,1.0,0.0,0.7142857142857143,0.0,0.1428571428571428,18.0,0.0
b8d28505c84baabe75edfba0a43f3b2f06e19c13,camel,False,2007-03-20 04:47:04,camel,,1,1,1,1,1,0.0,2.0,0.0,4.0,10,10.0,7.0,done,88.0,,False,204.32967235008783,4.880534086098651,10.0,0.0489405179628855,0.0,0.0,1.0,2.0,0.2,17.0,0.9333333333333332
c399e637aa5f5b839ecdbb96fc6afb0f014a4086,camel,False,2007-03-20 11:03:18,camel,,7,3,1,1,1,0.0,1.0,0.0,3.0,14,14.0,5.0,done,72.0,,False,578.5199659108831,5.0793074856699265,14.0,0.0241996833729963,0.0,0.0,0.7058823529411765,0.0,0.25,15.0,0.0
dfffe613f300ef82ac64f9f62dcdec90ecd36da4,camel,False,2007-03-21 04:01:21,camel,,9,11,6,2,1,2.3332062193464904,0.5,0.0,4.33333333333333,13,13.0,13.0,done,214.0,,False,55.47952063258242,4.395065592239003,2.0,0.0602059991327962,0.0,0.0,0.8888888888888888,1.0,0.2222222222222222,19.0,0.0
d4b2ebb217926da4981f3b784ac3f996b970c4ed,camel,False,2007-03-22 19:32:03,camel,,40,40,11,7,3,2.4139215141407404,0.272727272727273,0.0,4.5454545454545485,46,46.0,0.0556072000206773,done,940.0,,False,147.24156410570484,4.194742722688296,4.818181818181818,0.0560380771840784,0.0909090909090909,0.0,0.5833333333333333,0.7272727272727273,0.1698051948051948,11.954545454545457,0.081600580270793
84409e8425551e7f98d5f690236ee1ed7ca0fa30,camel,False,2007-03-22 21:22:41,camel,,66,92,11,2,1,2.43544887289333,0.0909090909090909,0.0,1.09090909090909,48,48.0,20.0,done,151.0,,False,94.85788315800195,4.394211551030758,5.666666666666667,0.0701916992995762,0.0,0.0,0.4444444444444444,1.6666666666666667,0.1333333333333333,13.333333333333334,0.0
30d818fcd1f76d3eab4484d75677bbcb3300ddcf,camel,False,2007-03-24 03:24:47,camel,,2,1,1,1,1,0.0,2.0,0.0,11.0,73,73.0,51.0,done,284.0,,False,281.76289771739914,4.657097033212297,15.0,0.0532362497742502,1.0,1.0,0.75,1.0,0.2857142857142857,11.0,0.0
772621a12075de5ba401fb225897b561e0584a9d,camel,False,2007-03-27 00:18:34,camel,,11,7,4,1,1,1.7527152789796998,0.5,0.0,3.0,1,1.0,1.0,done,295.0,,False,180.10175214872234,4.223565873232718,5.666666666666667,0.02257299951436,0.0,0.0,0.2777777777777777,0.6666666666666666,0.2037037037037037,13.0,0.0
dba9b79c3a2506b37b349088185a456995fefd16,camel,False,2007-03-27 01:47:22,camel,,11,3,2,2,1,0.74959525725948,0.5,3.0,1.5,40,40.0,0.0,done,36.0,,False,118.9419703764204,4.399196220835459,3.0,0.0252223835749969,1.0,0.0,1.0,0.0,0.3333333333333333,23.0,0.0
bb3b2f152f7a5b82c1520ef2c79d0b80422b3df9,camel,False,2007-03-27 18:37:16,camel,,10,6,2,1,1,0.696212260125146,1.0,0.0,4.5,81,81.0,11.0,done,159.0,,False,186.80675182693076,4.688171023218493,5.666666666666667,0.0180413294705284,0.0,0.0,0.7296296296296297,0.6666666666666666,0.1666666666666666,17.333333333333332,0.0
