commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,fix,HV,TE,DD,DD_HV,MDNL,NB,EC,NOP,NOGV,NOMT,II
5506a44d0a1e04a3d471b43dcf00b21608edd50f,cassandra,False,2009-03-23 03:46:02,cassandra,,6,5,1,1,1,0.0,1.0,20.0,1.0,9,9.0,8.0,done,614.0,,False,104.0,4.341956544024638,6.0,0.0576923076923076,0.0,0.0,1.0,1.0,0.5,13.0,0.0
af47dc8476a6e4e4856476e4acff1ac8321a6a39,cassandra,False,2009-03-25 14:25:23,cassandra,,3,5,1,1,1,0.0,2.0,0.0,2.0,11,11.0,10.0,done,524.0,,False,287.2398489489181,4.968336076625559,19.0,0.0661468109996775,1.0,2.0,0.6666666666666666,1.0,0.4545454545454545,15.0,0.0
e9e08ff6b572c851ecfcfe49bc63de43dfe3ed04,cassandra,False,2009-03-27 11:18:54,cassandra,,4,1,1,1,1,0.0,2.0,0.0,2.0,8,8.0,5.0,done,148.0,,False,863.2331253245202,5.2383367079335565,37.0,0.0428621179082885,2.0,2.0,0.9285714285714286,2.0,0.1875,21.0,0.7794117647058824
fe825730bfae8f619247605ea0027a9c195c45fd,cassandra,False,2009-03-27 11:19:06,cassandra,,6,13,1,1,1,0.0,1.0,24.0,1.0,10,10.0,7.0,done,226.0,,False,33.83748480975473,4.049298697507943,3.75,0.1183286227699068,0.0,0.0,0.0,3.25,0.05,14.0,0.0
22c52627201873086c38ee020838f0ed4e96f843,cassandra,False,2009-03-27 11:19:40,cassandra,,9,10,1,1,1,0.0,2.0,0.0,2.0,16,16.0,13.0,done,126.0,,False,671.5100890923876,5.1597080741244215,32.0,0.0476537888555794,2.0,0.0,1.0,2.0,0.1428571428571428,15.0,0.8703703703703703
07c2d3c29dd4ef87ae0a0299a711565bfb7c30b0,cassandra,False,2009-03-27 11:19:45,cassandra,,6,14,2,1,1,1.0,1.0,0.0,2.5,17,17.0,14.0,done,704.0,,False,33.74937501201927,3.7281300997056968,2.3333333333333335,0.1583742230084146,0.0,0.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,6.666666666666667,0.0
a9c09a85922e9962f7b7f9bb362d9f56e1e8e673,cassandra,False,2009-03-27 11:19:51,cassandra,,11,11,2,1,1,0.4394969869215129,0.5,24.0,1.0,18,18.0,15.0,done,1472.0,,False,387.00726623655896,4.9581196093948545,16.77777777777778,0.0462113446655104,0.3333333333333333,0.0,0.7492643522055287,1.0,0.4374328076082462,17.88888888888889,0.0
c5b1b8ba21a434f61867b5551390da3be0a37107,cassandra,False,2009-03-27 11:20:00,cassandra,,28,29,1,1,1,0.0,3.0,0.0,8.0,20,20.0,17.0,done,492.0,,False,670.5629399558077,5.066224993241208,29.0,0.0432472453695565,0.0,0.0,1.0,3.0,0.25,35.0,0.1538461538461538
09bc045e2674e91f57d3244b1aaeae0c1cd2c6f5,cassandra,False,2009-03-27 11:45:02,cassandra,,5,0,1,1,1,0.0,2.0,0.0,7.0,32,32.0,29.0,done,957.0,,False,1002.4087804792632,5.360594944688928,28.0,0.0279327162184402,1.0,0.0,0.8888888888888888,2.0,0.3529411764705882,27.0,0.0
2249a6a745f63873b89b2bc8d70df4d185d99298,cassandra,False,2009-03-27 11:45:21,cassandra,,19,12,1,1,1,0.0,1.0,24.0,1.0,35,35.0,32.0,done,85.0,,False,375.0,4.76567571471222,18.0,0.048,0.0,0.0,0.8571428571428571,2.0,0.2857142857142857,21.0,0.0
