commit_id,project,fix_date,buggy,fix,date,gap,target
89af8294f42a9a16b91a09f7808653a71648718f,hbase,,False,False,2007-04-07 06:09:28,,yes
ec9a568764ec7a2ff39c27b4ee7d35b0c703bc2d,hbase,2011-03-22 00:22:04,True,False,2007-04-25 06:13:08,1426.0,no
add0c0c5a02d3d3a2864a5713545d7d06217d0eb,hbase,2010-07-13 00:24:12,True,False,2007-05-08 04:58:53,1161.0,no
3a70f2f97b5888d6b12bd26f066e23f84f7eaee6,hbase,,False,False,2007-05-12 06:11:43,,no
a6b7be60d6833d9416db90cf46ec5e18d84ab5c0,hbase,2010-05-07 20:53:58,True,False,2007-05-18 12:22:54,1085.0,no
ba1ef8c0c3380e264256a3e06b7eff798aa29e0e,hbase,,False,False,2007-05-22 05:35:19,,no
8a53c236b9f576893175d0f6f33318ea473574d9,hbase,,False,False,2007-05-22 07:23:03,,no
356f3919e9c10a56146ab1884c2b3432c9f1f4d9,hbase,,False,False,2007-05-22 08:30:40,,yes
47bf7fd8bbaca22a89e7429e52dcac5a5126d38a,hbase,,False,False,2007-05-22 14:30:07,,yes
e3e22fe37eae6b22ba80ae24dfc7a219a119d92a,hbase,,False,False,2007-05-22 22:51:10,,yes
a65898973081b8415fb7931452011ef28f2efaa0,hbase,,False,False,2007-05-23 05:24:22,,no
19099c98b12f67747af78ca0b436a899a26467b0,hbase,2010-12-01 01:32:52,True,False,2007-05-24 00:14:00,1287.0,no
23f836454d9c5a495111b068f45d6aa89a2a724a,hbase,,False,False,2007-05-24 06:30:25,,no
e4194e10e51f0df323d14e297d0408770255e213,hbase,,False,False,2007-05-25 07:37:26,,no
66839c4c17b169f5f2b6f39374558d9a5c3bc2e2,hbase,2011-10-13 18:07:04,True,False,2007-06-03 14:09:21,1593.0,no
7c3d11974bf7c2b4beb1a385cbab68d8175731b3,hbase,,False,False,2007-06-03 17:52:06,,no
ac718209e5e31b0a001af3a623ffdb454193b1c7,hbase,2019-02-12 02:42:52,True,False,2007-06-05 02:14:10,4270.0,no
3509f88c48bea3e669ba5f3e8cb7d3ab6ff44375,hbase,,False,False,2007-06-06 00:11:57,,no
3f5229c66f93e6e36c36cd6793a0daefcadb55ca,hbase,,False,False,2007-06-12 05:52:29,,yes
0dd5f2759eccb8d206ec2eaaa477d72cb9a2b8c1,hbase,2010-01-14 06:16:34,True,False,2007-06-12 08:41:48,946.0,no
cc8d45bd4779cf764760c83cec834193c8883adc,hbase,,False,False,2007-06-13 06:08:27,,no
13c1e482530f8bcf62035449b12fe99014f186b3,hbase,,False,False,2007-06-14 16:40:49,,no
e78644ed10f069a428fa28d8c6a2d6242e496430,hbase,2010-07-13 00:24:12,True,False,2007-06-15 07:08:56,1123.0,yes
f503143412cb3c8e65141a05c7c3db69c907bf31,hbase,,False,False,2007-06-15 09:39:34,,no
eef130fc9153a1958d0658fe3b6fbe6e20256737,hbase,2010-09-29 22:37:50,True,False,2007-06-19 07:59:14,1198.0,no
2447ce192239ef10f7a39e92e914e663bf2402ae,hbase,2010-06-01 20:42:10,True,False,2007-06-20 01:40:59,1077.0,no
d1f85d739e5ef236930e59c137de9dd33a1dbfaf,hbase,,False,False,2007-06-21 07:46:06,,no
31a8ba569be8bfbef08dcd0646fca6eb74b2c19d,hbase,2013-07-10 05:48:47,True,False,2007-06-22 05:40:45,2210.0,no
6455364281ea565214b35d7092dd2fbddb0edf72,hbase,,False,False,2007-06-26 07:54:56,,no
a31d0e5f31faf73b9d1b29e0099cb53220d2a523,hbase,,False,False,2007-06-27 13:50:10,,yes
2fa16d4fdf8f638009bbf92bbbf6c3fae4d5ed23,hbase,,False,False,2007-06-28 07:37:07,,no
96c64712e655ca456a3d3b0104d6c09e5f64074b,hbase,,False,False,2007-06-29 07:29:07,,no
60a2e629d16b77fc8a3b7ee8f4533f68e6911f6e,hbase,,False,False,2007-06-30 20:11:32,,no
655728f3bf87f21104a6f02f4564901d79cf6bf2,hbase,,False,False,2007-07-02 09:47:13,,no
9eb369c26699fc265c2a0e780318513bd01b85a5,hbase,,False,False,2007-07-04 13:48:18,,yes
73183e6b975ea3817fad83a4cf779c6c545f652d,hbase,2010-04-24 04:27:04,True,False,2007-07-06 04:50:04,1022.0,no
a3073cc6dacc03756387a788de62498f1a64a411,hbase,,False,False,2007-07-06 05:12:37,,no
2e49c9451bb1867454a7e16074ba8ba913872f2f,hbase,,False,False,2007-07-07 15:09:25,,no
eaf0a7b1541f50c126d8e95129b14a5a55c790c4,hbase,,False,False,2007-07-10 12:06:32,,no
f613907a98a732364c5a2a5f1f4ece7bc99f555e,hbase,,False,False,2007-07-11 23:23:00,,no
87f5d5dffd96e09d789a9063f8f6d98a75fb24dd,hbase,2010-01-13 06:48:50,True,False,2007-07-12 06:54:15,915.0,no
19d1b8ea36ffe7826b4aa77be2dea9627ddfd111,hbase,,False,False,2007-07-13 05:20:53,,no
d14fa818912e49ed6b23beb09495d9f66c03aa25,hbase,,False,False,2007-07-13 08:22:20,,no
14dd64dacef318966ac251af07c4983fe19d7e1f,hbase,2011-08-26 18:59:26,True,False,2007-07-15 05:08:01,1503.0,no
8c14bab2c421887218139622b7e0ba4129f1b423,hbase,2013-09-09 15:56:06,True,False,2007-07-15 07:25:32,2248.0,no
4ed118700d5a8355fb8613c85ee87ec0ab2d0023,hbase,,False,False,2007-07-15 08:53:39,,no
5463de47b3f41a254eb3159b6963f3c92f660388,hbase,,False,False,2007-07-15 09:26:15,,no
cbb844d5f0be591c76e84e325b40fc313851d57c,hbase,2011-07-31 01:06:02,True,False,2007-07-17 07:19:59,1474.0,no
6a64ae1542cba6564450a63788181adcf0851f93,hbase,,False,False,2007-07-18 09:38:58,,no
bf798cca50a330d9807671c62378245710887e4a,hbase,,False,False,2007-07-18 11:26:03,,yes
377bf72458b3708f4078b043dce9425ebb807a46,hbase,,False,False,2007-07-24 06:33:47,,no
43e253359a010a763da3686f9271bdf17e955d2a,hbase,,False,False,2007-07-24 08:33:05,,no
5b1bd1f8f2d614c945f6a5889a9d4f25b87fe172,hbase,2014-03-29 03:42:26,True,False,2007-07-27 06:30:55,2436.0,no
a9acbeab0800dd1d3c13aaaea07d2975b0f49cb4,hbase,,False,False,2007-07-27 06:58:22,,no
4fa87a0cbbf6927df54853aa4f46c9174aa63344,hbase,,False,False,2007-08-03 09:02:19,,no
b205cac36d9af1bf610b1d6f07900690ce4e4c33,hbase,,False,False,2007-08-04 07:39:43,,yes
931d452cb2cc069bbb97e45dca094e9b163275c3,hbase,2011-10-26 16:11:11,True,False,2007-08-11 07:11:05,1537.0,no
0c7ac6795f6f37dc014341efe184998ccbeb59bc,hbase,,False,False,2007-08-14 12:37:01,,no
391379a6fb4474428faeecfa8336b28503ca0400,hbase,,False,False,2007-08-15 10:12:29,,no
6c8e71367141628445b4cc843ad60afdfb5bb7c7,hbase,,False,False,2007-08-16 03:20:53,,no
9dedf26b0f5bdb6790a466d8991eca31d7151656,hbase,,False,False,2007-08-16 10:56:29,,no
e220809017200e6a515218f6ecb36a4f48d1a940,hbase,,False,False,2007-08-17 03:45:49,,no
b7f01dce989c91e7d50cc80ee88042e5d995dab9,hbase,2011-08-26 18:59:26,True,False,2007-08-17 07:51:03,1470.0,no
17cc1759fceb3ee260e18c5e11ce7598cb8c31aa,hbase,,False,False,2007-08-19 01:29:09,,yes
00c1b877e8bb104516139dbad4d70e27c67c688b,hbase,,False,False,2007-08-19 03:04:53,,no
4ebd558b41cc10348a97a2cafa03e6055a079129,hbase,,False,False,2007-08-21 07:35:27,,yes
e41859593baae5a556e6bf7376a7d59b70474bf7,hbase,,False,False,2007-08-22 05:53:24,,no
ec2d29c90270e16ec9a41706713d1722602838d7,hbase,,False,False,2007-08-22 13:05:08,,no
1756a22f03e9469db6d1c6ca6312fafb395018be,hbase,,False,False,2007-08-23 08:59:30,,no
5e3c5037b4bc07f69bffb86c29796345d56542b1,hbase,,False,False,2007-08-25 01:24:40,,no
07224fe303a3dccee5bb407d195d93901c75c8ec,hbase,,False,False,2007-08-25 04:32:29,,no
e9aafde1f124c396f629749d9d78968614c0ad34,hbase,,False,False,2007-08-25 09:42:45,,yes
f56ee6b375ec904beb37d1a3c303d8d6c9bd71b3,hbase,,False,False,2007-08-28 08:35:15,,no
660bce1d278f3eb471b75bb85864efdc5e53f354,hbase,,False,False,2007-08-29 07:08:56,,no
5dc1ee32c0364dbe40dd3c08d6137776f811b6a6,hbase,,False,False,2007-08-30 05:06:41,,yes
59825ac875d90ae0083b992b72dc9a57f9c5941d,hbase,,False,False,2007-08-30 08:39:52,,no
7d48b5f7d52c7fd246d32a158d0ecba9d946f383,hbase,,False,False,2007-08-31 06:28:25,,yes
aba565a22873439f7ee8f6d53091b3ce709fc96c,hbase,,False,False,2007-08-31 07:12:45,,no
a1689adf0e0e4b92dc4909431e7ee757020e0a7f,hbase,,False,False,2007-08-31 09:37:46,,no
844e56e70451e9226fb0cb20ebdfcf1042099109,hbase,,False,False,2007-09-01 15:22:01,,yes
49d4f333f4781c9b4b518d177d33523f49aec8e6,hbase,,False,False,2007-09-05 07:26:02,,no
1d19158ac5333a39c8c50fbd852133bb99ac4906,hbase,,False,False,2007-09-06 01:00:01,,no
84ef0f95efccfe4416a6542df666686c4d3343bb,hbase,,False,False,2007-09-06 07:35:13,,no
6626ee072ac86fc843e1f720f288c5404a0aec75,hbase,,False,False,2007-09-07 16:28:42,,no
135670ccf4a72557d1166deb7f441bed3a67f195,hbase,,False,False,2007-09-08 12:04:54,,no
361f74c0c267904ec270bf3a636706663abee17f,hbase,2010-09-24 05:46:41,True,False,2007-09-08 12:09:42,1111.0,no
2cc1c9f65b136ae77eb79600e23e5b2b5fa8f0f0,hbase,2011-12-14 19:57:42,True,False,2007-09-11 00:56:16,1555.0,no
5df7ca8c432c1671407e29188ff6c033db435eb8,hbase,,False,False,2007-09-11 02:42:50,,no
223a3e46d03c539d58e7c55b5ab2a4f1f429eaa1,hbase,,False,False,2007-09-11 06:16:20,,yes
a214798763e78b6434d87bb75b798d222b950c0d,hbase,,False,False,2007-09-11 06:38:25,,yes
5fe41420e62f259a4ba48484633b574d080a769c,hbase,,False,False,2007-09-11 07:25:54,,yes
d60908dcf9c8c0cfb3701d1b9b5f52e8239691df,hbase,,False,False,2007-09-11 08:27:34,,yes
aeceb916fce5eae892932898c9641ec045eec62c,hbase,,False,False,2007-09-13 01:48:54,,yes
d660cfc5269085dcc5da75ab2f8fab098a31f177,hbase,,False,False,2007-09-13 13:01:05,,no
1596f8aa10e3af2549c406a90a04ab85447830ea,hbase,,False,False,2007-09-15 05:51:37,,yes
83298b472161b20be5a670fc9fdcbce6fe15ee2a,hbase,2010-12-02 00:00:30,True,False,2007-09-16 00:14:53,1172.0,no
7ce0506c27df35f9cce4b797ebd493585accffd4,hbase,2010-04-24 17:15:58,True,False,2007-09-16 02:58:13,951.0,no
b271048e2f86b9d186be6b71c504c0dda92c0966,hbase,2011-07-26 18:14:39,True,False,2007-09-16 06:11:47,1409.0,no
20a6c00b5cafd152c84a5d35ab66420805d75e15,hbase,,False,False,2007-09-16 06:27:10,,no
4404e14c16c64e5599e739cac7ede0e48e7f98e1,hbase,,False,False,2007-09-17 11:57:31,,no
1657302ec155567b777ae8106725efc5264d40b1,hbase,,False,False,2007-09-17 12:02:42,,no
f81060229f3a70c3ea9d56d56d364ec2a2c1a2e8,hbase,,False,False,2007-09-20 16:37:34,,no
8f3b423b73a76914af2bee72db94f177b2a3add8,hbase,,False,False,2007-09-25 06:38:10,,yes
2cf41fe53512875a1baef933492b3961030f3fc7,hbase,,False,False,2007-09-25 07:52:16,,no
87f305b608f7449ba2b622d764dbb80ab870602b,hbase,,False,False,2007-09-26 04:13:50,,no
ccf42acf70609e8086c3f46b5c18ca8f6c13117d,hbase,,False,False,2007-09-26 08:04:08,,yes
7acd7d074a33a62c306f51de3cf2ec568dbc7652,hbase,2011-04-29 03:33:27,True,False,2007-09-28 06:28:31,1308.0,no
1236b87f48fb81f26afd331038047647f60eddad,hbase,,False,False,2007-09-29 01:12:24,,no
