commit_id,project,fix_date,buggy,fix,date,gap,target
be7e270c27d84362f44b8e9a079f56dd046d6ffd,hive,,False,False,2008-09-10 02:36:23,,no
4282f7d01c91575a552f99c5c698fc145d4fc9c4,hive,2011-12-07 01:29:06,True,False,2008-09-12 09:07:39,1180.0,yes
651a138b543d5633917bc852524d8e22d926f5a1,hive,2010-02-04 19:44:01,True,False,2008-09-17 09:28:22,505.0,no
45584492b16f6271011659539371925ef8cd648e,hive,2016-07-15 21:46:04,True,False,2008-09-18 05:13:00,2857.0,no
7baa55c6da6e3f2baf2ebd26e6d7ebc2f7cd440e,hive,2011-08-02 00:18:49,True,False,2008-09-18 09:09:17,1047.0,no
6b749c14837b5a4c4d9a7f87bc2176618b2e139f,hive,2015-03-17 16:00:55,True,False,2008-09-19 19:19:22,2369.0,no
dda8b4518e626838d3f0273fae62cc1ac59d6057,hive,,False,False,2008-09-20 08:43:37,,yes
2e97965440710901b9223c984b9e14f9e57e43b2,hive,2010-06-23 19:38:27,True,False,2008-09-20 09:06:07,641.0,no
b3e5447b349ef5a4c118880ff3b1236744324fcc,hive,2012-11-06 21:11:54,True,False,2008-11-19 04:23:28,1448.0,no
9799871704a0f5fb43c63462d10c93dec7fac240,hive,,False,False,2008-11-19 11:12:01,,no
81d320b946225da0a8ec9993be11c1be5c0b2908,hive,2010-10-29 21:35:20,True,False,2008-11-24 00:41:49,704.0,yes
7e07f6d52495c3bd88d8344edcaa5688f367961e,hive,2011-05-23 20:34:58,True,False,2008-12-05 19:10:16,899.0,no
57a6725e1202a55076daa95eb72d6bc602a349e7,hive,2011-05-23 20:34:58,True,False,2008-12-06 05:21:29,898.0,no
86c75f17ff42b6b3518d365335beb24e955f1ba6,hive,2011-07-11 21:43:29,True,False,2008-12-08 15:01:20,945.0,no
ae7f9b0712c72bd54212a1859d83712d236e9873,hive,,False,False,2008-12-09 05:11:59,,yes
b95207762b16e9c226945c18588892f4908ec725,hive,2012-05-02 23:21:52,True,False,2008-12-09 05:35:28,1240.0,no
4737a7ebb00abb2ce321f4a548ed105cbd4ba2b7,hive,,False,False,2008-12-09 07:21:25,,yes
24a43881b24ba6178caf9130b270294c16860658,hive,,False,False,2008-12-09 08:50:13,,no
a95b83593c7f6d223226941aba1a272631a580b5,hive,,False,False,2008-12-09 14:46:23,,no
9691a93c647d414b863990f44d82408755fae12c,hive,,False,False,2008-12-10 07:48:35,,yes
5b2188c002dd6804566d505021c8b825ed4989fe,hive,2011-07-15 04:43:48,True,False,2008-12-11 07:37:14,945.0,yes
f62cbb750af9c8b837f9887b01ffc0f4f2f7e925,hive,2016-03-15 15:41:41,True,False,2008-12-13 12:05:06,2649.0,yes
ebc7227fa786fb7bd1e4a7adfe3e3dade684c68b,hive,2020-12-03 11:06:00,True,False,2008-12-13 12:07:25,4372.0,no
672e761169ef47e2b45450afec2dc95dc64d2c0a,hive,,False,False,2008-12-13 12:09:50,,yes
53f09ea0ad96d996ff02851f3d2c8c28c1aae77c,hive,2013-12-25 23:08:48,True,False,2008-12-16 04:47:21,1835.0,no
2d0c4e8ccabf4704c6f5189226b123ccaeb4f92e,hive,2012-04-27 00:52:50,True,False,2008-12-17 06:51:08,1226.0,no
7f2405ba73737a913e0647010b7b04098abb326e,hive,,False,False,2008-12-17 07:59:59,,yes
879d51ca751f248f97b74e21ead110a3470afae0,hive,2010-03-29 23:43:18,True,False,2008-12-17 19:35:44,467.0,yes
a89c9a19b7d2e292ca6101be4ea865e30552c6b7,hive,2010-10-21 16:56:23,True,False,2008-12-18 05:38:56,672.0,no
479523ee25bdafc7ec146da843a4b1d18fa43349,hive,,False,False,2008-12-23 04:51:06,,no
ca196fce89c50864208d5717df7726039e94291a,hive,,False,False,2008-12-23 05:09:18,,no
b3d2e3defa2d5b45a777a64dc2f17fe699041260,hive,,False,False,2008-12-23 05:59:23,,no
85e1877e8e7ca21125eacdee8911d514fc46389f,hive,2012-08-24 12:03:42,True,False,2008-12-23 08:24:34,1340.0,no
6aa3d8bed524febd78d519a5a00acef0cff4293a,hive,,False,False,2008-12-31 08:00:47,,no
fe66edeb1b886257fc7720ae2064806cea6c5f4f,hive,2010-11-10 06:00:14,True,False,2008-12-31 09:46:56,678.0,no
9bed93f2bd6fb3fddcbe35afc14df2124ad7ba80,hive,,False,False,2008-12-31 09:52:04,,yes
b5b15ba0f206e0b10704195cd3ec93b3129f320f,hive,2020-12-03 11:06:00,True,False,2009-01-01 05:28:48,4354.0,no
