commit_id,project,fix_date,buggy,fix,date,gap,target
8f1763f078525b3cbfd30dd8389d3f61da56ac78,activemq,,False,False,2005-12-13 02:57:25,,no
8f40a7eeca8772a16e45a15ef424142e4f90e129,activemq,,False,False,2005-12-14 01:17:31,,yes
262a5596d9300b7aded14d550cf8f5ee80d7ac0f,activemq,,False,False,2005-12-14 01:18:23,,yes
507bb1bbabbf9feafb33ac42b9c52ec0f8ebfa39,activemq,,False,False,2005-12-14 01:19:06,,yes
ecfbe6168de228c90f5ca0d061ba8dce275805f4,activemq,,False,False,2005-12-14 01:19:37,,no
1835e4536984abac76c6d4317a73f1a7e851e960,activemq,,False,False,2005-12-14 01:20:11,,no
e1cfbad4bcb9d3342da0b198798db120914a1976,activemq,,False,False,2005-12-14 01:20:38,,no
687bf43d9fc90263dd778350c0eaf1d7e6c9b81f,activemq,,False,False,2005-12-14 01:21:32,,no
a558fef3745807fc4eb75508cd385798da4b64a5,activemq,,False,False,2005-12-14 03:15:36,,yes
9b1345bb320363c1da3e31560ca46f4124c81168,activemq,,False,False,2005-12-14 06:02:04,,no
829787ac1be9acbf2f709793e3157e6a84d096f4,activemq,2016-11-29 16:54:07,True,False,2005-12-14 10:07:08,4003.0,no
73165063467db865c26ee256210dabcb97edd5e1,activemq,,False,False,2005-12-14 21:37:34,,yes
f25cc68fb1ed285563dae769d3cf1720eb0b3ecb,activemq,,False,False,2005-12-14 22:45:12,,yes
f1bbfd320193609fad94c9ef2654c0c7b78d0aff,activemq,,False,False,2005-12-15 02:34:16,,yes
9fb8ee2dcaad9dc900e293d8a77e09659e96599e,activemq,,False,False,2005-12-15 02:35:27,,no
5cba8d744d41f10199b1545ad82ec5b335aaf1a5,activemq,,False,False,2005-12-15 04:00:44,,yes
20038a826492dac8f4e41bda5434ad81b3ca0592,activemq,,False,False,2005-12-15 04:15:44,,no
639265de9f0f5f7be8935e8f810d54861e8c292f,activemq,,False,False,2005-12-15 17:06:44,,yes
db0855c34231e9802cb738538178ab17c9cd1c0d,activemq,,False,False,2005-12-15 23:13:14,,yes
df6f3ba32ac3a5434d9068bb7c26533cedd54b2d,activemq,,False,False,2005-12-16 14:41:03,,yes
4cb407cc4ba036507fe0ba7d5ad56e6d8152837c,activemq,,False,False,2005-12-16 14:48:56,,yes
1416f77de3054f75104a18527b2d343ae51e72a1,activemq,,False,False,2005-12-16 16:20:06,,no
0f36e0231efb8840808034e42e2cfc95004b38da,activemq,,False,False,2005-12-16 18:17:42,,no
0d6f94b93dad17328ae79cfebe3ccf3c4e16b5cb,activemq,,False,False,2005-12-16 22:56:13,,yes
634ac91c3de96bdb8297c979d0b1b533d633efe0,activemq,,False,False,2005-12-17 00:54:54,,yes
bf65e7d3cf851b80aa2e8569b729642650f74441,activemq,,False,False,2005-12-17 02:08:15,,yes
2c6156085c68facdfd288aeeb795b3b284171e9f,activemq,,False,False,2005-12-17 02:48:17,,yes
24389c49291ac8915553b433880078f631aec252,activemq,,False,False,2005-12-17 02:48:33,,no
77cf351be197b926d1c98751cf7734d272ad3499,activemq,,False,False,2005-12-17 14:49:15,,no
22307339a5079b5a847c30fb10727efc98409126,activemq,,False,False,2005-12-17 15:13:59,,no
384e290b7f16e1ed40ebf1706c81c91abcc80765,activemq,,False,False,2005-12-19 21:22:09,,no
7c7cca9dfb8eb503e0a8eee5f5b21a7c30d888df,activemq,,False,False,2005-12-20 00:54:17,,no
298ccf2a77bde24b2bc333cbb34acb0338435388,activemq,,False,False,2005-12-20 01:19:51,,yes
99ee7f85efc05568ce8ad2481c061100218b58ea,activemq,,False,False,2005-12-20 02:20:57,,no
8b1f5a720261c76c250e5f0c9321749483193922,activemq,2012-05-23 10:25:34,True,False,2005-12-20 02:43:22,2346.0,no
a71263c1e510059aac5ab97a5b64d5540910ac28,activemq,,False,False,2005-12-20 03:00:21,,no
434b563eae0b60920cbf89fa146117cc80df7c63,activemq,,False,False,2005-12-20 05:44:36,,no
9bae342ac16b1a4e08ff52aa0dfc1c47bb9a9ba9,activemq,,False,False,2005-12-20 06:01:14,,no
ee0f2e3fd574ea28e2764119489e456dd9938a43,activemq,,False,False,2005-12-20 06:30:58,,no
84a017908136e19174ce0d6308c81fa396380d38,activemq,,False,False,2005-12-20 16:15:13,,no
dad9a3bf764e173479bdc7454f3ec58af140b660,activemq,,False,False,2005-12-20 19:20:22,,no
2ab55ddb1d004ade70d365f0ecf6f1ff1ceb98a0,activemq,2012-04-13 22:21:27,True,False,2005-12-20 21:28:05,2306.0,no
8032ef40bea6bb08d0f8151866beadd7cafb9eb1,activemq,,False,False,2005-12-21 03:05:38,,no
ac8739860faec8967de50a2acb899d92486f2ab6,activemq,,False,False,2005-12-21 03:06:28,,no
c30a6a81c478389c44cf37d5d0930f62013bc293,activemq,,False,False,2005-12-21 06:19:28,,no
ceeb3a2aa6d4a9cd409c5c6d8cb42c8dddebb43c,activemq,,False,False,2005-12-21 06:20:47,,yes
b6eb3a631990fdecc2a9c3e90af969d5f1cd1b02,activemq,,False,False,2005-12-21 14:43:16,,yes
75a6b834b9a32baff3325cb88b1cb4fbee2dab3d,activemq,,False,False,2005-12-21 18:31:18,,no
bd60590273259ebbaeb6b91f2ccb6fb1d081131e,activemq,2010-03-31 11:51:49,True,False,2005-12-21 21:53:30,1560.0,no
f71b60f16be821c34708c6085f8fd94c7c509e95,activemq,,False,False,2005-12-22 04:23:20,,no
22474cd5414d568230cdb244741cc95b32777220,activemq,2011-11-10 20:28:20,True,False,2005-12-22 05:43:50,2149.0,no
b58da3b1bea8242aa94c75dee340e210c6f5be74,activemq,,False,False,2005-12-22 05:48:17,,no
8935d8203650883308e4d754c2c988661d7cd388,activemq,,False,False,2005-12-22 13:27:28,,yes
841d99ee0f672a0ea037befbe60956d42dc9b97b,activemq,,False,False,2005-12-22 18:14:26,,no
de06fc6e9ebe3c0fd02f997dce0e9d800738cc47,activemq,,False,False,2005-12-22 19:26:43,,no
84077a3663e350e39b4b8a48784e6ed706cc961d,activemq,,False,False,2005-12-22 19:28:04,,no
18dd4cd867da8e29e9a65461d50d226e2f7265e1,activemq,,False,False,2005-12-23 00:43:42,,no
749c76d57fb48790e5c20c88ffd014da7887f4ec,activemq,,False,False,2005-12-23 01:23:33,,no
08d4b5ff25529c8ac155ebe51cb8554cc1abded5,activemq,,False,False,2005-12-23 02:36:17,,yes
3621f25504d7c55203333615dd369bdc5f730b8f,activemq,,False,False,2005-12-23 03:01:52,,yes
bd17e0385f94888489b4ed5e7ef15a93c56ba3b6,activemq,,False,False,2005-12-23 03:20:51,,no
40e08a9002dbe65f462a43b9264cf08f18e3b9b3,activemq,,False,False,2005-12-23 05:04:04,,no
52b1552091a41e66cebd02af0352679869b82e42,activemq,,False,False,2005-12-23 10:12:34,,no
29a6b9d1f6cfaf26c570f3ec760956ca35051bf8,activemq,,False,False,2005-12-23 18:47:47,,yes
2c4274b997a84807d94e49a8482ec58a74388938,activemq,,False,False,2005-12-24 01:10:53,,yes
a2601e64feab8a5e8c76acec2c7387715414f819,activemq,,False,False,2005-12-24 01:12:49,,no
5444ef92e13b6f0cab3c9af9d43fccbea27d1cce,activemq,,False,False,2005-12-27 10:11:43,,yes
5cea195af29c5987e457af197312ecbfaf6c241b,activemq,,False,False,2005-12-28 01:47:56,,yes
e58897bd691ac1f3b8a917bc8739b71bf0142672,activemq,,False,False,2005-12-29 00:33:05,,no
a59fee46d54fb2bbbcb829f4756c483a0ea9f317,activemq,,False,False,2005-12-29 00:34:06,,yes
0684e20bf6796d85ff6caca1c8950a8c3108fc6f,activemq,,False,False,2005-12-29 00:38:10,,yes
2d0361bd2bddfd92a18cb120bd5657343f96bfe3,activemq,,False,False,2005-12-29 02:35:25,,no
c1f5c77e622982c30c035286a35f94b764577c2b,activemq,,False,False,2005-12-29 02:49:50,,no
8abcfd13fc91dd97e48c94ca9e65964d0f1ef751,activemq,,False,False,2005-12-29 03:14:56,,no
fd4bb60c2db80fcdadfbc2732aec118cfcd53d0b,activemq,2016-02-01 13:04:07,True,False,2005-12-29 03:39:37,3686.0,no
f1a084efeb76563f5950783efc69b9e507e7069b,activemq,,False,False,2005-12-29 03:47:30,,no
21060b05956e4149854e881ee03eb8142f287366,activemq,,False,False,2005-12-29 03:58:36,,no
57ca31fbd379f55d16ac18a57b6764dc5f33fd0d,activemq,,False,False,2005-12-29 04:10:15,,yes
7356192be8181fa0fde3b09d6cbb0de56db03909,activemq,,False,False,2005-12-29 05:29:09,,no
c901884014039c467948bb7470495c32f62adefc,activemq,,False,False,2005-12-29 05:49:18,,yes
88d58577a9a8172b53caf7e2a1836b950deb28cd,activemq,,False,False,2005-12-29 11:01:51,,no
66b86ab5ef6f7ee8884a7ce1fa739f319ffc3d74,activemq,,False,False,2005-12-29 11:10:15,,no
ff457e227a2e1e7aa4592e0e125753bd8293021e,activemq,2016-09-01 15:54:50,True,False,2005-12-29 19:07:55,3898.0,no
c2408b8997e117db5bda579da612083fd44e27b4,activemq,2012-04-16 05:47:46,True,False,2005-12-29 23:12:46,2299.0,no
27f7cab3e8bebad9a6d2c96ebb81482e2a56dd69,activemq,2014-04-14 15:05:53,True,False,2005-12-30 00:17:19,3027.0,no
b49256b2e5e7f15fe038e34f864b7261f6d9c499,activemq,,False,False,2005-12-30 00:46:09,,no
312f2489a332f73573811815eb9e9df80bb597a9,activemq,,False,False,2005-12-30 01:07:01,,no
f051364d6b1e2c9c2b7aafc4066770a7ea6e2825,activemq,,False,False,2005-12-30 01:08:59,,no
f1dc4779c5988dee18a95bc9fe23ffed5b29d86a,activemq,,False,False,2005-12-30 02:26:35,,no
20b343110c1f88084fdad16429c809b056decf85,activemq,,False,False,2005-12-30 19:24:55,,no
88203aea9bbf4ea1284f2350cd28f1ee21b1d953,activemq,,False,False,2005-12-30 23:05:51,,no
ffb9d2aabb8ade109d32df3f95be3bb1a24f970b,activemq,,False,False,2005-12-31 00:34:31,,no
10c6b2964fc716a10f22f5b37bbac46c3a0f4a7d,activemq,,False,False,2005-12-31 00:36:19,,no
3f574b04feec371aed51cfa30d1d56492b626fa2,activemq,,False,False,2005-12-31 00:39:32,,no
eac597346ca2d5d3fab8c890c24902f744892460,activemq,,False,False,2005-12-31 00:55:20,,yes
80f5e0ced1de75624f109466395ef57fdb6f774b,activemq,2013-04-09 17:05:21,True,False,2005-12-31 03:09:24,2656.0,no
de7f650b16e6e77ea31f8967202dd8445bd64a5e,activemq,,False,False,2005-12-31 03:25:15,,yes
1f3f80cf7765193b98d9b0e061e63811a7f19aca,activemq,,False,False,2005-12-31 03:36:29,,yes
90e21b4e8f7d5ad4a7f127f2558cd5cb755ccbba,activemq,,False,False,2005-12-31 03:48:31,,no
475925394a253fecd680bcc1c0b7dc895633af39,activemq,,False,False,2005-12-31 06:14:03,,no
e7246d9327a00838875a9aa387d28e94a49aaf83,activemq,,False,False,2005-12-31 06:27:21,,no
3d95025a477b1d2e27e29880883f13a1cd37d047,activemq,,False,False,2005-12-31 08:25:03,,no
3516e1005a58b7da939aa7587b4fc6fc56b66ea4,activemq,,False,False,2006-01-01 01:30:26,,yes
14f96a9e6fe651a5b7c56adaccfde0e164093118,activemq,,False,False,2006-01-01 01:33:49,,yes
77dd8fb71db89ec379f43983cd301fe946bfb2c9,activemq,,False,False,2006-01-01 01:48:55,,yes
61ab31e758bb721d0b1982242dc343b614fd4362,activemq,,False,False,2006-01-01 01:50:52,,yes
673f323e18d2d26dc7c665a766b734b5176b3b19,activemq,,False,False,2006-01-02 02:21:13,,yes
6bdfbf3d7330b1a7f3df1511d80273e5c95a14a6,activemq,,False,False,2006-01-02 11:12:56,,yes
ef64a25b9f1f1268505b48ffded1a96ccdeb9b4a,activemq,,False,False,2006-01-02 11:50:00,,no
7dbbe0c854d7821d58422f00b75b017b4cdc8ff4,activemq,,False,False,2006-01-04 03:55:54,,no
050637cdf6d1b59e6b4355b408b7cf377d509803,activemq,,False,False,2006-01-04 06:01:10,,yes
b70c8d1cb2869d89500cb1db6ad89a6831ea33bc,activemq,,False,False,2006-01-04 17:48:41,,no
6cbd6d2e8d378304d3bb60dc3e7be2c8960ee3ea,activemq,,False,False,2006-01-04 18:58:35,,yes
664b534be528b5df6d0113f3e9ad61f9892649c3,activemq,,False,False,2006-01-04 19:30:40,,no
8f22cfa4fc2c45c10d9df30e89e79b469844e71a,activemq,2014-06-06 16:05:17,True,False,2006-01-04 19:31:15,3074.0,no
0a8efc977bcc3fe60c3f703392db315e119f36b5,activemq,,False,False,2006-01-04 19:32:07,,no
8b28367f3d02883cf080ff31666143b5bf11ce2d,activemq,,False,False,2006-01-04 19:42:21,,no
c62a775af4e45e8dcb71f811beaa9941f57eafdc,activemq,,False,False,2006-01-04 19:53:14,,no
de231491a77ee711defaea12c5c5114ca985a34a,activemq,2012-03-29 22:05:18,True,False,2006-01-04 23:42:24,2275.0,no
3852a53f3e884a94adefa15a5fe0e650d4996172,activemq,,False,False,2006-01-05 01:49:43,,yes
c0edaf0532a619b2a90ecbc082bb57e052ef7793,activemq,2016-06-28 14:57:17,True,False,2006-01-05 02:40:32,3827.0,no
e6efdb19553b390becf3c3c7d7329ff87a440f6f,activemq,,False,False,2006-01-05 03:39:23,,yes
27329abdcbe242873fcd004d00b67d37a29bc542,activemq,,False,False,2006-01-05 03:41:16,,yes
9b64c37c4ca6a5ad73cfca071c7e894320c89810,activemq,,False,False,2006-01-05 06:09:16,,no
c8d74e7113ce444f3897d5f5416859f13b0c15cc,activemq,,False,False,2006-01-05 17:22:59,,no
935ce6596843f0b505a1f79dc30b9f9984853f24,activemq,,False,False,2006-01-05 17:25:26,,no
04e2cdcf3f12c770f38b995e38fc39a9f66de393,activemq,,False,False,2006-01-05 17:26:37,,no
34cadafaab0d5954fec065a2aeffa5026ab2ba96,activemq,,False,False,2006-01-05 19:04:04,,yes
c5b3802c616b468103d52093b0d77bac5e6c4bbc,activemq,,False,False,2006-01-05 19:43:17,,no
205ac1188a3961a53e8947e3cb09c5760cd9846a,activemq,2010-08-31 07:30:13,True,False,2006-01-05 19:44:52,1698.0,no
e310c21a8d8815a79dd3d918bc58f4a902d5ce74,activemq,,False,False,2006-01-05 19:55:13,,yes
cc1de0e202b3b6fb5dc3522d3909fb687d4f5abe,activemq,,False,False,2006-01-05 20:14:38,,no
f0454b1e8889e6ed06963ef4f08583332f02baaf,activemq,,False,False,2006-01-05 21:21:24,,no
c68a1460baca744b565af010c459ade92bc04183,activemq,,False,False,2006-01-05 22:04:31,,yes
95a2aa6b8f69a75161cf13e0a77a5ab376220a96,activemq,,False,False,2006-01-05 23:48:09,,yes
ef3b50e18b9b55926f00afe1fceed710b56fb943,activemq,,False,False,2006-01-05 23:58:35,,no
ab1d1afc1c8415b0e8eea858834dfc0e03dc1fd3,activemq,,False,False,2006-01-06 00:23:18,,no
e1d4780221c52df276a819e25731cd6c53292311,activemq,,False,False,2006-01-06 00:36:07,,no
d7f91463d6c597fe301c328c9173703590cf17a5,activemq,,False,False,2006-01-06 00:58:49,,no
f9db4423b1c3a61d5b1328b23fe307e89cd25966,activemq,,False,False,2006-01-06 01:38:14,,yes
013f37294e09a0a37ebb9d4df2ee3ff9d65c8ae5,activemq,2013-05-07 10:51:40,True,False,2006-01-06 02:09:05,2678.0,no
04968b6811907c3678489207c31b3fbaf5a3e43d,activemq,2012-05-23 10:25:34,True,False,2006-01-06 05:39:41,2329.0,no
d265b3138505b06bebdb6b2655358ad3f810ff41,activemq,,False,False,2006-01-06 12:04:54,,yes
6285f96b15df86dafad5c99543bf3c61dcbc35bf,activemq,,False,False,2006-01-06 16:13:28,,yes
52aeaa2965598c802c0af0f9412c52d4e0bb2433,activemq,,False,False,2006-01-09 10:50:28,,yes
579a1d41300b5d1fc35947b8beb1b16bc2ea2dd2,activemq,,False,False,2006-01-09 18:39:12,,no
fa63d9091f00f5e6c289618b905f86e864175ce4,activemq,,False,False,2006-01-09 18:40:06,,yes
4afa5d6f093ba89febc4bfcfd953e97244d3ce05,activemq,,False,False,2006-01-09 20:31:05,,no
fd32d5612c63b893aa7159993906112b4297f0f3,activemq,,False,False,2006-01-09 23:58:16,,no
42ec94a247c289f598c525347c920337b1df9fa5,activemq,,False,False,2006-01-10 01:08:51,,no
c59246d5edc68539bcfdd327b43c98c0f45e8fa9,activemq,,False,False,2006-01-10 02:21:52,,no
f2669a70a6db49c0c7906d0d594a19452b66983d,activemq,,False,False,2006-01-10 06:55:53,,yes
a9e047d92eb00c0c8283523d9e354c992770c457,activemq,,False,False,2006-01-10 11:00:27,,yes
aa7435064aca1eabab67dfb5a36157c65a7883a2,activemq,,False,False,2006-01-10 14:21:19,,yes
5eff976d28e008a6c20620ad57bdd96333f71043,activemq,,False,False,2006-01-10 15:14:27,,no
fb53ad9cf32cf720699537432195b186f1e15235,activemq,,False,False,2006-01-10 22:36:55,,yes
2ba813b311b55cb74e5cbc0d1c7026ddcf5a2f87,activemq,,False,False,2006-01-11 00:26:51,,yes
6397d0560b8bcead0a0141f5608fda7d1c7334c3,activemq,,False,False,2006-01-11 01:28:24,,yes
a7785c6a54294837b66d0588d52fd241b80ecb46,activemq,,False,False,2006-01-11 01:33:13,,yes
ffad45edff16cc8c6b67de0cd84a4976216d0963,activemq,,False,False,2006-01-11 03:42:30,,no
da77d2c649a4239e6ae0da9572ae5814fd520074,activemq,,False,False,2006-01-11 04:14:01,,no
1a9d2862a415cf9cb98904339d4a32fd0bb61b66,activemq,,False,False,2006-01-11 16:43:05,,no
af9f61015de19f1c506a13e2609676527eefdcd5,activemq,,False,False,2006-01-12 03:15:13,,no
70c2d886d1e94d1c366634dedfd7e614d50f6208,activemq,,False,False,2006-01-13 11:52:57,,no
eef92026754b0cc94c2b0ba21ece0b531b518b97,activemq,,False,False,2006-01-14 08:11:20,,yes
4d7ea5ef6ebfff077c69f3779ff7807d035107f7,activemq,,False,False,2006-01-14 08:55:19,,yes
982a119ba6be7cd8a42feab61115d678eb612e9a,activemq,2015-06-15 10:30:13,True,False,2006-01-14 10:08:12,3439.0,no
2ddd372cad0f31ce5f200f8d43c7e813057c0d0a,activemq,,False,False,2006-01-14 11:10:14,,no
23334ff9a6cbc08214bdc72d3c9079bc7e015c64,activemq,,False,False,2006-01-15 12:41:03,,yes
b9a4deed5d7d865d93712790b0b05655dabc81c1,activemq,,False,False,2006-01-16 18:58:02,,no
d3aa9bf2be44fa3bb57aec4889ed7047b8bd52f8,activemq,,False,False,2006-01-18 04:05:51,,yes
377780985c7ffb455b1337370c4e9bf056e71d31,activemq,,False,False,2006-01-18 18:10:49,,no
4098942c1e8c1947eeecaff8bfcdbd8ba9d01ab9,activemq,2011-01-13 14:18:14,True,False,2006-01-19 04:16:58,1820.0,no
5b2e9be749ed8e35822707d4adc3d58bd8b44e0b,activemq,,False,False,2006-01-19 09:34:52,,yes
ef94b843cc4a8c4f0c3acbf5a14fc77eeb23ba2c,activemq,,False,False,2006-01-21 06:35:09,,yes
c3c0ea7265caf4bcf79082473ceba9e5526650f7,activemq,,False,False,2006-01-21 08:14:35,,yes
71afa0ded92805e0039d74e1a8d39f34e3934c90,activemq,,False,False,2006-01-24 01:48:10,,yes
d2d1c6d63d67115448d9b929c2d2e2e3dcd7f0f1,activemq,,False,False,2006-01-24 04:40:42,,no
f9a763586aac0b464207d3e9f7f4b2acd790db5e,activemq,,False,False,2006-01-24 10:38:07,,yes
4b8822f154cd8838aa2b2038c79280777a715542,activemq,2015-06-15 10:30:13,True,False,2006-01-24 19:23:34,3428.0,no
fd156f833ab35ea89e15aab7d727f92a3068aaef,activemq,,False,False,2006-01-24 22:34:59,,yes
b2039fb1c2e76a68aead491c544a28921190f117,activemq,,False,False,2006-01-25 01:02:42,,yes
32446c1f1db18d6908f9aff168b74c96bce7e1ad,activemq,,False,False,2006-01-25 01:20:42,,no
8b04e15826a50bbe5d37a09c4898e8a41af7a565,activemq,2012-11-15 16:34:02,True,False,2006-01-25 08:08:29,2486.0,no
afcefa0111b71226294f4c2ed1b7777a6aa8aa8a,activemq,,False,False,2006-01-26 05:06:17,,no
b2b1e80b86a377bcf1eb116e3f2fae45f6d99c52,activemq,,False,False,2006-01-26 17:20:39,,no
40ce55be77effd7a07010cd04e8f9582ca4377eb,activemq,,False,False,2006-01-26 21:40:12,,yes
3d18a3dc7bccafa249117a9671297303af09bad0,activemq,,False,False,2006-01-27 18:57:38,,no
2f944a19e3afad95c5d5bd7764981c5d0575a4ca,activemq,,False,False,2006-01-27 19:16:16,,yes
6a70920b20190424907b00f17d3ee80128423f2e,activemq,,False,False,2006-01-27 22:31:17,,yes
4e5012ca5d1adddce299023493f67d9bb231548d,activemq,2010-10-13 11:41:16,True,False,2006-01-27 23:05:02,1719.0,no
233b604642f068f11040cce71962568ecf683851,activemq,,False,False,2006-01-28 02:00:26,,no
9c0d3ce072142fa0f0a5c032e706178464acbec8,activemq,,False,False,2006-01-28 04:33:21,,no
92b9d864e5fb97e2168e47154d310b0bb37e89d6,activemq,2010-10-13 11:41:16,True,False,2006-01-30 22:18:18,1716.0,yes
e6747ead9528e1302daa93706cdb547c3b8209c1,activemq,,False,False,2006-01-31 01:59:01,,no
c6f73c56d14591fe87c5e1aadfec273cf2ea6d3c,activemq,,False,False,2006-01-31 18:32:54,,no
2ae71698560f5e493cd1a7e68bc1dda6e8ef9da8,activemq,,False,False,2006-01-31 21:33:44,,yes
815b6c5d87a63e197af4fad7698bb01d65d1018c,activemq,,False,False,2006-02-01 01:25:17,,yes
3e7ebc2368d378176ac257977e3b4dfc3a890241,activemq,,False,False,2006-02-01 01:31:21,,yes
5a429d90bbfeb27d012127cc5d03f67b0ef7ed98,activemq,,False,False,2006-02-01 01:35:13,,no
