commit_id,LA/LT,LD/LT,LT/NF,NUC/NF,NS,NF,Entropy,FIX,NDEV,AGE,EXP,SEXP,buggy
9e146f69a97696ccfd68b465758d72856f5b103b,0.011935208866155157,0.0034100596760443308,234.6,8.8,3,5,2.07586929669773,False,2.6,2.0,21,1.1124828530323998,False
b7906a0d78360d6c2fa654489fb5fbca18ca2b18,0.0025998142989786446,0.001671309192200557,1346.25,8.375,2,4,1.52736154808991,False,2.25,3.5,23,1.9951090812683097,False
2341e792db185839aebf108c7b9fdd51f1f64f6a,0.17408906882591094,0.45951417004048584,123.5,14.125,2,4,0.4034775650830121,False,3.0,13.5,12,0.496826171875,False
1cc275771e85d75855b6adb3a3d2c026fe20a9da,0.02358490566037736,0.04245283018867924,106.0,7.25,2,2,0.74959525725948,False,3.5,11.5,8,1.9921875,False
8d01e499151a40e18df0bdcd414351ab13e998b4,0.01805869074492099,0.003386004514672686,126.57142857142857,2.3877551020408143,3,7,2.50132211628017,False,1.57142857142857,16.428571428571402,2,0.7777777777777779,False
867a5de949b5bb8fe94356998f5974dad51dad55,0.0233843537414966,0.005952380952380952,784.0,23.555555555555568,2,3,1.19863937227625,False,3.6666666666666696,2.6666666666666696,57,1.99786363901347,False
b25ffccd1cf1fc9eea642d7e439ec5b72f4f1c0c,0.007957559681697613,0.0,188.5,16.5,2,2,0.91829583405449,False,4.0,7.0,4,1.875,False
f551b3b8e5a41a638e7ad12625c3f9c1cd1e575d,0.012757605495583905,0.004906771344455349,509.5,5.25,2,2,0.650022421648354,False,3.5,26.0,6,1.96875,False
867a53a2c337f6774c7d84715ac038ca566a384f,0.002162162162162162,0.0,1850.0,59.75,2,2,0.954434002924965,False,6.0,0.5,63,1.99786363901347,True
6734001d20bc9831d1f5b2560e1f80df6d944377,0.007720020586721565,0.0051466803911477095,485.75,7.1875,2,4,1.49366068968819,False,2.5,56.75,2,1.0,False
2c8fe7cdc597fe767811bcbfb48f1dcc202f97cf,0.004073319755600814,0.0010183299389002036,491.0,59.25,2,2,0.970950594454669,False,6.5,12.5,16,0.497283935546875,False
9a37eff904ccacc040c4d2702a5dba5e5a225314,0.0019035532994923859,0.0006345177664974619,788.0,37.0,2,2,1.0,False,5.5,0.5,31,1.99510931875557,False
9487e92690307b32022c9f1f88f392332497f0fc,0.05166051660516605,0.03690036900369004,135.5,29.25,2,2,0.5435644431995961,False,5.0,3.0,27,1.99510930478573,False
80c3909762cc73072a2da4bda2d7fc398b0a6684,0.07913669064748201,0.06115107913669065,139.0,68.5,2,2,0.3912435636292561,False,7.5,18.0,22,1.92529249191284,False
4d6da77b6561cad1424a6bc65c13d85a26362182,0.00348993288590604,0.0010738255033557046,1862.5,62.0,2,2,0.522559374536941,False,6.0,2.0,40,1.99999928189027,False
0f1ca03f68fb0f499f23a89ffeb43f06a79c9bf0,0.030973451327433628,0.030973451327433628,113.0,57.25,2,2,0.591672778582327,False,6.0,7.0,15,1.4184265136718797,False
83b9a2e2d4a77a2e2c72564292c8d44d7b46621e,0.004559270516717325,0.001519756838905775,329.0,45.5,2,2,1.0,False,5.5,0.5,32,1.99999928148463,False
929b608db6d6f6dd6e5d5ea7cb795bc08ddf3018,0.04980842911877394,0.05363984674329502,261.0,1.0,1,1,0.0,False,1.0,29.0,12,7.0,False
63c97f010c4cbc0de959610f0bf0c0c3c2a9fcaa,0.18791946308724833,0.26174496644295303,49.666666666666664,0.22222222222222232,3,3,0.7994718756871891,False,0.333333333333333,12.666666666666698,13,0.4939011730998049,False
cbe2a069e38ec4ffcb7f7735eb0345bab07ec9a2,0.007628734901462174,0.003178639542275906,393.25,2.125,2,4,1.90150640250151,False,1.75,0.25,15,1.997802734375,False
63e473aa27ae53737ff5546689fcfabc23713942,0.07313829787234043,0.014627659574468085,250.66666666666666,13.0,2,3,0.9678272507715758,False,3.6666666666666696,33.0,45,1.99786363901342,False
