commit_id,LA/LT,LD/LT,LT/NF,NUC/NF,NS,NF,Entropy,FIX,NDEV,AGE,EXP,SEXP,buggy
14b42f795641e13f9703286a527015cbf99a7788,1.8488372093023255,0.686046511627907,10.32,0.4816,3,25,4.0725692171133705,True,0.28,34.16,4,0.3950617283950621,True
c0e190cdefabc7c59b11bbe0de843baec78efe3f,4.0085227272727275,2.6619318181818183,5.0285714285714285,0.056530612244898,5,70,4.46559972287987,False,0.0857142857142857,81.6857142857143,84,0.248705151960469,True
8c884ee6a6433745e68febdc68f0b22520a7e335,0.005571030640668524,0.10863509749303621,179.5,1.5,1,2,0.534943699097107,False,1.5,141.0,37,30.0,True
98f64070891a34e3a8b3f0483a7f5397b8a6933b,0.17548746518105848,0.1532033426183844,35.9,1.23,4,10,2.9254400897760404,True,0.8,23.3,94,0.333333333099346,True
ee855fe1aa4a4f549c9d91c81ee53f448828d81a,1.528888888888889,1.728888888888889,6.617647058823529,0.3788927335640147,5,34,3.94120892798401,False,0.235294117647059,25.7647058823529,105,0.248705151960469,True
66b103895720700c5ea47e8f75a1105aca6e9342,0.13250517598343686,0.09523809523809523,120.75,1.875,2,4,1.10776804215776,True,1.75,83.5,146,0.999979436880816,True
7fd9268f7b89afa2e41b526f1f4d7bfc90a519cf,0.019027484143763214,0.0021141649048625794,473.0,10.0,1,1,0.0,False,4.0,8.0,140,100.0,True
74e22092519270428c067a5209ec3028e0745bea,0.09,0.07,200.0,2.0,1,1,0.0,False,2.0,25.0,298,12.0,False
d0c019a07ee63a8c31de2d60513ed8f03494e348,0.011210762331838564,0.004484304932735426,446.0,20.0,1,1,0.0,False,4.0,7.0,58,24.0,False
7e154a36f74ad0ea7e0f6d48b71a5a73d99330e7,0.1188118811881188,0.10231023102310231,151.5,0.5,1,2,0.9869444983748492,False,0.5,5.0,32,10.0,False
50f2b245c1a666400fab7ddfdebf7c1c2bdf3084,0.011928429423459244,0.0019880715705765406,503.0,13.0,1,1,0.0,False,5.0,1.0,323,15.0,False
7062ed7db36f913328a9124797c47f70e3461025,0.005494505494505495,0.0027472527472527475,364.0,16.0,1,1,0.0,False,4.0,96.0,1,0.0,False
0386790e757fe4eeae4a179e573f71ef8c7de43c,0.0030959752321981426,0.0030959752321981426,323.0,4.0,1,1,0.0,False,1.0,18.0,325,17.0,False
6b80dbb97b3d9b533f60d5c09639ea6c7c5f2be5,0.3503289473684211,0.3059210526315789,86.85714285714286,1.5714285714285714,5,7,1.84011571129474,False,1.85714285714286,87.2857142857143,29,0.2484001024,True
8a719e037201e343e22a3d2479651e781ddaccc1,0.0375,0.00625,160.0,4.0,1,1,0.0,True,2.0,249.0,9,0.0,True
