commit_id,LA/LT,LD/LT,LT/NF,NUC/NF,NS,NF,Entropy,FIX,NDEV,AGE,EXP,SEXP,buggy
62f30afabae369ce4a81e03457ee5999c59b9fb0,0.02315963606286187,0.015715467328370553,302.25,0.5,1,4,1.71107740838145,False,0.25,0.0,4,0.0,False
4cdb77107316f9ece891a9b5781ecf4c10fcb041,0.017094017094017096,0.014245014245014245,351.0,2.0,1,1,0.0,False,1.0,5.0,0,0.0,False
fcf2afebfb123527f2a72be2392efb35c45ceb2a,0.014630577907827359,0.01341136308217508,328.08,0.09119999999999999,1,25,3.51826624010137,False,0.08,11.16,15,10.0,False
e5a3a59b33d4d5877588e159db2f5bcea6bad7f4,0.19811320754716982,0.040880503144654086,63.6,0.48,2,5,1.13187741221888,False,0.2,10.4,14,0.07421875,False
7d4e1eef17c32eef647c0f49e60f56484b8c2a87,0.005747126436781609,0.005747126436781609,174.0,3.0,1,1,0.0,False,2.0,2.0,105,6.0,False
f19fddc90836c4402cfded3cb5034baba5fc8978,0.00642148277875073,0.002918855808523059,856.5,9.75,1,2,0.8960382325345569,False,2.5,0.0,575,448.0,False
fcc291c865425b0e554d3eed47ee682d6cb9117f,0.017777777777777778,0.0,450.0,6.0,1,1,0.0,False,1.0,0.0,324,251.0,False
47af572604b780839de6e38105f58f9bede317b2,0.06415094339622641,0.007547169811320755,265.0,1.0,1,1,0.0,False,1.0,0.0,288,180.0,False
3af6a31c5075a93ac8fead47e0053d99ea3cba04,0.015698587127158554,0.01726844583987441,637.0,25.0,1,1,0.0,False,8.0,0.0,35,27.0,False
d9a2914d0c3fc866e16a2cc4b67f83198a71a16c,0.006097560975609756,0.006097560975609756,164.0,4.0,1,1,0.0,False,2.0,1.0,59,44.0,False
f850e77d4ba974eab8ec51636ac58a90ab472d40,0.009615384615384616,0.009615384615384616,104.0,3.0,1,1,0.0,False,2.0,1.0,58,43.0,False
aac27b096d83d2badac6d2880ea6195c06cb8931,0.0347758887171561,0.00231839258114374,431.3333333333333,2.1111111111111103,1,3,0.9405662399881728,False,0.666666666666667,4.0,172,108.0,False
5dc0df588da9ff37e41685edfea041fd29371aed,0.0032258064516129032,0.0032258064516129032,310.0,8.0,1,1,0.0,False,2.0,4.0,90,53.0,False
6ae66029c7ac5403fa9669f68c7678ff7d469c3c,0.12883435582822086,0.06134969325153374,81.5,2.25,1,2,0.869137580612638,False,1.0,24.0,106,81.0,False
effaff43fa5472a66eef633bbc8900f6cf29c25f,0.006244424620874219,0.0053523639607493305,1121.0,26.0,1,1,0.0,False,5.0,0.0,593,464.0,False
9c6125f2570f6721af163d385e6ec71728c2e501,0.0,0.0029239766081871343,342.0,9.0,1,1,0.0,False,4.0,4.0,225,145.0,False
3d8b3fa0c8d2b9228855e647d0f4abc7d872bdc4,0.021660649819494584,0.021660649819494584,277.0,2.0,1,1,0.0,False,1.0,1.0,538,413.0,False
ae24d240a37212f8c14dfa9b8a6a4095a1ba0e93,0.0,0.02457956015523933,386.5,2.25,1,2,0.9980008838723,False,0.5,73.0,301,190.0,False
4742c2c1c11f8b64a1697a0b3a026677943c5535,0.01098901098901099,0.0,728.0,29.0,1,1,0.0,False,6.0,1.0,282,175.0,False
78cee55f0fc0c43885fc2254e2b14939e17224ee,0.00516795865633075,0.00516795865633075,387.0,3.0,1,1,0.0,False,2.0,0.0,4,3.0,False
b7da564a568c38d7d2f8c43dd4388892eb2def3c,0.007312614259597806,0.007312614259597806,547.0,5.0,1,1,0.0,False,2.0,3.0,61,46.0,False
