commit_id,LA/LT,LD/LT,LT/NF,NUC/NF,NS,NF,Entropy,FIX,NDEV,AGE,EXP,SEXP,buggy
6d070498beeba4d431a09043fd83abb96f5eff9d,0.0486322188449848,0.14437689969604864,131.6,9.16,3,5,1.92762511013033,False,0.8,4.6,635,0.388888888903101,False
cb7cacfea70bdba83c3ff8406054c826a47be832,0.02997275204359673,0.0027247956403269754,367.0,12.0,1,1,0.0,False,3.0,17.0,132,102.0,False
24fcbf4a95b3635c48d7a9858dce2494f109fbd3,0.019736842105263157,0.10526315789473684,152.0,2.0,1,1,0.0,False,1.0,17.0,315,248.0,False
b9bc065e3d9a81b2cb0a0063af8589b642dc00ea,0.06040268456375839,0.03355704697986577,29.8,0.6,3,5,0.591672778582327,False,0.4,19.6,97,0.240740740751363,False
e9e08ff6b572c851ecfcfe49bc63de43dfe3ed04,0.02702702702702703,0.006756756756756757,148.0,2.0,1,1,0.0,False,2.0,0.0,8,5.0,False
2514d6dc649c3b215b1c4921968b61f38511e2ed,0.01624815361890694,0.01624815361890694,338.5,4.75,1,2,0.994030211476956,False,0.5,0.0,449,368.0,False
040bfd4c2903778c27093184a99fdd367810373a,0.0058997050147492625,0.02359882005899705,339.0,13.0,1,1,0.0,False,1.0,1.0,131,27.0,False
ddf00a509a4793bc69bf11cf10cc8155a9371f2d,0.01078167115902965,0.01078167115902965,742.0,19.0,1,1,0.0,False,1.0,5.0,496,406.0,False
d24be7d5e7595513f298299450746acec1feb14a,0.2235294117647059,0.1411764705882353,85.0,3.0,1,1,0.0,False,3.0,2.0,67,58.0,False
44bd6cfe6a8a5520f1c41d82610ca76152f49eb1,0.09425287356321839,0.027586206896551724,435.0,30.0,1,1,0.0,False,2.0,0.0,87,39.0,False
e1e6a6c55463c540e43c3ffeafa9285323cef926,0.09917355371900827,0.049586776859504134,121.0,3.0,1,1,0.0,False,1.0,6.0,460,377.0,False
0eef9edf1a6e7561b9e8b644f00a2dbee9891b5f,0.012482168330955777,0.01355206847360913,233.66666666666666,0.3472222222222225,1,12,2.9905172985205,False,0.25,13.75,72,61.0,False
693a8a9db8df9a59034ce23011026c48c8436e8a,0.043674698795180725,0.03463855421686747,664.0,32.0,1,1,0.0,False,4.0,5.0,838,707.0,False
cc373761dc025711eeb7c35bc64fe0881654d255,0.01878025169409487,0.016844143272023233,516.5,0.7,1,10,2.6814010992435,False,0.1,12.5,333,263.0,False
be98e4f5b50dd16ad816c5506f4fc9ce3aedaaf2,0.005555555555555556,0.011111111111111112,180.0,1.0,1,1,0.0,False,1.0,61.0,96,5.0,False
22525a8e12b7af6370caa7d42b9f416a43c7832f,0.0016556291390728477,0.0016556291390728477,604.0,0.0,1,1,0.0,False,0.0,0.0,214,168.0,False
e2af28a6e361ccd5bfea40171dfb84f2d0ac2291,0.013245033112582781,0.0016556291390728477,201.33333333333334,6.555555555555567,3,3,1.309296668237,False,1.0,4.0,28,0.3827394773045739,False
f86d47c242ffd6834a52985aed90abd8dd5aa9a5,0.018648018648018648,0.006993006993006993,429.0,14.0,1,1,0.0,False,1.0,0.0,276,217.0,False
362178c204ea3c20fd7ea86e4e43fc154fd17061,0.06329113924050633,0.008438818565400843,79.0,0.22222222222222232,1,3,1.25329757846304,False,0.666666666666667,45.3333333333333,40,16.0,True
edacc67c266fc2bef360356d360f394ea9b46154,0.008880994671403197,0.004736530491415038,1689.0,26.0,1,1,0.0,False,1.0,5.0,295,234.0,False
d52a1109745a147c5d623f68bd2bcc9735cc286e,0.006954102920723227,0.0027816411682892906,719.0,5.0,1,1,0.0,False,1.0,8.0,285,224.0,False
1332c0ed656696c4a5e0dee843f02b33a35bdbf9,0.001273074474856779,0.001273074474856779,1571.0,68.0,1,1,0.0,False,2.0,0.0,415,336.0,False
af47dc8476a6e4e4856476e4acff1ac8321a6a39,0.0057251908396946565,0.009541984732824428,524.0,2.0,1,1,0.0,False,2.0,0.0,11,10.0,False
