commit_id,LA/LT,LD/LT,LT/NF,NUC/NF,NS,NF,Entropy,FIX,NDEV,AGE,EXP,SEXP,buggy
0ebc9be6d657c3ddb629c1eca8d030d45150cf29,0.025495750708215296,0.025495750708215296,70.6,0.16,1,5,1.87996494872711,False,0.2,71.2,51,32.0,False
8d989a2a1005938a2bbd2112250e0f48582dc5aa,0.006909656244601831,0.005873207807911556,5789.0,50.0,1,1,0.0,False,10.0,0.0,509,256.0,False
1a4ea047e6ec7fa1b52e7e6d1fe61267ad1bc6ac,0.001932367149758454,0.001932367149758454,3105.0,23.0,1,1,0.0,False,8.0,0.0,114,55.0,False
69fe71c48b966692ee08757069747fe76bcb5fab,0.003954522985664854,0.003954522985664854,1011.5,8.5,1,2,0.954434002924965,False,3.5,2.0,439,331.0,False
35a903559dc267a8b2523fee12aa7a241f45ed3a,0.00881057268722467,0.0014684287812041115,681.0,37.0,1,1,0.0,False,6.0,1.0,621,420.0,False
9dde66b52145948462e4eaff1754eaa57c9ec41e,0.08403361344537816,0.05042016806722689,119.0,4.0,1,1,0.0,False,1.0,0.0,513,186.0,False
00b26f2e05545388d8e04e80c019df32df653c93,0.002070393374741201,0.031055900621118012,241.5,2.0,1,2,0.5435644431995961,False,1.0,3.0,107,54.0,False
2350d01b3b8931aa9414fbd9c40fe0006f4b94a7,0.000536480686695279,0.000536480686695279,1864.0,9.0,1,1,0.0,False,6.0,3.0,27,25.0,False
cb4d2117c10c643e3cdc51a83923d3d79f261475,0.005025125628140704,0.0,398.0,3.0,1,1,0.0,False,2.0,1.0,434,328.0,False
0521c258370696abb89174e6bb05a27a3acffb7f,0.02857142857142857,0.0,70.0,7.0,1,1,0.0,False,3.0,54.0,214,138.0,False
73c5e43c6c161aa18aa9e8ff2b09e582c7aedce4,0.1105121293800539,0.0862533692722372,123.66666666666667,7.1111111111111,1,3,0.485331740240692,False,2.3333333333333304,6.0,329,166.0,False
dd453de6f8c8ff3c378ef87bf2a357e897fbe2ac,0.004405286343612335,0.0022026431718061676,454.0,2.222222222222223,1,3,1.53049305675748,False,2.0,0.333333333333333,65,45.0,False
1955dc26452d0ca420c411d772a08711c3e2ccef,0.0027137042062415195,0.0067842605156037995,737.0,4.0,1,1,0.0,False,3.0,4.0,366,194.0,False
fe868321a367cab4bdbbaed4ea857ab8b8bf9b3b,0.02390852390852391,0.006237006237006237,481.0,1.25,1,2,0.9991421039919092,False,1.0,55.5,413,314.0,False
7469f4b678d2ea8ad331ea5a47cdc69e4a6e6815,0.04285714285714286,0.007142857142857143,140.0,16.0,1,1,0.0,False,3.0,1.0,196,137.0,False
b65a28346fa22c22e85b4e94f50f73c3eb1a40aa,0.006878761822871883,0.0,2326.0,51.0,1,1,0.0,False,11.0,0.0,367,195.0,False
e818a64d28a74cc867f97e1c2afb605dc5e0a49a,0.005021243723445346,0.010814986481266898,517.8,0.9199999999999999,1,5,1.7407640759008998,False,0.2,0.0,362,220.0,False
5a988e4a81a0a40e04167f62e41f6d6755513190,0.007766990291262136,0.007766990291262136,515.0,15.0,1,1,0.0,False,1.0,0.0,206,153.0,False
f8d4294e5a55a6507cb80e3ee82ef600f92adfa6,0.057971014492753624,0.0,69.0,2.1111111111111103,1,3,1.58496250072116,False,2.0,162.666666666667,574,423.0,False
e6130d545da46771c631db1aba1bf133478cab98,0.017543859649122806,0.03508771929824561,114.0,3.0,1,1,0.0,False,1.0,0.0,96,56.0,False
bf64fb33747103107fc06423f777764b31f6413d,0.047058823529411764,0.058823529411764705,42.5,1.75,1,2,0.991076059838222,False,1.0,5.0,98,58.0,False
9ee2bd46057ea4c838376cdfef769b06013ffab2,0.005319148936170213,0.003989361702127659,752.0,4.0,1,1,0.0,False,2.0,0.0,180,92.0,False
5e146123170080b37b0a74586a62bb205c7d8766,0.022222222222222223,0.07777777777777778,90.0,11.0,1,1,0.0,False,2.0,5.0,611,460.0,False
017f11f7decccd4ac398f9d81efe1b3adec81975,0.012455516014234875,0.09252669039145907,93.66666666666667,0.4166666666666667,1,6,2.44029987105048,False,0.666666666666667,0.833333333333333,62,32.0,False
5ce05b6187669bf242298924155a73be251e3d8d,0.00909090909090909,0.02727272727272727,220.0,4.0,1,1,0.0,False,1.0,7.0,0,0.0,False
a28730a38976ab4277dd10eeb007215fb46fb69f,0.007819287576020852,0.005212858384013901,575.5,3.0,1,2,0.7219280948873621,False,1.5,2.0,102,71.0,False
49ea52428e9ff388d161d8c071bf0073501b60ca,0.006059421422986709,0.0025410476935105552,730.8571428571429,2.0408163265306145,1,7,2.60995297460406,False,1.0,6.142857142857139,606,340.0,False
59719977aa8bbeaf6f4984a126fcf3cedd528b2f,0.011904761904761904,0.01984126984126984,126.0,2.0,1,2,0.954434002924965,False,1.5,0.0,40,27.0,False
e01bf3c783d7f595246d7f08fcbfaac488c8aeed,0.03296703296703297,0.02197802197802198,91.0,14.0,1,1,0.0,False,2.0,0.0,1110,799.0,False
e85f6cb019b769fcf21e648ca8e18f92212d209c,0.014492753623188406,0.014492753623188406,69.0,7.0,1,1,0.0,False,4.0,0.0,12,1.0,False
7ba91bb16ac5d1731fde020fe72b9487d2d191d3,0.0007358351729212656,0.0007358351729212656,1359.0,2.0,1,1,0.0,False,2.0,13.0,338,174.0,False
ae25f1ef10e3bc35be027c22255784a8816b9f1e,0.011811023622047244,0.011811023622047244,254.0,1.0,1,1,0.0,False,1.0,2.0,512,257.0,False
7ccb1c594cad2680e169d32e31b22f95108e6f0b,0.04294478527607362,0.03885480572597137,122.25,1.9375,1,4,1.61924070463685,False,0.5,0.0,116,83.0,False
eb62b8f18f3699123bd1dd47e7e29ef175a026d7,0.002183406113537118,0.002183406113537118,458.0,11.0,1,1,0.0,False,1.0,1.0,570,368.0,False
555b971f26f35df5679461f1ea89c12ab529c38c,0.003278688524590164,0.003278688524590164,305.0,0.0,1,1,0.0,False,0.0,0.0,195,136.0,False
fc18e1b40aed35e3b19a67f4b8d23f37dd2e2100,0.05128205128205128,0.02564102564102564,78.0,4.0,1,1,0.0,False,2.0,0.0,24,5.0,False
98e4d8309bc635dba23297cbec9d08076a4eefe4,0.006711409395973154,0.03355704697986577,149.0,3.0,1,1,0.0,False,3.0,1.0,579,21.0,False
52439443a83528c2d38709e03371fbabd7d5a4e1,0.056962025316455694,0.11075949367088607,158.0,1.25,1,2,0.698700352656334,False,0.5,0.0,352,212.0,False
725f35387f1fe89719f21c27ee820edf128631b0,0.022988505747126436,0.016091954022988506,435.0,1.0,1,1,0.0,False,1.0,33.0,748,427.0,False
ee7f5d5f6fa57dc22d5e644a6cba1a7cd0f4854c,0.01015228426395939,0.0,197.0,1.0,1,1,0.0,False,1.0,2.0,520,261.0,False
28088089772015e1fa6dbf93635ffafc4c97ccac,0.0037593984962406013,0.008771929824561403,266.0,0.7160493827160489,1,9,3.0540969647593905,False,0.666666666666667,0.555555555555556,468,294.0,False
75a20d97141029c1223496d38d8b61a3a1c309da,0.0069269521410579345,0.00818639798488665,317.6,0.5599999999999999,1,5,2.25162916738782,False,0.4,9.0,79,42.0,False
438957a05aca46e0b1857bc8d5b2c05164849aba,0.02197802197802198,0.01098901098901099,364.0,0.0,1,1,0.0,False,0.0,0.0,225,117.0,False
32c43a2ff169ee968662a4f17f2d528a2962bf38,0.05137395459976105,0.038231780167264036,119.57142857142857,1.1632653061224485,1,7,2.36984293978572,False,1.14285714285714,2.71428571428571,350,263.0,False
