commit_id,V,EM,EM/V,DD,DD/V,MDNL,NB,REMC,ENMC,NP,RG,ATL,RTS,buggy,NTM
30224b254825a46967a95955ca751627f1e24fcf,283.6339404013986,4.790828871970946,0.6986344247631282,13.0,0.2103099178571525,1.0,0.0,1.0,0.0,1.0,1.0,6.416666666666667,0.0,False,14.0
bb3b2f152f7a5b82c1520ef2c79d0b80422b3df9,330.68508468127203,4.984815691213912,0.3216741873275723,16.0,0.0483844017803871,0.0,0.0,1.0,1.0,1.0,0.5,9.545454545454543,0.0,False,23.0
e3fc01e26e22547230a1f6e101a49342d5ddb291,36.541209043760986,4.106377316818027,0.112376613261491,1.0,0.0273663632421801,0.0,0.0,0.5,0.0,0.0,0.0,6.75,0.0,False,12.0
ee0b568e9500db08826e87cb68649350ed3d735a,245.26873902505136,4.671011113034195,0.1147295972767889,10.0,0.0630929753571457,0.0,0.0,0.8333333333333334,0.0,1.0,0.6666666666666666,9.0,0.1818181818181818,False,20.0
c399e637aa5f5b839ecdbb96fc6afb0f014a4086,578.5199659108831,5.079307485669927,0.0087798309219501,14.0,0.0241996833729963,0.0,0.0,0.7058823529411765,0.0,0.0,0.25,8.16,0.0158730158730158,False,15.0
4851bdd856a43fc909df5be682d31a9ef637e88e,354.2428288627686,4.559970812245862,0.1852391323102414,2.0,0.1017734820308634,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0285714285714285,False,21.0
b290305b17cabdbc4c955193b429b5a0722b1a39,317.77665530336594,5.02369316269944,0.0158088804789752,13.0,0.0409092354112341,2.0,1.0,0.875,0.0,2.0,0.2222222222222222,5.346153846153846,0.0,False,17.0
b71d4c55668bfb8f717c4bdb88713e6dc3c11568,324.33034055173533,4.328132222049928,0.0133448268043227,13.0,0.040082589799909,0.0,0.0,0.625,0.0,0.0,0.4,7.277777777777778,0.05,True,20.0
b8d28505c84baabe75edfba0a43f3b2f06e19c13,204.32967235008783,4.794286161881015,0.0234634848024751,10.0,0.0489405179628855,0.0,0.0,1.0,0.0,2.0,0.2,8.11111111111111,0.0434782608695652,False,17.0
49ced0bc09b5a2825fc94b7c621a1d075044bea9,28.52932501298081,4.026986833359286,0.3807763576417194,3.0,0.1051549589285762,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,6.5,0.0,False,10.0
