commit_id,RII
5444ef92e13b6f0cab3c9af9d43fccbea27d1cce,0.0
3516e1005a58b7da939aa7587b4fc6fc56b66ea4,0.0
61ab31e758bb721d0b1982242dc343b614fd4362,0.0
507bb1bbabbf9feafb33ac42b9c52ec0f8ebfa39,0.0
c901884014039c467948bb7470495c32f62adefc,0.009009009009009
57ca31fbd379f55d16ac18a57b6764dc5f33fd0d,0.0
2c6156085c68facdfd288aeeb795b3b284171e9f,0.0
14f96a9e6fe651a5b7c56adaccfde0e164093118,0.0
a558fef3745807fc4eb75508cd385798da4b64a5,0.0
2c4274b997a84807d94e49a8482ec58a74388938,0.0
1f3f80cf7765193b98d9b0e061e63811a7f19aca,0.0
639265de9f0f5f7be8935e8f810d54861e8c292f,0.0
ceeb3a2aa6d4a9cd409c5c6d8cb42c8dddebb43c,0.0
29a6b9d1f6cfaf26c570f3ec760956ca35051bf8,0.0
77dd8fb71db89ec379f43983cd301fe946bfb2c9,0.0
4cb407cc4ba036507fe0ba7d5ad56e6d8152837c,0.0
0684e20bf6796d85ff6caca1c8950a8c3108fc6f,0.0
5cea195af29c5987e457af197312ecbfaf6c241b,0.0
f051364d6b1e2c9c2b7aafc4066770a7ea6e2825,0.0
f1bbfd320193609fad94c9ef2654c0c7b78d0aff,0.0
a59fee46d54fb2bbbcb829f4756c483a0ea9f317,0.0
0d6f94b93dad17328ae79cfebe3ccf3c4e16b5cb,0.0
8f40a7eeca8772a16e45a15ef424142e4f90e129,0.032258064516129
de7f650b16e6e77ea31f8967202dd8445bd64a5e,0.0
f25cc68fb1ed285563dae769d3cf1720eb0b3ecb,0.0
634ac91c3de96bdb8297c979d0b1b533d633efe0,0.0
08d4b5ff25529c8ac155ebe51cb8554cc1abded5,0.0188679245283018
3621f25504d7c55203333615dd369bdc5f730b8f,0.0
bf65e7d3cf851b80aa2e8569b729642650f74441,0.0
298ccf2a77bde24b2bc333cbb34acb0338435388,0.0
5cba8d744d41f10199b1545ad82ec5b335aaf1a5,0.6
262a5596d9300b7aded14d550cf8f5ee80d7ac0f,0.0
eac597346ca2d5d3fab8c890c24902f744892460,0.0
8935d8203650883308e4d754c2c988661d7cd388,0.0
db0855c34231e9802cb738538178ab17c9cd1c0d,0.0
b6eb3a631990fdecc2a9c3e90af969d5f1cd1b02,0.0
df6f3ba32ac3a5434d9068bb7c26533cedd54b2d,0.0
73165063467db865c26ee256210dabcb97edd5e1,0.0
0f36e0231efb8840808034e42e2cfc95004b38da,0.0
acd599606e4d72f6d83342b9c561bc324fa502cf,0.1666666666666666
1c0de6bda4dd2dd83771a33cb8ccb4c0701cbbcb,0.0
b06de590e0b63d3a20fd71f386e27c2cfd49d055,0.0
d65ba8034bd10aa45b9b8f0a8cbe72034eb33e67,0.25
937de5bd1183e63456fb79db4c8af12d3b8d3b3e,0.6923076923076923
fd156f833ab35ea89e15aab7d727f92a3068aaef,0.0
d65cc6311fda826d76c1f72afdff481a70f7542e,0.0
d9729e86d461f551be50b9f6bebcb19f6605d62f,0.0
6985a09ee64a83b0a36d51c6f5d55f7049970ec0,0.0
27f15fd9c583f88e22642f2248641475aa9fcee8,0.0
b68267a341174e23f1369a26b318d2a84351542d,0.0
217e0c8527d636e1b92160848d8085aca0998c3f,0.0
09990f2eab45e9db3be0c2b1ec300f224bc0c208,0.0
ead505da9837037beae4e5bd18049971d7d0473d,0.0
c651ace525c7f96892ab909bffbd503679e2125e,0.0
be742f233988761f5804b572d8df2dd7838630be,0.1875
c5ce043ca7015a6e007421dae20dcb781a632d55,0.0
900f6e9de1f7f075bd842d2a1ef6485b4467ac32,0.0
6a89f08c4febe6849f9931ded413d7a8b2307b2f,0.0
7dca720f93dff4b6db578259c310358f6f9067e6,0.0
cfbb3c852a9bdfffd05d337a08b9d2bdf70e502f,0.0
e62711760b23dcaab41954b9911b63d11af80370,0.0
1ea430e557060809f726229ad9dffa6ee0ada649,0.0123456790123456
38f7b126d65b25f7f0a6e339c92026d976a4f53d,0.0
c2a51115cd0a2efede4cb24ba2c25178c684400e,0.0123456790123456
8610db3e14758db6f55a19ec0f4f25eeff10b6f7,0.0
51d3c8260cb9933ed62f93654b45091f42916eaa,0.0
7d54de6504327ac06c2ffde6fd4ba7aa887a1837,0.0
257f16a0bbdc06b49253a41512fffab814b533e6,0.0153846153846153
d8546c2567bb4343d0cb3af6f41d02ce6cb79657,0.0
fbce65019cd8eb9716d4d3dc10b619f2df51681f,0.0967741935483871
3155d41711ac1b8fc068af1dacdbf08d066ded76,0.0
beaca8a0432d99482301c71ae503605c4b81f971,0.0
ff7bee0e49928c7d6d770167f6c78fef9a4ad14f,0.0
242353b56c6519fb6ebc9b4c8bbd89f909c20a11,0.0
63ec47942331e7524ebf2d71caad50fdcd434408,0.0
e582e2fd402dbcde2b77039371c6be8e35c6d4a4,0.0
93dc39b1307eda90adef910aa975c8fcd1a8df28,0.4090909090909091
80433801272408b62b3ae6d949b2133c90d1cd85,0.0
f2a80acac5f0f8b38e7abbc7f197c44d8fd34f7c,0.28
8c933fcc898ae3a186a2c0f6b87997238fbe6fbd,0.0
f82bd11751f8c3c617dc666bd6e6a16399f50c3a,0.0
5c7f4b626b531f20a309e069a75d31012187e320,0.0
5159e2b9ad4c848cd0939b098aef9bbab5f0316f,0.0666666666666666
d96a43d400329bf126dbd9f58db692650b7a94ae,0.0120481927710843
f65acf552bbc15aeb68b8fbd331600aefd895dae,0.0
70f9d61313e654ee1670040e1fece57b88bfb09e,0.0
a5ee130beafd59c5782541a61e56db0c6c3823b2,0.0
5b26cd83c91b34e9eeddd50b21d8803e89eb5918,0.2258064516129032
83573a052ce037405b62ccfbd866d4c08c9e095a,0.0967741935483871
06f44c7245750bd9d099dba798ceafc10df6b6b4,0.0
fed2d6b5c7e3029d35d499a9a968ae569e731d0a,0.0
c3c0ea7265caf4bcf79082473ceba9e5526650f7,0.0
b402c79da16d2b8f2bb5a054d45beb2012188dda,0.0
6994361f80557a460c43803b5b5544a4b6956859,0.0
fb53ad9cf32cf720699537432195b186f1e15235,0.0793650793650793
89d6fd0a802d9b58306503dcd1d52c8b15ed169d,0.0
5c03c7df969084a421e52b9d6cff95e156e03486,0.0
4bcac89d49d5b93d534de8cb5d4ee4b5fae5bb68,0.0
e733f71b483a3d1aec17517a69b93d44a72af1d6,0.0
c5f96e1db54a186cb6e8e9430d22704af418248e,0.0
4e1ec02590b821defbe3288dfc3551a4c2b18e08,0.0
f2f428101bd3f35c30c2433f38eeaeba6dc4bf64,0.0
d265b3138505b06bebdb6b2655358ad3f810ff41,0.0
38d8b832efd46214c50320a20c1e695f3ade61e3,0.0
43d4e983dc3984b09655b36750f645e680c6c84d,0.0
72555fe8346fd813337cbe6e964942cba6b3dad3,0.0
daddd413a27cf167609e452e7e689a08ed3c9d54,0.7368421052631579
5a58837f8e629c3cc190fb76c34b9659309260f3,0.0
7947655e5f7b2142de869b95a02900826298855a,0.0
fbb26ba7d700bd3d04ef2277743418a06f464fb0,0.0
e8b3bdb866d8511e7f8b12b0219b238564f50354,0.0
4d2b20b1b22b8f3177f974fbe2644d5d51575df6,0.0
85df0e62d7208435531fd117c9b5b07a2377054e,0.027027027027027
1bd8c0b47fed8dcd3875a170f963352201860ed5,0.0689655172413793
1ff39dbdec7aff4d353439d308f4454a1e495593,0.0
40926586aa8a478315583809beccda7e421c0477,0.0
27ec68d22d0cfc7b8a5145d2d67b18d0b8b0b5b1,0.0
2df306cc7ad07b78a3ff9f2db1599a6f9297bf99,0.0
1a3021beac346600cee0c4766b9b7779f5312ff3,0.0
25a50630ed3471c3351556f847a4253230356ce7,0.5555555555555556
75bffcb008b4fb004a536b87d9643d3163af2304,0.0
a2fc7a2dc05aece8b6c0fcb6fba34d3f4a33f341,0.0
a2ae3a9f8a2a2b0157ecab542ea330d5768a5d12,0.0
7f1b4644af2b8a6255b7a98ad1803ca71dd284e0,0.0
f1a989da9e464b6b016e61e7e08d756f923b8d0d,0.0
3d7f76719f57e50d0ee021fe1d24b4f99d4e2484,0.0
fe3f49232108dd57af244f9545dbc342c19478e6,0.0
75270affd846c5ef6ae0c0a81ba4af1d5cd71ac8,0.0
ac132020078ea98b0421edd9d8ba315561904e5b,0.0
4f6e90108f3912bc206ef7c9b69e104ed4d29bea,0.6086956521739131
2faad432f3af108b600231d1b04ae260e288d2ec,0.0
c4e99fe48b9cc0597df3de9e82d8dc9c3eb5a63e,0.0555555555555555
917927fe6da93b718774314261aaff8b1b668236,0.0
973147afb0de924d600f7103d5c885baa8d18772,0.0
e16114f99bdef263f3d79deacea32302f99cd9bf,0.4444444444444444
3a59e68649ae5e36012eae1c7be2714e7fb6b656,0.0
a8abf2e3912546118a693144021a9ce7f74cf02a,0.0
5e558f82d54cbcc5e84d27affa5f0485a9303140,0.0
fd96598b25ae02834ffb03266c93a6d549965106,0.0
9d0ca025fa42a61a7da99086114672fc606e690c,0.0
e6efdb19553b390becf3c3c7d7329ff87a440f6f,0.0
6a794d8a60b704e5dd250e4086ee09950f8367ff,0.0
6e34afc293d6a87963cf3613ada19c2d57b62184,0.2083333333333333
c916749e78e82b27ff29f3cb405e9325ce2ad696,0.0
0c2c5c6a19aee93a8f08b59d04d43d198227b68f,0.0
c56ae926a5ea617aa5efd870905d63fa4ffd52bc,0.0
7027fe66d7e0993871cf90915de87adaf87c9558,0.0
d0466165c8fc73c92262a27bb045cbdb47a25c64,0.0
807e18f9f9b34923606ac1313c25c74e0e66803b,0.0
27329abdcbe242873fcd004d00b67d37a29bc542,0.0333333333333333
e73fa1201af2fbf87b5c0a64743e2fe2ea44c174,0.0
50a649538981b0a72102456c6ad1d4ca683ebc3e,0.25
78035ea26b5e56f422f7473c2690b3965aff4bbc,0.0
c1d82a43c6b5edafd27afb751e07db1a0d6bc73c,0.8541666666666666
795166e87a57fcf790ac619ae39ce7b45808cbeb,0.0
490407ed18d64ee541ec1d2b71e0533c40a1cd18,0.0
71afa0ded92805e0039d74e1a8d39f34e3934c90,0.0
477984fd4f7ee56dfbf6f0ce354b51f91f54384a,0.7272727272727273
5e1da9a9a64e093acf88ada86d06ec287660fb69,0.0
40958b688fc5fc028fcbd4eef9aa0301d9374414,0.0
358bc878132ae0d9f4d2f26bfd42b074174fcca4,0.0
b2b1e80b86a377bcf1eb116e3f2fae45f6d99c52,0.0
71154628f84b0587f2c3b760c7165144d6b3f755,0.0
9f9fe90d8531af6559362b590d80f3066395211b,0.410958904109589
ea66d50338aa912063e815e32f988509e1c4ba5d,0.0
6412d6526a9fdcb1887c8dfcb19a4d7aa0413759,0.0
6d9e5b59518ec6f8ad3e577f2a2e300087d25a43,0.0
efd516866d35fd38ac9ed084282f3a503d75cfab,0.0
6f99fe82713f026ff94f13bf999db9c59b89a14b,0.0
c36ea1aa9b11ab1cf8763ba6744b79df1cae6460,0.0
e8305854550397377a1400a00486ebd4d7212c2d,0.0
db9144a985f43eeca9f3a6c37c569255a5dd9f2e,0.0
dba97b77c5280355f1e7b6c2308b42a852ac19a3,0.0
741cdeec2b1d58c95e30eb90c7435d12c63b0f5e,0.1111111111111111
23d80b3c71065571c5c6ca458626fd681326dc2c,0.0
cda091cb5e59917ed96b06f2020c9168fa4abd41,0.0
eef92026754b0cc94c2b0ba21ece0b531b518b97,0.0
24235a99e49234baaf75f1e0b0373a41e9f44dfc,0.0
ea35563b49e11ff9ce5c7aca70bc2dbbc58853e2,0.0
65e40d03dab60518072515670a87b4d2471badaf,0.0
2f944a19e3afad95c5d5bd7764981c5d0575a4ca,0.0
91720daee7c3a1f2be5b38d922639750632b6a39,0.0
6cf9741a08bf7c17754f729b7815808fcfc906a6,0.0
686db796b99b6e0e198ebcbe54dad9f400922b52,0.0
20f08f48a8cc12b4004faa1987e354dee0326783,0.0
c53bb05cd2e51377a1f43d5d0f9a1be796acc3b6,0.0
3c441d03aed96f092ec686e2666f2d264d0af51e,0.0
7f9f0408356d4635463eca56e13d3e9f4e14230e,0.0
b1ed273f83385b2bd1eea7881771d39f3ee63712,0.0
c7fc04d0266b95c99da79dd2359ce08d4aee701e,0.0
f9db4423b1c3a61d5b1328b23fe307e89cd25966,0.0
0803e6308bd7936ed39beb4822247d7929240c41,0.0
98dcd68429cb19d9cbd8e0a165fdbbf8790dbe41,0.0
9d50686820d161881dc23644dcdee0edd62d73ab,0.0
695a766b5c7efcc755daf0715d05b595584d8ee2,0.0
2f6054959ad0af33770fd3f1a037a9ab5bf60e3e,0.0
796785171ad0c209eaf29729afebd92b800a4ec3,0.851063829787234
c4b11a639615d3192ab242bf76d7146383751396,0.0
cad2107dd710bacd6abee8dd1eec2c79fd49f1ae,0.0
8bc7f8636c4c5edb23724c4c49d122839d3caeb7,0.0
d7a9feb0a641f87c6138000e946dad38b1c3faed,0.5238095238095238
120f77dad0fe1e05393bfee8202349570c659ef0,0.0
862c1f2138c9da102ef0df136e4612f45a46d37d,0.0
a748040d31b1435f20dbe79e5bde3b88a1685a0c,0.0
9c1a5fa6a2b825464d215106c0055efe7e6860a9,0.0
34cadafaab0d5954fec065a2aeffa5026ab2ba96,0.0
d5193d217f1b30bed6c1a490dada6171e972e6d2,0.0
27ded73ca6380e3e9d8bc2e39a86ca5f906ed62f,0.1666666666666666
b792f117672bfacbaed3db6622a4df715bbdd99d,0.0
d273cf9c8c633340b0dc2dc8e901794984c67aea,0.0
f5ffb392437d7f04979f4ed2ce75a907380b6eb9,0.0
236a1ac422ab55c9600a3a57890d43af57803d3d,0.0
cb3f7746134a39cf11e16910db485aa0d1b0cbd6,0.0
8b0f88a2573602ecfea38fdb89e2ad3fcd08f9b5,0.0
d871d0e304be00f16cb95e3b63e1c6ca1f1d25cf,0.0
b33d3fcc2364fc9924907fafaea02f687e69d22a,0.0
f8c268df6f68e3180b2ce6db27d016726ede89e4,0.0
9c3dc347ca39b9f714ce1f16e12569bce82877e2,0.8586387434554974
67064db83227c0f78e017d3e6d7159749d558b04,0.0
700ba75d55a751586b36eb84a19d610ea787b430,0.0
e82d0fb47067a34aec9d0ddb5fe6513fdf1ee76b,0.0
bc344c96279f3165da86c57fed6945e85378ce5a,0.0
6e329f7d9e38ac77cd0e99d7c5fa51166d621310,0.0
05d271a719e77cb3b0f257b1c295279654a64635,0.0
4f7235d964be851fc4f00a37ce7bd598077cfd9d,0.0
104305bac0b2f7f5d75631938eb0287f9f96bbde,1.0
7e672d4150c8754aca0fea5bb623b247edba655b,0.0
0afd5a8cf9b82b390704765111d648012de42396,0.0
050637cdf6d1b59e6b4355b408b7cf377d509803,0.0
d2db87cc0b164efd1090e962fd706c8173617a10,0.0
12cea50f155fd359189122f6e0fb5166980744d1,0.0
2510b088adbe75ba744bb6fccc1eb66b46ce38c4,0.6875
83ab261e69aa4ff6fbf4bb6a05291d7d9d464eda,0.0909090909090909
4f131fdc2686c441a6ce3e2c68346fb64fb886fa,0.0625
41265f2b537b0e214c780e95f075412db9c7d4b1,0.0
e332143fd839832b93a4d412a06e08792410a83d,0.0
caa30ffdc02b57cf970ffc7eba5f877af184114b,0.3333333333333333
d671875ebf0eeacfd2d4554d1ff335182804cebe,0.1304347826086956
a20de10f4aa89969900417cb4fc671f81aad8dd1,0.0
9e02c22529779e929a16de785859d9f05ac13975,0.0
3a4f3d5bd9afb69f124b8a31adf2229b243cab5e,0.0
3043e7ab3182ae81888f72e8b2f809e7e71916c1,0.0
149a9292c5bf0885e9bea27378263c9c6c3d4d5f,0.0
e2f0ef3c5e9bab692d19ff935009e0b632caafbc,0.0
a1e410f761253564f599ff6c2b6a42c1e19398ae,0.0
a86a587788e62c801c9aa71cefe7fa703d0ca810,0.0
277f3b3d5aef845b7f471661920d26231d6638c2,0.0
a1c4eb6d489bb8b0b75c38c1ad2ae05235f84350,0.1
bd04e351e73d0d2304bc3be443916581efa1bbd8,0.0
b182afbe46814854066ada4c65a89067dce14f15,0.15
8b572cb6b8567cf6c4a6abbfe6b3ff2e5bfb04d6,0.0
b91928db8c8627d4f434934f77cd9fd608809645,0.0
52aeaa2965598c802c0af0f9412c52d4e0bb2433,0.3428571428571428
6fbb56868ff7d11c28c55ca2134c2a93e3a778d3,0.0
db9a7097a1076412de413c62f889b59e888ac584,0.5
ecb50234ec17abe5293d265b93ecda0817341da4,0.0
f48b4eb3a360b9b0c792a0c512f36e8a11c8bee1,0.25
08e4b7ba19b39a70b8887b65caffedb2c2728515,0.0
e9b1ff51ee19a1e52b4ba7dcbbb1ac066fb7bab6,0.0
28316bb0bba79bbcf8921471dc6ed5bc3daea0c9,0.0
de64939643e139485b0941d37b18ba13677ac8ed,0.0
064880b08a61e161d672e7dfcebbdf6622cbc71f,0.0
9cd60d8c5db198b0e720f39d3289e2e93f517973,0.5384615384615384
63d78acccc64cc99ed92dad5744ce1e5887f00d5,0.1129032258064516
f9a159723cccce1a80416b2ba18e21660029dcd7,0.0
5401cf8365ae56a0662fb648738fca94a178d10a,0.0
9befb114358205afe025f8e9a92324f874f54572,0.8695652173913043
8ce74fa439cabc51b562bf936a8011111c6bfea4,0.0
d6c2de6b8cb675f493bf5de1a41ef1d0d291d256,0.0
7450969cb7b6bddf5efd6db5d97497e7ae32344f,0.0
5d9d499e663a80d3b1f53fc0485c378d3053396f,0.0
62cb1b6cb08f14db41934ae1f922511274e08346,0.0
a9e047d92eb00c0c8283523d9e354c992770c457,0.0
7f634906d07d8f2889cb89f3590d16748df34c41,0.0
44613adf755058e4a838c80f9b9e5ce8a26adf4f,0.0
c80b084cdc8a9758ef3d1a09e5faaf67c7bcb070,0.0
e4266c33f603f22101940d01dc111f242eec803e,0.0
3852a53f3e884a94adefa15a5fe0e650d4996172,0.0
d1b05c4f23d875e979dd4a6d1a00a69dd48d63d9,0.0
a70f96bd3781c1f7aff4580296367b8e4a75520f,0.0
d68fe55933b51b55ff53e37c3729883549e5e3f9,0.0
11501cb38e93d7ad59961fdaad0522f5ff7218ea,0.0
2026e6e83187b35cf79bf5ee5ddfd2bdc4b23310,0.0
b376ce24ef21294bc88bacb17e4f15bbfb2af2ea,0.0
319033f7129fa96dcf07a9deb141938b7a15d5b6,0.0
7ae0081e7e6936e9af827f5ca197d9c6b4e10693,0.1481481481481481
703d468a49d6f9315826257b7c33482da5ae01c3,0.8611111111111112
3c10ee0f5229085c3851581dc60ede18ef4abd67,0.0
b75a6dac1bbf4d153b177fc3a36c9aeb6ffa5ea3,0.4347826086956521
fb6af074475ba333637544e68c3a6fea6895d57d,0.0
93ee7d9f5f3c9dcf58b04968f8599089c171efd5,0.8095238095238095
05586eda6f95eab2132454cf395dac2fd52b8303,0.25
dc168c055b567f1eb7c9488762b494f24902afed,0.0
00d054a6c267c04d011c9ea8ca018c45ecdaa3ac,0.0125
1b9276d2c14fb74ff2487c627ba5566e4bd64c9a,0.0
9ba6fcc40fa86626d89a7451152ece1d3b581f24,0.0
9c5680c9f645cb6e3249d65e56e0ba2140038e2b,0.0
e9e8fd147d6fa21a024929fcc8cdc2afa9e2b83d,0.0
6ddeac7bc0e52336b92673ee7e908894bc058cab,0.0
f2669a70a6db49c0c7906d0d594a19452b66983d,0.1111111111111111
d8674a0fedd3c5322a35e88e070398ec20f43ba3,0.0
c68a1460baca744b565af010c459ade92bc04183,0.0
fa63d9091f00f5e6c289618b905f86e864175ce4,0.0
534ea690ff77de57f051e1571ed16ba35601daa1,0.0
41b9089ac37f032ffcefe2e1aef0dbbbacf4a76d,0.0
11a2950e16b22b1872726aa6f62c595fcd50d8a7,0.0
4fb36fe50c3ddf97a7bfb716cb126949f1eabd91,0.0
815b6c5d87a63e197af4fad7698bb01d65d1018c,0.0
5b2e9be749ed8e35822707d4adc3d58bd8b44e0b,0.0
