commit_id,V,EM,EM/V,DD,DD/V,MDNL,NB,REMC,ENMC,NP,RG,ATL,RTS,buggy,NTM
dda8b4518e626838d3f0273fae62cc1ac59d6057,1655.0086103808496,5.531482630019865,0.0033422681884095,46.0,0.0277944173289917,1.0,0.0,0.8888888888888888,0.0,1.0,0.2307692307692307,8.218181818181819,0.0972222222222222,False,20.0
879d51ca751f248f97b74e21ead110a3470afae0,3353.5527066173827,5.633670898741878,0.1149874951148946,107.0,0.1806179973983887,2.0,3.0,0.8888888888888888,0.0,7.0,1.0,11.038461538461538,0.0662983425414364,True,43.0
7f2405ba73737a913e0647010b7b04098abb326e,881.2210539372575,5.393305681108131,0.0061202642140823,37.0,0.0419871947392604,1.0,1.0,0.9090909090909092,0.0,3.0,0.1666666666666666,8.617647058823529,0.1666666666666666,False,23.0
9691a93c647d414b863990f44d82408755fae12c,2732.75943779928,5.213102719874909,0.0019076332324637,86.0,0.0314700221360343,1.0,10.0,0.7368421052631579,0.0,3.0,0.375,7.446808510638298,0.052863436123348,False,26.0
9bed93f2bd6fb3fddcbe35afc14df2124ad7ba80,1841.839467321416,5.492177703870135,0.0049284659194595,62.0,0.0369685402483275,1.0,1.0,0.9,0.0,4.0,0.5,11.11111111111111,0.1136363636363636,False,27.0
81d320b946225da0a8ec9993be11c1be5c0b2908,1804.2797251975967,5.49797474499465,0.0101581547697635,62.0,0.0404311491050738,1.0,1.0,0.9166666666666666,0.0,7.0,0.2222222222222222,9.833333333333334,0.0429447852760736,True,26.0
f62cbb750af9c8b837f9887b01ffc0f4f2f7e925,3348.116106940723,5.149409152979586,0.0445064876171379,113.0,0.0337503229848416,0.0,0.0,0.7894736842105263,0.0,4.0,0.2631578947368421,10.932432432432432,0.0676156583629893,True,24.0
5b2188c002dd6804566d505021c8b825ed4989fe,3932.525975295935,5.616701524520605,0.0355117425536631,111.0,0.0405877436839031,2.0,1.0,0.902439024390244,0.0,1.0,0.3333333333333333,8.891891891891891,0.1,True,27.0
4282f7d01c91575a552f99c5c698fc145d4fc9c4,629.6860629904995,4.8155579881288615,0.0076475537115413,16.0,0.025409487267374,0.0,0.0,0.3333333333333333,0.0,1.0,0.4166666666666667,7.344827586206897,0.0,True,23.0
672e761169ef47e2b45450afec2dc95dc64d2c0a,1489.8647506778866,5.4611781659746175,0.0036655529728384,53.0,0.0355736988715821,2.0,0.0,0.9130434782608696,0.0,1.0,0.2121212121212121,9.596153846153848,0.1016949152542373,False,20.0
