commit_id,RII
192b631e7be302ecde822546ba70a9853ddbda01,0.0
449241d5fa1aeadd5eb9fa1280d4104dc0dfb891,0.0
a322a829a586cf03685152f06cc7025d66062202,0.02834008097165992
5bc34028c9e802c2219c670dbabfb7aebb91584e,0.0
0de685ca192e9e842b28ec565711103a6a16c5ec,0.0
77a56120a15aba8b45ed2b3095a7ec7591762af5,0.0
192543f43bf728e3ed887744fa0fcaf33dc460ed,0.0
860aa48934ac3eb2f6c0ec10fec7637e31ee73c2,0.0
2d670997287093043c7bb38c1857abc0651ca8d1,0.8333333333333334
7f8c9d36a9f8265944ab11209037a0e0373c44f5,0.0
a1cf98a395e3defdce74ad3b59ab08451ff1abc2,0.0
8d9486a6a4cad4d82a114f9eb9b1a8e519e5ef0a,0.0
589a80953496f6c0a985687b509ad9c45094fd5b,0.0
98076bc1e9fd328febf6e3a0d3f516963b501865,0.0
22a8586051d2839b6513a3663427ea6b9f3a4767,0.022388059701492536
5d8b2c825ee3891619957b8ce4480ae1870fe825,0.0
b6616e5fb6d537229d307cf8647ef483468175a6,0.0
5524eac9cd6ef31fe98cbb9176ba526264a0a492,0.0
ca8bdf1f5b05e37d9bc5114dbecd0c2f5f249a38,0.44642857142857145
37d2909898fc3a41758568d11597b62f71007b98,0.0
3c420e1f7aa364af175279b7ccb7d4677abf66ee,0.0
90519817e9f921732cbc967f5153490461719f02,0.0
8b51c36c2360acfbbe7b2b572121f6d447b82a07,0.0
1b3f8b9f8a7432daa6f9b49f4a703fa1097e96c4,0.029666254635352288
99bb69f450b7d904942a7d643820f040b52b86df,0.0
771d7cf29ae38ebd635cc431aa2a0d0c61c4c636,0.0
03eabc785d4d5bf11ce5cb68d142757c96d1f2ce,0.0
bae92548df537bf7cfa7a63711e0998e41090a0b,0.029137529137529136
8b99b00f9639da751707e3e981266b996486ec73,0.0
65f8c34b408ec4ca6ce16f35dfd47dbb100f978e,0.0
a5526d7078ad53122d920c47dc1a1b9e8e5c3619,0.028537455410225922
6d71ff5d798fa90368803dc27b4363f92a1ec2b9,0.0
110cce3295b75815370f29216257e6eafd99c702,0.0
a93ff66772451264ef054ed19e98448d3f01953b,0.030037546933667083
bbadbfd40824d8491df547a8b20f790830ee94a7,0.0
901b3294774cdd73c5591233f01a9b2f875310ae,0.0
6ba7af92409900eb55e0dd46c9b71ea535357feb,0.0
9d244e987eb3611331b3cbebb1e936ae5e70862e,0.0
554f4f662a9966d665ccec126c566e67d6feaacc,0.090625
5bf57d28f7eef2ae287a98f84d2e5681ee07cfb1,0.0
76503c73ddb8d7d4c7c2dd50aea4aa96d61cc40b,0.0
6eaee4cf06cca1723afc948448d5b3cb6bfb7bcb,0.0
eb885b0bdbf61bb0a8f37bc4dd4248c4beb9d2e3,0.0
c8d36fce6c447b6a861d929e6fd222bd621f532c,0.0
d325674b3bed00f6054d79da1ff2a630b8f052e1,0.023255813953488372
9fa095a4774516bba3a725246afdc8b7d44ccbd9,0.0
00775b5033149348536f880d9d9fd9df5febf5cd,0.0
d1f70c83368b5c2f4ad945988ce42bf412c13c99,0.0
891443950f9204379a5b265a373fd18584a6a921,0.09053069719042664
31bf41149559b20ec59397712eebf1f3c22cc4b6,0.0
7d9459adc275bd417586376fe3f9e566c8d60e00,0.0
8aaa352a5ae8e0385b18518cecfcbb9574a0b3fd,0.0
fae44a3dbc26273587a40250d4fa94ff8b2c22a9,0.02882205513784461
149de3deb79bb4b7f03995b46f6b002840d027a6,0.0
d89ec6f75a1c4853517e43cb3df1cc7108b67c9b,0.0
3ed2958db35093ac3942baae852ce0d153e529f6,0.0
2731d2cb54338969aca4883d390979ae0d8d0883,0.0
cd0e16c366a3f92d3f9d5f961cdbd6aacbe458b0,0.0
7444652de672344da40a46c6b7846f82aa8ee015,0.0
e7d1a23e85ed71782b5b883f92fa7dd472fe6919,0.0
5ac9a33faaf8fbe776b46f105ff83b017aab9102,0.42592592592592593
3ba1012170a4faa0b4ba9ef61cee1525fcbfd61c,0.0
5fca5512e13537a31c94b66c42f63862107706c5,0.0
6128d56631731f853be23c5b12c973c66ded4152,0.0
4fde6d5f44e7587eea10554f8bdf71aa284e6fb1,0.0
be0f73d1bb387dc332a95c34a5729ec99bb028c1,0.0
83c1338d2988f95184dba2a3e9c3ba661609f2c1,0.0
6a42b66fd29b4cc86f1c27f6662b59d7ae6fae77,0.0
46dff37d3f9687c0bdd33ebed423f4f96e4fc8b3,0.0
45504114aa13670726bd204e29c3e5a8bdc356f4,0.0
204791e14882277a31f317f73fe3732ff94dbcaa,0.0
e2ef7fe879797c8f2c4f3057d66adc3c51950ffe,0.5
bcd6de4f8aa10b5d9f5a3ea60d134c960d7359c1,0.6666666666666666
70380ce1fd7d7f088a7b1a3a573f0ddccaf4123d,0.0
f8e7058e4da417dc2b5f0c3c1fab691b7c1e11d4,0.6
2671c6826362ea0a2ff7154ffcff1a623916a37f,0.0
107a192bd9b5bc06ca6ab37ae87c489e94e67607,0.008111239860950173
ac3290a353784318b31ea3a24bd1343aa239ab9a,0.0
cf4237523c7a972e13931f7331662de27212bd5d,0.0
aa8f5def882534d1249db9602f0876239ff0dead,0.015463917525773196
b21b90590f7c1ad81720c2603cfdf0ad0552f249,0.6923076923076923
d41fcf247fa2bf2ce98e7adaaabbc92e51fa0452,0.0
d6855b870b17cc7e18e6a4c706909d26e90a056c,1.0
de0c0f935d6cbd6c620815bd964be62fdd42fb50,0.0
c67860f06218a2036a71e8faf9cc77bd31ca6046,0.0
ba4bc1f4912eb0b47534e49dc2fb04932ac82218,0.024361948955916472
5552d7610486e8c936d30af6af3c55d964116a0f,0.0
150576b3b10245ad7230b070ed74cec39aa02f2c,0.0
9d1fb3e6b8d06d9e50e330adaf9645cd70b8d8fa,0.0
f68bc85579f1d60a764a1b2b28a22042d1d0b404,0.0
c9931c0dde40871da7e6268d1094a2a674a10d85,0.0044943820224719105
9cc357e6df346f0fd56c23c6993c5ee2175c4c3c,0.1375
c61f9c1d0c9d2a587c6b1d28b4f235a7d0724fa7,0.3333333333333333
c088d1382efef7e24094ff9842170591d2a7d793,0.16666666666666666
7be79de2156d752ffd4ebd9a58316d01919d3584,1.0
74e54db888ac6fc0729c683b60314e4cbc89907a,0.0
4590d6e7b170d3653af8eed6ad9f319e6ed33985,0.0
e5cfb69fc14f963693e839e1c6197b53318590c9,0.0
538c59870c728801ab61a03760f9754640a624f0,0.0
f348e309c0253d8735c8c629bbbf2bf965af8992,1.0
0d966a32e3f43db5ae7f4191baadd51dda0c25f7,0.0
67f93f70cab75e498bde7deb5ddbdb997a88f7f2,0.0
baa8230c9ce9e2fba72e36725d4a767f4ad82c3a,0.0
498ea95e37f0312c1f63b6da120f67e696ddbc80,0.0
1cb00ff7309b5f48479ffcc2081f8fa25131f181,0.75
9d19bc3b3d13b0fae536f95cbbbdf2918dca1ea2,0.0
8b562686418190a3b797085f510c62ed5a9a46ca,0.1
fe5424fdb08cd33fc6909e126545d15220d61326,0.7333333333333333
da4b716b8c1dc297e2f67088e42cb0522b8484e1,0.6888888888888889
397ea2aedd8918a3826742997a0b7b473509e19d,0.0
cf377ecb67bcd5242fe1c4bd192cf64e503bcf33,0.07142857142857142
11dc5849f44e3f2f976691cbea5770502c5fb517,0.4444444444444444
88b8f009374c3c1bb3c8e5b363f7cb34da27c1ac,0.0
1e8892a0f5d1415a2ecffafecb6dd19cf18f8da7,0.5555555555555556
848a3ddee9d678849cc54308d48232fde2b3f425,0.0
ccaaaaf43aa028a9f6e6b549bddc2bb0c2ee2fa8,0.13043478260869565
03e2d2accb7295c42d9a4b8011009339c68859d4,0.0
e7b1ed119681f0f70b190c88032e08cb8a61e0f9,0.0
92882dea6dd716c720e660614df19d51444f3fbb,0.0
243e433b2575f01aa5d4a77ff311cffaab964f65,0.0
126d18a68fb230b7483df6f3116f41c7a1dddacd,0.0
de790eb0429cf1171763daa02dc07502a021d213,0.0
f07dc9853a376457a771998591158e3a330cf47f,0.27586206896551724
82b3ba4fa7b9886d0319ef2121c7b65b9acf8d52,0.0
1029cbc04c110f25069665daa671cec924b82c2c,0.0
fbb30b6ba1dc4b57bc077d478ecb2e08c476631a,0.0
46e25e0244b119f1be2f75b9754bd5ce2bec60f9,0.0
a1308c04c5c726ff5be363e5647da22f3b46b2da,0.0
4af15e21d9305a10e2902ddcd0bcae695e56d3bf,0.0
e130ead629f047cc64dd749f119859f5dd28d5f1,0.42105263157894735
0b39709ea3c75983a7a5a2c1b7c6863892fc5f7a,0.00847457627118644
abe4de381a26b84a43c5107e5126fb81ff9c4e08,0.0
40915009f28775d0a540c61183c451b9a9b36623,0.6881720430107527
41f4eb0f1ec09977dbd7008ce9c1865cb66f0735,0.4444444444444444
5664847166ac465e31ee7480564d879835baf20e,0.1926605504587156
2ac590c5aa2adccea6a6869b76fbed1bb2931eaf,0.0
bedd29f3a3a3abd37960576de4a78261dc555015,0.0
f879a4dbc5e56da7e8cb4c2f994a082cad89da81,0.46774193548387094
903d4b5cc93e1b9e158887d7478b96d5cd482c95,0.018518518518518517
854e9043c564539ad1972f1eff6db863d5917d7d,0.0
896e2aeb29e82310db454f352ea3f63805735f51,0.0
0aa7c01336f3503bba3a96e68c188494b70be928,1.0
72c295d75d6781700d2a6a423893344b05bfb495,0.0
4747d7a5c678d91bc6929a49a7652b2b5e39da5a,0.0
7a53427f630e4d122d453795288e7fa704fb6b87,0.0
da70e0d338b0d4c7cc0e6984be0748af2323a230,0.0
0c0616826335c7165aa2086b46a2e5e6fa7beca5,0.0
d977a32a90ef3841dfc0091556b40ef8b37f1285,0.0
a242ef781008a646535318c6baea9b91182896a0,0.0
c9a38bcf81f36b307b8057b6db2378dbbeb65538,0.0
645d48cce2da3ee743a23f0539702f976c1bfc5c,0.0
832454fdc480c9401e1dde430ef4c00cdf33ac3f,0.2608695652173913
24b26b6eac774c070c0fb51a2e0deb755f0e4f5f,0.0
32148efa6b399312d4c59a88a65b9d22663b65fd,0.0
e8ede3636935aefdf7ed4fc7ea5b7b5769b7d197,0.0
551de450f62ee639a2d07cea29b3bc114632e610,0.0
34c3207e037de4af179d87d62fa2e6ed4f2824a9,0.0
35345b4988ca122a9c837397fb875a0bd4d79ff0,0.0
3ca347c1f726cfc905f66b680752f2203ffb5ab8,0.125
fe400421a571860035ad5b0e2d60f76a6062d7c2,0.0
1d6029cf16fd7c16133377e2ec9a6919bb0f853c,0.0
65faaf2360fda7ba349fc4d4cd662c1107033378,0.0
0c2e312055c62c08c393adfbe701c867c230e2ed,0.0
c49a275d26a726680e94a28dac7eedf51f3b0f67,0.9069767441860465
ddebc21b8ec44a21ce8a7e285b0456e7180734df,0.0
5c981bf3e27f613e7a542b1d200b2db436476406,0.0
0eb9fe51f830a4274303f6a8eecc55e559afe07f,0.02
67faa350a1fbad6561c8076618b0b0ac3db66653,0.0
8031146ac11dc920f388e60427a2772f51f8436b,0.0
ea738f7e0ec784718e5426c3215c616bb4af5b1a,0.0
4aff6786e2e63607e8a907e5b69b895f1f1c8f1a,0.0
cf4401840a9f352a962721ad717b79b3da756e74,0.0
2ac7860c02b2d84a2d8d8b6b8680046ec39801a5,0.0
92aea027245806a5869380c7644e22a680e18522,0.0
1ae3ad90858c74e009d2d60099471bb1e246a0cc,0.0
dfd3521065924852443966bceff940c368285d8a,0.0
10ec0e0f1e8af7afe863a15f790fb871620de641,0.0
6aa5ee3a9ed1263cc3356bdb9f48551d769a8122,0.0
23204cf8e0e99708486e2993c5aadb19f3fd03be,0.7
2472ff8ed0666e750165ed1a68693d03854d78ff,0.0
cb3759fe4f0ac665050c979cf1e10fe8e858f31a,0.0
7a477ecd185e81b9c7a8449c0f51200e9aaeb0f5,0.0
e10f663b8c8c94e63777389f88d022f09a43eb5a,0.0
ab37bcca98f8eb25db4318712e2e81a803a7261c,0.0
c70a5d9febdfd9b16728d57335e18c39c24021ff,0.0
b4a59f786744939fb038f01d7f8933ef1f449ec1,0.0
1e1da45e27eb6799657de1f854fb05caf8b5387e,0.0
8031aa37bb79cdad235d5aa6f5e503d51193ed87,0.0
d21d71d898ec3d3b77521d48f339038ba7e7ce69,0.7857142857142857
8f2ff5e516984f8359c9ba7d9def1dfd15b62dd6,0.008177570093457943
8a0db92bc808bfde10fa0ffa78d732083dd01171,0.4423076923076923
179164d68ef8d2b3449ef601ce8d7cf2cd31fef6,0.9333333333333333
99431abd03f92390391e2cebc83fac79a999fa48,0.0
07a496501aec68bdd3a58048fd00b72323142ed3,0.0
e776ad43a1b170cf34812083d0ba8ebcb68e9463,0.0
45e5c28d1e27961fc4bb6349080d431732dd969a,0.023728813559322035
eb4fd5f374ac809ddef67c9da6ae8404c38ced7d,0.0
f6f2ab667ea23426a8532fd38be2250d93485e2f,1.0
8d28b98ba24b4cb4fbe51cea0f88f8194167df9e,0.0
f8d17c7f44e6302bc3479328d34d154095c51cdf,0.0
980af39ef22343dc09cd8aa324931d3270554359,0.7721518987341772
8ea532994756c2178365a8aab62f70e4dee87eba,0.0
b48a9160c64c5eb3097a98e157c3a375026f041f,0.0
8cea22a0f9009afdc34275907405998bf55922c9,0.0
ef50efb61fa3de82667a8699a9c53c4fe32583a4,0.0
3d8fed2fad4769ff34b596d5b12b5864060edc61,0.0
187aa768be7fb1c50a74f573c64b18fe26b65650,0.0
c7b9b9483f7532bb2b6dc61798644377357b700e,0.0
99f49a926003e253468eaa78d6d6a44bb91fd014,0.0
fe7cf9a1aee391d18c32098167b76dca86a35513,0.0
e50d64ba9626942f552430c5f9d2a87e23257168,0.4117647058823529
