commit_id,V,EM,EM/V,DD,DD/V,MDNL,NB,REMC,ENMC,NP,RG,ATL,RTS,buggy,NTM
192b631e7be302ecde822546ba70a9853ddbda01,51.89147427955946,3.946222776816598,0.0828096422780195,2.0,0.0430042850948544,0.0,0.0,1.0,0.0,0.0,1.0,6.5,0.0,False,19.0
449241d5fa1aeadd5eb9fa1280d4104dc0dfb891,1010.0782918490568,4.348530743109932,0.0390769491702208,14.0,0.0462962962962962,1.0,0.0,0.25,0.0,1.0,0.5,4.915492957746479,0.0555555555555555,False,19.0
a322a829a586cf03685152f06cc7025d66062202,8594.842907878765,4.877517393379457,0.0005674934894863,109.0,0.0126820235306547,5.0,69.0,0.8888888888888888,0.0,0.0,0.2222222222222222,3.602322206095791,0.1565836298932384,False,27.0
5bc34028c9e802c2219c670dbabfb7aebb91584e,125.09775004326936,4.372217726488666,0.0349504105787384,6.0,0.0479624933136262,0.0,0.0,0.2,0.0,1.0,0.0,7.111111111111111,0.0,False,18.0
0de685ca192e9e842b28ec565711103a6a16c5ec,519.4015125670675,5.131883349619828,0.0098803781380154,20.0,0.0385058562905465,1.0,0.0,0.375,0.0,0.0,0.6,5.793103448275862,0.0,False,17.0
77a56120a15aba8b45ed2b3095a7ec7591762af5,164.2332676057198,4.485088960804954,0.0273092597266739,6.0,0.0365334020778567,0.0,0.0,0.6,0.0,0.0,0.3333333333333333,8.75,0.0,False,14.0
192543f43bf728e3ed887744fa0fcaf33dc460ed,74.00879436282185,3.963710641914682,0.1128933502120566,2.0,0.0606060606060606,0.0,0.0,0.5,0.0,0.0,1.0,8.0,0.0,False,25.0
860aa48934ac3eb2f6c0ec10fec7637e31ee73c2,129.65784284662087,4.655142839484047,0.0963941866882962,7.0,0.0539882497372771,0.0,0.0,1.0,0.0,4.0,1.0,8.0,0.0,False,19.0
2d670997287093043c7bb38c1857abc0651ca8d1,756.7279879798108,5.05325843071785,0.0495497107305102,30.0,0.0756671507249908,2.0,0.0,1.0,0.0,2.0,0.4,9.076923076923077,0.073170731707317,False,25.0
7f8c9d36a9f8265944ab11209037a0e0373c44f5,235.5603911808226,4.80617193053677,0.0204031412345865,12.0,0.05094235045139,1.0,0.0,1.0,0.0,1.0,0.0,7.538461538461538,0.0,False,17.0
a1cf98a395e3defdce74ad3b59ab08451ff1abc2,607.741652526635,5.1137854951081465,0.0087860573751731,29.0,0.0516447753306208,0.0,0.0,1.0,0.0,3.0,0.3,7.777777777777778,0.0769230769230769,False,19.0
8d9486a6a4cad4d82a114f9eb9b1a8e519e5ef0a,162.51574464281416,4.3588381347692025,0.0268210205992612,9.0,0.0553792496830426,0.0,0.0,0.5,0.0,1.0,0.25,4.866666666666666,0.0,False,16.0
589a80953496f6c0a985687b509ad9c45094fd5b,137.54887502163467,4.679098980851739,0.0340177190116297,7.0,0.0508910014632907,0.0,0.0,0.5,0.0,0.0,0.6,6.666666666666667,0.0,False,12.0
98076bc1e9fd328febf6e3a0d3f516963b501865,15.509775004326936,3.625,0.2337235710375355,2.0,0.1289509357448472,0.0,0.0,1.0,0.0,1.0,0.5,5.333333333333333,0.0,False,8.0
22a8586051d2839b6513a3663427ea6b9f3a4767,1523.9777736669978,4.9087474102618485,0.0231624821610957,25.0,0.0582412264108484,2.0,12.0,0.25,0.0,0.0,0.25,4.875,0.0753424657534246,False,12.0
5d8b2c825ee3891619957b8ce4480ae1870fe825,786.1581530837708,4.85492110298566,0.422347936685772,32.0,0.1455128523839414,1.0,0.0,0.9,0.0,7.0,0.5714285714285714,9.566666666666666,0.1071428571428571,False,27.0
b6616e5fb6d537229d307cf8647ef483468175a6,129.65784284662087,4.534797189764388,0.034975109026986,8.0,0.0617008568426024,1.0,0.0,1.0,0.0,2.0,0.0,6.9,0.0,True,19.0
5524eac9cd6ef31fe98cbb9176ba526264a0a492,763.6005387996684,5.105471901301446,0.0066860506794913,37.0,0.0484546541286647,2.0,1.0,0.8666666666666667,0.0,2.0,0.2352941176470588,7.9411764705882355,0.1052631578947368,False,17.0
ca8bdf1f5b05e37d9bc5114dbecd0c2f5f249a38,1509.6907846300842,4.943441436318488,0.0591621399926324,50.0,0.071115303796663,1.0,0.0,1.0,0.0,2.0,0.631578947368421,8.541666666666666,0.2,False,27.0
37d2909898fc3a41758568d11597b62f71007b98,77.66179398375644,4.679707671278409,0.0602575273017412,5.0,0.0643817216100594,0.0,0.0,1.0,0.0,2.0,0.4,11.75,0.0,False,19.0
3c420e1f7aa364af175279b7ccb7d4677abf66ee,316.6493369239909,4.679098980851739,0.0340177190116297,19.0,0.0614348290134635,0.0,0.0,0.8333333333333334,0.0,1.0,0.6,8.76923076923077,0.3617021276595745,False,13.0
90519817e9f921732cbc967f5153490461719f02,474.9705508214449,4.972283613492405,0.0104686145380866,21.0,0.0442132674619115,1.0,1.0,0.7777777777777778,0.0,3.0,0.3636363636363636,5.548387096774194,0.0,False,16.0
8b51c36c2360acfbbe7b2b572121f6d447b82a07,10.0,3.4677201004745,0.3467720100474499,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,4.666666666666667,0.0,False,7.0
1b3f8b9f8a7432daa6f9b49f4a703fa1097e96c4,9150.66796104663,4.880340484517576,0.0064595366011932,112.0,0.0210337863480344,5.0,75.0,0.8909090909090909,0.0,0.0,0.3333333333333333,4.464285714285714,0.1551433389544688,False,27.0
99bb69f450b7d904942a7d643820f040b52b86df,142.7018117963935,4.845504912049378,0.0339554547419687,9.0,0.0630685755611931,0.0,0.0,1.0,0.0,2.0,0.375,10.285714285714286,0.0,False,19.0
771d7cf29ae38ebd635cc431aa2a0d0c61c4c636,1464.892122378033,4.983242295144307,0.0034017810724893,65.0,0.0443718680761845,0.0,0.0,0.631578947368421,0.0,1.0,0.32,8.73076923076923,0.3554216867469879,False,20.0
03eabc785d4d5bf11ce5cb68d142757c96d1f2ce,374.43766023698254,4.739805430237845,0.0126584634335072,14.0,0.0373894014590823,0.0,0.0,0.25,0.0,0.0,0.2,5.074074074074074,0.0222222222222222,False,14.0
bae92548df537bf7cfa7a63711e0998e41090a0b,9546.28649630845,4.819803124059715,0.0005048877514752,110.0,0.0115228052334839,5.0,79.0,0.8928571428571429,0.0,0.0,0.25,3.4559006211180123,0.1528455284552845,False,14.0
8b99b00f9639da751707e3e981266b996486ec73,82.45413751658658,4.103465189601646,0.1235266108233081,3.0,0.0602059991327962,0.0,0.0,1.0,0.0,2.0,0.3333333333333333,13.666666666666666,0.0,False,28.0
65f8c34b408ec4ca6ce16f35dfd47dbb100f978e,707.8164366200192,4.595761980456644,0.0161142303240187,14.0,0.0224811589278817,2.0,4.0,0.3333333333333333,0.0,1.0,0.3333333333333333,5.525,0.08,False,19.0
a5526d7078ad53122d920c47dc1a1b9e8e5c3619,9532.47060922747,4.866265684718159,0.1383735078703716,113.0,0.1051549589285762,5.0,78.0,0.8947368421052632,0.0,2.0,1.0,3.75,0.1533442088091354,False,27.0
6d71ff5d798fa90368803dc27b4363f92a1ec2b9,202.11890788006696,4.599819906395055,0.0227579891195755,5.0,0.0247379132038794,0.0,0.0,0.25,0.0,0.0,0.0,10.625,0.0,False,23.0
110cce3295b75815370f29216257e6eafd99c702,1289.243216115999,4.850767480502346,0.0203795472359458,57.0,0.044211983656365,1.0,0.0,0.75,0.0,1.0,0.5909090909090909,8.3125,0.15,False,29.0
