commit_id,V,EM,EM/V,DD,DD/V,MDNL,NB,REMC,ENMC,NP,RG,ATL,RTS,buggy,NTM
14b42f795641e13f9703286a527015cbf99a7788,844.2975054550009,5.063633160614138,0.0108823581785299,27.0,0.0319792488140177,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,8.588235294117647,0.0,True,23.0
c0e190cdefabc7c59b11bbe0de843baec78efe3f,372.60285345449455,4.976709987648228,0.02285346501942,16.0,0.052638245986748,1.0,0.0,0.8888888888888888,0.0,2.0,0.5,12.77777777777778,0.0714285714285714,True,21.0
8c884ee6a6433745e68febdc68f0b22520a7e335,858.3039649489003,5.257693356400339,0.0061256775817333,40.0,0.0466035363152277,1.0,0.0,1.0,0.0,0.0,0.4193548387096774,10.066666666666666,0.0263157894736842,True,21.0
98f64070891a34e3a8b3f0483a7f5397b8a6933b,901.9156293734676,5.1315923515843815,0.0108823581785299,17.0,0.0188487697145345,2.0,0.0,0.4615384615384615,0.0,1.0,0.4285714285714285,9.485714285714286,0.0,True,25.0
ee855fe1aa4a4f549c9d91c81ee53f448828d81a,2362.096329347148,5.465190418354406,0.0463979291257888,84.0,0.0416666666666666,1.0,0.0,1.0,0.0,1.0,0.3548387096774194,10.2,0.0099009900990099,True,23.0
66b103895720700c5ea47e8f75a1105aca6e9342,4679.939817146215,5.910970145829053,0.0427049712088943,133.0,0.0523130918592529,1.0,1.0,1.0,0.0,3.0,0.75,9.35483870967742,0.0909090909090909,True,29.0
7fd9268f7b89afa2e41b526f1f4d7bfc90a519cf,4478.260437369127,5.902269436225065,0.0013179826226659,129.0,0.0288058280227633,1.0,0.0,0.8367346938775511,0.0,1.0,0.2328767123287671,7.786666666666667,0.0272952853598014,True,29.0
74e22092519270428c067a5209ec3028e0745bea,62.907475208398566,4.379298475431077,0.1791484022018808,4.0,0.0890517967770055,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,6.5,0.0,False,13.0
d0c019a07ee63a8c31de2d60513ed8f03494e348,486.2570041353269,5.0424121713621854,0.0103698499527605,33.0,0.0678653463484425,1.0,0.0,0.5384615384615384,0.0,1.0,0.4285714285714285,9.090909090909092,0.0,False,28.0
7e154a36f74ad0ea7e0f6d48b71a5a73d99330e7,1025.146674147325,4.663919730558931,0.0535973088687552,23.0,0.051191604961963,0.0,0.0,0.7272727272727273,0.0,1.0,0.75,9.620689655172416,0.0,False,20.0
50f2b245c1a666400fab7ddfdebf7c1c2bdf3084,2012.973416867074,5.096240477222038,0.0025316978527981,71.0,0.0352712059707683,1.0,0.0,0.6341463414634146,0.0,2.0,0.5,8.454545454545455,0.0264550264550264,False,23.0
7062ed7db36f913328a9124797c47f70e3461025,2092.814699779038,5.03460469251992,0.0024056619504113,55.0,0.0262803964468555,0.0,0.0,0.7142857142857143,0.0,1.0,0.2,9.94,0.0,False,21.0
