commit_id,V,EM,EM/V,DD,DD/V,MDNL,NB,REMC,ENMC,NP,RG,ATL,RTS,buggy,NTM
4a1eb71961c2d6cd21b63e403eb4e1efa85bdcb8,27.0,3.844232898763192,0.1423789962504885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,False,14.0
fac8161378ef1fb7d40a5ec168ee4fbe2d9a63d9,147.1612434150308,4.736405559784679,0.0709787391204109,6.0,0.0451690632017321,0.0,0.0,0.5,0.0,1.0,0.5,7.428571428571429,0.217391304347826,False,17.0
47c3ae4a10d03800e4316ce72782d34be4b948db,20.67970000576925,3.7871439606981374,0.1831334090746769,1.0,0.0483566009043177,0.0,0.0,0.0,0.0,1.0,0.0,4.75,0.0,False,8.0
cffaf8a14dc0d1b886156fecb10c8d0616b429d7,589.3307205079892,4.596507130610134,0.0453330711355332,16.0,0.0290169110358231,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,13.25,0.15625,False,36.0
8132ac66a0fee76802063408c2c5418f1ee92bf3,230.3215461889135,4.868990216305338,0.6986344247631282,10.0,0.2103099178571525,2.0,0.0,1.0,0.0,0.0,1.0,6.052631578947368,0.1428571428571428,False,14.0
2f93c5974bc255bbc8a0fedbc0f398c69e50273a,307.70078168597354,4.888685315064857,0.6986344247631282,18.0,0.2103099178571525,1.0,1.0,1.0,0.0,2.0,1.0,8.875,0.125,False,27.0
11ab174f3952c7191fe98721b1343370302ea12e,589.6060502682701,3.906879823477925,0.0066262546351081,26.0,0.0440972408410158,0.0,0.0,0.8,0.0,1.0,0.6666666666666666,10.529411764705882,0.0,False,14.0
977c5fdceef059d4733adfd2f0e20675e742159e,573.8616751600966,4.560065434676158,0.0079462797953949,18.0,0.0313664438298277,0.0,0.0,0.6666666666666666,0.0,1.0,0.4,7.5,0.0,False,19.0
2f97ea8bddc765734702799ff6660c8b84a35133,1478.3804766499163,5.3503745776757325,0.2266307637386112,42.0,0.0833333333333333,2.0,0.0,1.0,0.0,3.0,0.6666666666666666,15.083333333333334,0.35,False,36.0
bd1dd29dd4e0c0efa4d6bc65fef828e05a78bd20,573.8616751600966,4.560065434676158,0.0079462797953949,18.0,0.0313664438298277,0.0,0.0,0.6666666666666666,0.0,1.0,0.4,7.5,0.0,False,19.0
76f24941df8ed849f9934ec2fb82fbd5aad431d1,8.0,3.238901256602631,0.4048626570753288,1.0,0.125,0.0,0.0,1.0,0.0,1.0,0.0,4.333333333333333,0.0,False,7.0
a3e8a98a17d409f75ca6badfc45f7e4e8af1e427,1569.0964523379114,5.304107729368505,0.0157090554428917,50.0,0.0318654725944357,2.0,3.0,0.75,0.0,1.0,0.3333333333333333,13.0,0.2384615384615384,False,37.0
5dd41b67366ccb75dd0fb7010819ca6e4b131e26,277.434993381665,4.750906363638037,0.0171243948203111,9.0,0.0324400317721231,0.0,0.0,1.0,0.0,1.0,0.5555555555555556,6.411764705882353,0.1714285714285714,False,20.0
