commit_id,V,EM,EM/V,DD,DD/V,MDNL,NB,REMC,ENMC,NP,RG,ATL,RTS,buggy,NTM
8d6c5c41f255b804e89338562acfcc92e0829606,364.17909420309263,4.839239641914226,0.0132880764408061,12.0,0.0329508206017667,0.0,0.0,0.6666666666666666,0.0,0.0,0.4285714285714285,5.346153846153846,0.0,False,13.0
d09ade4d0b64c1f0f629fe9361d511ed905732c6,988.2840322927892,5.1937460210008135,0.0081349395175231,36.0,0.0364267749186244,2.0,0.0,0.8888888888888888,0.0,4.0,0.4666666666666667,7.095238095238095,0.0681818181818181,False,18.0
f6990e06b4d2dbffb2758ab89ef855ba3947bcf3,6279.395851380224,5.5761114145077,0.000888001257841,142.0,0.0226136404458062,0.0,0.0,0.6666666666666666,0.0,1.0,0.1951219512195122,3.218309859154929,0.09375,False,12.0
7be6fc4e5d1a4db76be02d221079d78c55c28c49,682.9065989627417,5.146549049088532,0.3337743325068796,32.0,0.0861353116146786,1.0,0.0,1.0,0.0,4.0,0.5,9.956521739130435,0.1428571428571428,False,21.0
cf3d3a0643ace6f4b4bc2c6ff434bbff249e92a3,4.754887502163468,3.321928094887362,0.6986344247631282,1.0,0.2103099178571525,0.0,0.0,0.0,0.0,0.0,1.0,3.333333333333333,0.0,False,6.0
51d1c6ffa711b02f14b996204dfda66b01f88851,272.4807970712781,4.6182202914486,0.0730989897659729,17.0,0.1,1.0,0.0,1.0,0.0,3.0,0.6,14.0,0.1,False,20.0
1ecee2e06287a7dbc93da7e6b37431b0fe053e7f,377.830575861856,4.482478390546463,0.0657230091391001,11.0,0.0317927240502729,0.0,0.0,1.0,0.0,1.0,0.3636363636363636,7.421052631578948,0.0,False,15.0
5c7b7adacb47242fe4c82e982cb06e6276f6f862,138.3016990363956,4.682384920634573,0.1199341771882301,7.0,0.0900793848091065,0.0,0.0,1.0,0.0,5.0,0.5,6.9,0.0952380952380952,False,18.0
e93ebeae51a7c4dc0840e2a73b3ac09a033a0c29,174.2285750274039,4.644969494739733,0.0266602048143316,9.0,0.0516562796807837,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,11.2,0.0,False,20.0
f95ec3f5bf12bee07c90943cff3b135e6a7e7a8b,282.0263830884655,4.775020024454247,0.0169311110973487,19.0,0.0673695836252316,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,6.7368421052631575,0.0,False,14.0
cdcb8514a030cfd0934071b426274a8b7838021c,6210.692425964041,5.242866195291866,0.0008441677410032,142.0,0.0228637952519373,0.0,0.0,0.6666666666666666,0.0,1.0,0.175,5.927966101694915,0.0556900726392251,False,12.0
382af3f62737491afb380b2402ce2f58256c5974,1004.1714012534482,5.053373739806791,0.0050323816566563,37.0,0.0368462993009112,2.0,1.0,0.7777777777777778,0.0,1.0,0.4666666666666667,7.0,0.0666666666666666,False,18.0
2ee80854a5d113cfe654643481ff8ca2e5978003,307.16017124398627,4.759495275409416,0.015495157644084,18.0,0.0586013477173838,0.0,0.0,1.0,0.0,2.0,0.5555555555555556,7.4,0.0,False,20.0
d7fb2d3c859c852e303bb002d56e72813a1af7b2,2180.908400992311,5.223248295646754,0.002394987470941,70.0,0.032096717114827,3.0,4.0,0.9230769230769232,0.0,0.0,0.4615384615384615,6.130434782608695,0.056338028169014,False,17.0
d115e2cc3a15c7fb26cd9af509a6a5b203031914,330.61943334694587,4.776957986618563,0.0144485093881511,16.0,0.0483940095052122,1.0,0.0,0.75,0.0,5.0,0.2307692307692307,6.777777777777778,0.0434782608695652,False,12.0
ee6468b8a1c4d9d2714a80bc52bab34b336e43a0,705.0,4.614649966585904,0.6986344247631282,27.0,0.2103099178571525,1.0,2.0,1.0,0.0,2.0,1.0,12.0,0.2105263157894736,False,19.0
