commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT
4282f7d01c91575a552f99c5c698fc145d4fc9c4,hive,True,2008-09-12 09:07:39,hive,1180.0,7,1,1,1,1,0.0,1.0,9.0,1.0,2,2.0,0.0,done,246.0
dda8b4518e626838d3f0273fae62cc1ac59d6057,hive,False,2008-09-20 08:43:37,hive,,11,0,1,1,1,0.0,1.0,16.0,1.0,9,9.0,0.0,done,202.0
81d320b946225da0a8ec9993be11c1be5c0b2908,hive,True,2008-11-24 00:41:49,hive,704.0,2237,46,11,4,2,1.26334429497345,0.272727272727273,4.36363636363636,2.81818181818182,23,23.0,0.7677071094512941,done,3646.0
ae7f9b0712c72bd54212a1859d83712d236e9873,hive,False,2008-12-09 05:11:59,hive,,10,7,3,2,2,1.48365916439796,1.0,64.0,7.33333333333333,17,17.0,0.566322326660156,done,127.0
4737a7ebb00abb2ce321f4a548ed105cbd4ba2b7,hive,False,2008-12-09 07:21:25,hive,,4,2,2,2,2,0.91829583405449,1.0,1.5,13.0,20,20.0,0.933496475219727,done,329.0
9691a93c647d414b863990f44d82408755fae12c,hive,False,2008-12-10 07:48:35,hive,,14,0,5,3,2,1.8073549220576,0.6,0.0,9.6,25,25.0,0.933498203754425,done,3542.0
5b2188c002dd6804566d505021c8b825ed4989fe,hive,True,2008-12-11 07:37:14,hive,945.0,24,16,6,3,3,1.48101968586579,0.5,16.0,6.83333333333333,27,27.0,0.950465238117713,done,310.0
f62cbb750af9c8b837f9887b01ffc0f4f2f7e925,hive,True,2008-12-13 12:05:06,hive,2649.0,31,3,3,2,2,1.3251318452515402,1.0,6.0,15.333333333333302,33,33.0,0.566335670067929,done,1145.0
672e761169ef47e2b45450afec2dc95dc64d2c0a,hive,False,2008-12-13 12:09:50,hive,,4,1,2,2,2,0.970950594454669,1.5,16.0,19.5,35,35.0,0.933498245547526,done,520.0
7f2405ba73737a913e0647010b7b04098abb326e,hive,False,2008-12-17 07:59:59,hive,,63,117,3,2,1,1.08488402927661,0.333333333333333,23.3333333333333,1.0,39,39.0,4.0,done,255.0
879d51ca751f248f97b74e21ead110a3470afae0,hive,True,2008-12-17 19:35:44,hive,467.0,1567,1001,87,9,3,5.76340395952696,0.0344827586206897,16.7586206896552,4.96551724137931,41,41.0,0.8023164627548249,done,5654.0
9bed93f2bd6fb3fddcbe35afc14df2124ad7ba80,hive,False,2008-12-31 09:52:04,hive,,12,9,7,6,4,2.49829658893032,0.5714285714285711,31.4285714285714,12.4285714285714,24,24.0,0.3791580482888221,done,1458.0
4f6226f8cedae8812e30d6b8624307e452685bd1,hive,False,2009-01-13 11:56:32,hive,,38,41,2,2,2,0.232927855469812,1.5,2.5,48.5,70,70.0,0.9334982455946892,done,3657.0
7559d8999d4e76d881ad64c1b181a9bc1c94a365,hive,False,2009-01-13 13:03:06,hive,,1,1,1,1,1,0.0,3.0,21.0,7.0,71,71.0,49.0,done,323.0
94e9d8f3a4336a7b626cbcd730e4d2046f131196,hive,False,2009-01-17 07:45:38,hive,,17,8,3,3,3,1.32346695414695,1.0,9.66666666666667,28.0,32,32.0,0.56155117537591,done,392.0
1a7118cdb4eec2fee372e3ddb000d0087b4f0859,hive,True,2009-01-21 09:24:07,hive,2095.0,35,18,7,4,2,1.99791886652785,0.4285714285714289,8.28571428571429,16.0,0,0.0,0.0,done,2036.0
1b26afef7b5dcd0a5a0e3d29fdcc6b6f439fcc5d,hive,False,2009-01-23 09:08:05,hive,,5,2,2,2,2,0.985228136034252,2.0,17.0,47.5,4,4.0,0.9375,done,318.0
4ad11d37af1283fa1fb72ddb3c08ce59d1d323f8,hive,True,2009-01-27 10:07:14,hive,1711.0,24,8,3,2,2,1.26273173009094,1.0,9.33333333333333,30.0,7,7.0,1.9453125,done,539.0
a275fef41fb6b05325bac27b9a293a5a319b3604,hive,True,2009-01-27 10:42:34,hive,1134.0,44,47,2,2,2,0.209059805668525,2.0,5.0,47.5,8,8.0,1.953125,done,229.0
d43122fcc79de08661365b121358b95e63bfde59,hive,False,2009-01-29 12:54:26,hive,,13,4,2,2,2,0.873981048127358,2.0,2.5,51.5,12,12.0,1.96044921875,done,621.0
c7dc47382c4bf96c2666c3bfb609357c71ee9b02,hive,False,2009-02-03 10:55:10,hive,,23,14,2,2,2,0.405977038475571,1.5,25.5,52.0,84,84.0,0.562425724698393,done,774.0
30e8f8ede0a8eb53f86f805d44e9cfc37eab8b42,hive,True,2009-02-05 08:56:50,hive,1903.0,14,3,3,3,3,1.37928048729106,1.33333333333333,2.3333333333333304,45.0,85,85.0,0.468990656116563,done,1114.0
