commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT
4de90eba5a4628f573c5e0536ed9160b6f1ea29d,camel,False,2007-03-19 22:20:25,camel,,170,2,3,3,3,0.182605876639123,0.0,0.0,0.0,4,4.0,0.0,done,116.0
b8d28505c84baabe75edfba0a43f3b2f06e19c13,camel,False,2007-03-20 04:47:04,camel,,1,1,1,1,1,0.0,2.0,0.0,4.0,10,10.0,7.0,done,88.0
c399e637aa5f5b839ecdbb96fc6afb0f014a4086,camel,False,2007-03-20 11:03:18,camel,,7,3,1,1,1,0.0,1.0,0.0,3.0,14,14.0,5.0,done,72.0
dfffe613f300ef82ac64f9f62dcdec90ecd36da4,camel,False,2007-03-21 04:01:21,camel,,9,11,6,2,1,2.3332062193464904,0.5,0.0,4.33333333333333,13,13.0,13.0,done,214.0
d4b2ebb217926da4981f3b784ac3f996b970c4ed,camel,False,2007-03-22 19:32:03,camel,,40,40,11,7,3,2.4139215141407404,0.272727272727273,0.0,4.5454545454545485,46,46.0,0.0556072000206773,done,940.0
84409e8425551e7f98d5f690236ee1ed7ca0fa30,camel,False,2007-03-22 21:22:41,camel,,66,92,11,2,1,2.43544887289333,0.0909090909090909,0.0,1.09090909090909,48,48.0,20.0,done,151.0
30d818fcd1f76d3eab4484d75677bbcb3300ddcf,camel,False,2007-03-24 03:24:47,camel,,2,1,1,1,1,0.0,2.0,0.0,11.0,73,73.0,51.0,done,284.0
772621a12075de5ba401fb225897b561e0584a9d,camel,False,2007-03-27 00:18:34,camel,,11,7,4,1,1,1.7527152789796998,0.5,0.0,3.0,1,1.0,1.0,done,295.0
dba9b79c3a2506b37b349088185a456995fefd16,camel,False,2007-03-27 01:47:22,camel,,11,3,2,2,1,0.74959525725948,0.5,3.0,1.5,40,40.0,0.0,done,36.0
bb3b2f152f7a5b82c1520ef2c79d0b80422b3df9,camel,False,2007-03-27 18:37:16,camel,,10,6,2,1,1,0.696212260125146,1.0,0.0,4.5,81,81.0,11.0,done,159.0
4dc22f87fc2c976a82252af00eff7700aaa47c80,camel,False,2007-03-29 03:34:34,camel,,26,16,3,1,1,1.16816091980765,0.333333333333333,0.0,5.0,93,93.0,34.0,done,359.0
50af92aeb18a5b4e88786bd0a18e4be462bb8b1b,camel,False,2007-03-30 19:55:50,camel,,9,9,1,1,1,0.0,1.0,0.0,3.0,108,108.0,12.0,done,125.0
d0419fdf2e98eebc037405e656124642b0d2a94e,camel,False,2007-04-04 01:39:19,camel,,0,7,2,1,1,0.591672778582327,1.0,3.5,6.0,119,119.0,14.0,done,148.0
86877d54d0fa808440b32b07f72b0fd72ff8e4f7,camel,False,2007-04-05 00:31:39,camel,,2,0,1,1,1,0.0,2.0,0.0,20.0,126,126.0,78.0,done,317.0
9f87cac89422f439386db5de9d4cbdfb95dbb322,camel,False,2007-04-05 01:07:14,camel,,7,8,1,1,1,0.0,1.0,8.0,1.0,130,130.0,16.0,done,117.0
5bd7e538f88508f6512bf9a2a6e776717021f8fa,camel,False,2007-04-06 02:10:50,camel,,4,8,2,1,1,0.91829583405449,0.5,0.0,1.0,136,136.0,1.0,done,47.0
8b653780e6f297c2ac9e24fe3eb6808574ea1ff7,camel,False,2007-04-20 05:50:47,camel,,10,14,2,2,1,0.954434002924965,1.0,15.0,10.5,57,57.0,34.0,done,106.0
74f3a9c0ab03d5fe669d9b1676b651ad7af3996a,camel,False,2007-04-20 18:14:07,camel,,62,3,6,5,1,1.96322482928785,0.333333333333333,0.0,0.833333333333333,170,170.0,97.0,done,262.0
fe0092d793ece00296f8893d7e651dade1ff4340,camel,False,2007-04-25 17:14:29,camel,,5,2,2,2,1,0.8631205685666309,1.0,13.0,3.5,193,193.0,114.0,done,138.0
afa59b854819b74d87c9d76c85ccc63e6f0e50e2,camel,False,2007-04-30 19:44:48,camel,,70,83,4,1,1,0.891581410182624,0.5,5.25,1.25,14,14.0,1.0,done,339.0
102f51e3a6e8e4b624209f64c6c45d19319edc24,camel,False,2007-05-02 01:58:44,camel,,22,4,9,8,5,2.8451000659285004,0.333333333333333,1.22222222222222,10.2222222222222,227,227.0,0.0100127958646784,done,426.0
f41e311e002b6d7a75594f79b0de57c362780380,camel,False,2007-05-02 20:10:09,camel,,21,19,2,1,1,0.769192829013014,1.0,0.0,5.5,232,232.0,8.0,done,216.0
76339fd0343d672128804774e400ed7c598999c6,camel,False,2007-05-02 23:53:38,camel,,34,25,10,6,1,2.75572718465634,0.3,1.6,5.4,234,234.0,133.0,done,1090.0
dd59c35167b26c89799f25cd722b01d2353499f4,camel,False,2007-05-03 02:29:54,camel,,1,1,1,1,1,0.0,2.0,2.0,17.0,236,236.0,135.0,done,296.0
0a4b39c4506764a1dbc19df6e6192d7016b228b8,camel,False,2007-05-04 16:23:03,camel,,22,18,1,1,1,0.0,2.0,1.0,4.0,29,29.0,3.0,done,85.0
ed3537e7e8f211d2c12c6ad48bc157770cc091b4,camel,False,2007-05-15 18:56:39,camel,,3,3,1,1,1,0.0,1.0,10.0,2.0,264,264.0,10.0,done,70.0
59bcdde7c278c552a4e500182e82680d0ac19ff4,camel,False,2007-05-17 23:58:49,camel,,29,39,5,3,1,1.3581245906351995,0.2,0.4,2.0,274,274.0,6.0,done,456.0
66e297e5a49d5ee5e836c83a0fea25dfbe672d59,camel,False,2007-05-22 20:56:15,camel,,4,1,1,1,1,0.0,1.0,0.0,1.0,288,288.0,5.0,done,90.0
7108ae1f259e95d1039285cb6c397657af4ab629,camel,False,2007-06-12 22:53:02,camel,,10,5,1,1,1,0.0,2.0,54.0,5.0,312,312.0,166.0,done,133.0
b290305b17cabdbc4c955193b429b5a0722b1a39,camel,False,2007-06-13 22:17:55,camel,,89,0,6,3,2,2.482089144379,0.166666666666667,25.0,0.833333333333333,317,317.0,0.218460083006882,done,168.0
411c4a195ec023a7c1bc91c12c5b9808d2aa2871,camel,False,2007-06-13 23:07:03,camel,,62,60,3,3,1,0.4023829390456121,0.666666666666667,7.66666666666667,16.0,318,318.0,169.0,done,704.0
1604285704fefa4840697d61c5043127602c61b6,camel,False,2007-06-18 17:31:41,camel,,1,1,1,1,1,0.0,1.0,3.0,1.0,1,1.0,1.0,done,323.0
21165c5f6bc4e563232091e38e6f5379fee1ff63,camel,False,2007-06-25 19:21:08,camel,,7,3,2,1,1,0.881290899230693,0.5,2.0,1.0,333,333.0,30.0,done,173.0
dbd9a1fde24451460c41602d549f2e966e54ed91,camel,False,2007-06-25 19:39:19,camel,,1,1,1,1,1,0.0,1.0,0.0,4.0,334,334.0,5.0,done,375.0
7e73cafee1b727b78270898d328e0187c50cc383,camel,False,2007-06-26 13:10:28,camel,,31,4,2,2,1,0.3159971329784249,1.0,0.0,2.5,6,6.0,4.0,done,375.0
77552d5c92f49b8705f119914996b4d96de1a045,camel,False,2007-06-27 11:32:17,camel,,8,2,2,2,1,0.7219280948873621,1.0,0.0,4.5,10,10.0,8.0,done,402.0
a4f31786767bcdc6bd119920877636265bc5e59d,camel,False,2007-06-28 18:10:06,camel,,11,631,2,2,1,0.151468740685001,1.0,1.0,4.5,12,12.0,10.0,done,408.0
144ffbae8dc086a58d25328d5f7c32b5a7c9d982,camel,False,2007-07-02 19:20:23,camel,,77,64,3,3,2,0.214513087394594,1.0,8.33333333333333,7.33333333333333,358,358.0,0.218460083006882,done,494.0
7fa5956768e2111b798bfd7fde7957162263cad9,camel,False,2007-07-02 20:05:09,camel,,1,4,1,1,1,0.0,1.0,0.0,4.0,359,359.0,46.0,done,79.0
06cde2765effa3482cc315b29ab58dc9891ce2f4,camel,False,2007-07-05 04:50:23,camel,,1,1,1,1,1,0.0,2.0,0.0,2.0,369,369.0,51.0,done,272.0
740109b7ca7f8af29729c2d58488d34af72e1977,camel,False,2007-07-05 05:25:06,camel,,1,1,1,1,1,0.0,2.0,0.0,3.0,370,370.0,52.0,done,272.0
d7fa5da42ac3fdf2354f45de1b68e7186b909878,camel,False,2007-07-05 11:06:04,camel,,17,5,2,2,1,0.976020648236615,1.0,12.5,5.5,17,17.0,15.0,done,416.0
0c8b7bce774f0ef792ae8578b2a3d1ed9a32e73a,camel,False,2007-07-09 18:00:09,camel,,6,5,1,1,1,0.0,1.0,6.0,1.0,380,380.0,191.0,done,44.0
5dd62ea2926b8b7bb0b44e5c519ab45a1785b7e8,camel,False,2007-07-09 19:09:32,camel,,5,1,1,1,1,0.0,1.0,6.0,1.0,382,382.0,192.0,done,93.0
30224b254825a46967a95955ca751627f1e24fcf,camel,False,2007-07-25 01:21:23,camel,,31,22,5,5,2,1.93637876776035,0.4,12.2,5.8,408,408.0,0.218460083006882,done,179.0
f20eb49205be6adcb026fcd0389d2dc24abcdaed,camel,False,2007-07-26 18:46:59,camel,,17,4,2,2,1,0.958711882977132,1.0,9.0,7.5,20,20.0,18.0,done,487.0
ee5c66c5e3483ed61edaa641017200503d61f53e,camel,False,2007-07-26 18:49:18,camel,,4,3,1,1,1,0.0,1.0,44.0,1.0,418,418.0,92.0,done,84.0
3fdfe19f79229e5dc4aea2e4d110fbe399a21fc7,camel,False,2007-07-27 19:14:37,camel,,11,21,5,1,1,1.50786122241622,0.2,0.0,1.0,430,430.0,14.0,done,153.0
31a517c9c31849ade7417f9c839e0b36bfdb0536,camel,False,2007-07-28 01:59:51,camel,,15,12,3,2,1,1.58496250072116,0.333333333333333,0.0,1.6666666666666698,436,436.0,16.0,done,33.0
e6a650fb930952f7fbbf2fed7ce3a6e7e2eb482c,camel,False,2007-07-28 19:41:31,camel,,0,1,1,1,1,0.0,1.0,1.0,5.0,441,441.0,106.0,done,147.0
a901a20ddaca168d82557bbcfcfa35dd4c2349fa,camel,False,2007-07-31 00:25:02,camel,,11,20,11,1,1,3.17615064978159,0.0909090909090909,0.0,3.36363636363636,448,448.0,227.0,done,166.0
e9ab74aef656503df96a179bbaee2608e72c27a8,camel,False,2007-07-31 01:47:26,camel,,1,2,1,1,1,0.0,2.0,25.0,3.0,450,450.0,229.0,done,92.0
4851bdd856a43fc909df5be682d31a9ef637e88e,camel,False,2007-08-01 14:35:06,camel,,56,2,14,8,2,3.3966538880715698,0.0714285714285714,11.5,0.5714285714285711,452,452.0,1.1750812851217692e-83,done,319.0
edb5e8c529dc351001dd534b3d2a63182813390e,camel,False,2007-08-07 19:24:01,camel,,1,0,1,1,1,0.0,2.0,4.0,8.0,475,475.0,246.0,done,48.0
f2cfca2e4b906d07d2ce543dff3c744f22294e6e,camel,False,2007-08-13 20:19:06,camel,,20,1,2,1,1,0.70246655129039,1.0,4.0,6.0,530,530.0,269.0,done,161.0
69cdcb082ea23a3852101b01eb29700d286de1e4,camel,False,2007-08-15 06:42:51,camel,,1,0,1,1,1,0.0,3.0,4.0,9.0,542,542.0,273.0,done,177.0
946bd92f323f6945e197cfa6b7a95a409f96cfa9,camel,False,2007-08-15 23:20:57,camel,,13,4,1,1,1,0.0,2.0,7.0,3.0,545,545.0,276.0,done,364.0
00dafd61f2d536b62642e7a8c3efa88444304e86,camel,False,2007-08-16 01:46:01,camel,,9,1,1,1,1,0.0,3.0,0.0,5.0,549,549.0,17.0,done,765.0
61c52b86cf4c47dd3487c99cd603a912ca4b91c6,camel,False,2007-08-16 16:27:34,camel,,9,5,1,1,1,0.0,1.0,0.0,1.0,551,551.0,19.0,done,198.0
cf9ee8468c803ced78d9024985394b5b6a786a12,camel,False,2007-08-16 18:28:53,camel,,5,2,1,1,1,0.0,2.0,0.0,7.0,555,555.0,158.0,done,340.0
434f66368aa20ef3406551d8ef96cfa645315986,camel,False,2007-08-16 22:14:33,camel,,1,1,1,1,1,0.0,3.0,0.0,7.0,559,559.0,280.0,done,308.0
e95a642574439f0ddafdeacea719ffacabbbdc7c,camel,False,2007-08-17 00:56:09,camel,,12,1,1,1,1,0.0,1.0,0.0,1.0,564,564.0,28.0,done,219.0
b12c0d6093d67a7fc117b415802a455bbf4c9ea0,camel,False,2007-08-17 01:22:45,camel,,39,32,1,1,1,0.0,3.0,0.0,8.0,565,565.0,281.0,done,308.0
8495460c97f63766bb73ccca517e09db5f98d6d5,camel,False,2007-08-17 01:29:42,camel,,83,9,2,2,1,0.558629373452199,1.0,0.0,2.0,125,125.0,13.0,done,230.0
77525db7291512864671572cc4064fc9525c5bd1,camel,False,2007-08-17 01:31:24,camel,,3,1,1,1,1,0.0,3.0,0.0,9.0,567,567.0,282.0,done,315.0
e66369ee2c79bf4e305b1c6344c4b80674d0a2c8,camel,False,2007-08-18 01:58:56,camel,,1,1,1,1,1,0.0,2.0,0.0,3.0,583,583.0,168.0,done,155.0
c323b986e04a90466c67fd91aae84a8c4c2e3616,camel,False,2007-08-18 02:10:43,camel,,3,15,2,1,1,0.7642045065086199,1.5,0.0,8.0,584,584.0,292.0,done,409.0
f13aea38e4ff604d7ed2da6e10c3c07f79e9fe86,camel,False,2007-08-18 17:26:58,camel,,3,3,1,1,1,0.0,2.0,10.0,4.0,586,586.0,169.0,done,63.0
